"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF643",0.712748310509666,0.999990426182461,0.92385664257745,0.999525120296614,0.996679588068849,0.999890156344957,0.892960009362776,0.821049552719775,0.889656005448886,0.879722676705607,52.8184332155477,56.9961163157895,53.2198694915254,54.4335023809524,28.8196333333333,1.67141739713602,2.33028167415098,2.46284101583265,3.38548551588968,2.17279795328,28.3613,30.5927,27.9923,35.1656,24.85065,64.116825,66.8605,68.2523,60.9193,33.32685,566,1140,236,84,6
"ZNF642",0.885462302100883,0.798029630098483,0.329623009791778,0.997459544978483,0.999989748914736,0.862597022290415,0.999851540161225,0.998699984459911,0.999998589796077,0.999179852391316,104.598166077739,108.281973333333,97.932386440678,107.566995238095,99.5238,1.84447419992841,2.79757627843673,3.41803681117637,4.45700029557439,8.20468296190251,76.4333,75.9967,68.1255,86.7884,83.801975,122.175575,125.4095,119.7888,120.1001,116.6762,566,1140,236,84,6
"ZNF490",9.3312468862905e-11,6.06126260294104e-11,0.0443040430317267,0.000429676575363747,0.8273178982463,0.972122636709119,0.800533772698436,0.270975620787414,0.102593196975563,0.175800471347138,198.005159717314,173.673969824561,160.210763559322,165.546545238095,228.963833333333,3.09217851698792,2.03141167190763,3.41140859671878,5.99366724397545,28.096537998606,151.575375,126.8748,124.6897,133.7538,172.34075,233.25035,205.5482,187.9915,208.6331,287.381675,566,1140,236,84,6
"ZNF626",4.09015998847906e-08,0.00149020191426241,0.999896505904786,0.0750974121565992,0.999999950823789,0.999996371665619,0.961611964527026,0.614924121298565,0.640369472978768,0.647387666526441,218.037835689046,151.615045789474,153.906888135593,152.14865952381,278.716666666667,11.4249322471408,5.57453608300021,14.8005545594876,19.1154796767251,75.5831999314251,53.446725,28.3729,25.5535,32.2848,122.00055,286.128625,200.1874,205.2877,202.5159,416.5098,566,1140,236,84,6
"ZNF793",0.654511080271434,0.278682362764991,0.772446775813838,0.89343691615626,0.997660220009417,0.996110040642332,0.319582252728883,0.232693261844767,0.161015851978769,0.223293474818765,121.469319434629,113.750396315789,104.557727966102,109.71970952381,207.477833333333,4.25268019995031,3.3089447407248,7.96254635675724,13.1824494454109,31.2209366864467,57.5994,40.9515,38.7177,46.0151,144.1801,147.24245,149.4778,138.6001,131.0414,272.214925,566,1140,236,84,6
"ZNF383",0.244308530811965,0.245189364152842,0.00217161742834471,0.925001374143923,0.999988652007671,0.266203016684344,0.598518309565757,0.756183835513208,0.363501899706818,0.764673821531951,92.2084763250883,97.9865485964912,83.5094228813559,97.4639619047619,124.773433333333,1.77278224336007,1.85221511302727,2.88841087176173,5.19079292108229,8.26009554434922,65.8711,62.9423,55.6562,62.0861,107.59935,109.6005,113.0298,100.3303,113.0108,141.42045,566,1140,236,84,6
"ZNF669",0.42745432340898,7.38186937665475e-06,0.000334911847622577,0.999957680530004,0.96535613689201,0.0291011006176157,0.991351436899741,0.999281600450034,0.989068422996462,0.994232293645511,116.186056890459,111.970037894737,97.7484093220339,115.530033333333,107.284866666667,2.06068427353624,1.41466094377231,2.78049573498953,6.21765857397389,6.47199316195903,80.710575,76.0427,67.3968,75.9494,96.7021,142.376675,136.3636,119.7183,141.3556,120.244825,566,1140,236,84,6
"ZNF559",5.97867169607191e-05,0.000145716612218516,0.600915224269645,0.645890034735122,0.967808756241302,0.637934539916924,0.999387554283524,0.930745400142968,0.836211245114341,0.974749699690179,253.36436360424,227.721227017544,216.386022881356,235.725497619048,263.716166666667,4.34900350242388,3.5328802108204,5.47823061908212,8.14462989704131,66.1824875314342,183.301325,154.087,161.801,170.3629,125.564475,308.2933,270.8681,265.9163,302.6573,395.25975,566,1140,236,84,6
"ZNF177",0.000301883595802521,3.25865878503251e-07,0.0221741438387278,0.692661407235984,0.981216376284274,0.18408997148839,0.740994627890048,0.406293580437514,0.162324450494924,0.53522381574803,57.1848724381625,49.0150815789474,40.8187457627119,51.4080833333333,76.2133,1.69975410975951,1.14302368448385,1.97198464858358,3.59013201872596,19.9796203409708,28.23925,22.3956,19.5944,28.2184,34.467125,77.658325,63.8007,53.6488,68.2313,114.264425,566,1140,236,84,6
"ZNF548",0.172028099516526,0.000218457592963017,0.0225271324150011,0.822615565828907,0.999981720952987,0.492850360472655,0.987237097473371,0.935905612892499,0.694959265085812,0.935664658056319,265.80339540636,253.767730701754,231.123905932203,252.637921428571,287.485933333333,3.75840524755528,3.32646741364892,6.69200042050107,12.6336257416632,24.7766363544996,205.354775,181.4873,164.6077,165.687,235.90215,322.013625,303.9074,279.6791,312.2363,333.535125,566,1140,236,84,6
