"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF439",0.938067698404024,88.9731393145161,88.7043771428571,2.14901280114888,2.71730380247551,39.4949,37.2939,123.559,118.40185,992,630
"ZNF440",0.0257365316720615,337.102720766129,312.323122222222,6.44336685818274,9.54516109307587,192.2512,174.613375,420.252175,369.806575,992,630
"ZNF562",0.00243760034027218,508.781408467742,477.3074,6.74250305457271,7.5189239668275,375.6093,344.548675,594.9988,581.9889,992,630
"ZNF561",9.07964082408341e-05,660.209380040323,604.892554603175,9.38295644327962,9.72845551369572,479.206,448.869975,787.545125,706.37005,992,630
"ZNF584",0.0381945571528838,191.955152016129,183.850243809524,2.44604839955807,3.03335680173695,139.0867,129.4258,232.467675,226.518225,992,630
"ZNF274",0.85074822404539,488.224427016129,490.136029206349,6.52938833138157,7.53369530607777,337.256975,351.34475,616.6448,606.423775,992,630
"ZIK1",0.840054909985722,79.5336528225806,80.3704815873016,2.4915074561081,3.41640753971509,20.5076,19.4441,113.73325,112.6453,992,630
"ZNF540",0.0188447859835916,50.2560189516129,43.7350396825397,1.85023166028271,1.90425880314709,15.31385,16.085925,61.388625,56.0323,992,630
"ZNF570",0.770266242671121,57.2573143145161,56.7113841269841,1.15939941684712,1.47254625352557,34.5936,32.970175,72.60005,71.4923,992,630
"ZNF57",9.35414803636681e-05,121.424917137097,104.661496190476,3.13020231373025,2.13271697058917,76.12235,70.133075,136.48245,128.1377,992,630
"ZNF556",3.11500221472638e-06,11.5981540322581,6.64861015873016,0.744305628447375,0.622779305526742,0,0,9.465425,3.8674,992,630
"ZNF554",0.016158387918441,107.356252419355,101.033005079365,1.57777645105267,2.16502497169829,70.529725,68.554075,130.94305,121.702075,992,630
"ZNF738",0.141208903857151,191.078166733871,208.498613968254,4.91607296503595,12.674733996187,99.64195,88.865675,229.662875,239.0853,992,630
"ZNF596",0.0844318718041006,48.0581050403226,45.0775653968254,1.11741721260888,1.26345958046041,25.032,24.08555,59.775825,55.96135,992,630
"ZNF621",0.504992390148173,518.286576612903,511.478384761905,6.75735546160113,7.13644139054859,381.61405,372.608,619.225075,602.326875,992,630
"ZNF680",0.963513305109771,299.371090725806,299.802763492063,6.11064381515477,6.89825909972284,184.10845,188.470375,349.339875,376.465125,992,630
"ZNF483",0.772282260584801,15.3922675403226,15.1738917460317,0.454851807427219,0.619181949297518,6.218575,6.311575,19.17615,18.2194,992,630
"ZNF417",0.189452109752338,161.677112701613,156.964896190476,2.1885047054008,2.90068472418747,115.555,107.94835,200.541175,188.124375,992,630
"ZNF791",9.98455503056217e-05,214.69622983871,198.267794920635,2.65364432240193,3.23592644301629,157.631,141.478175,258.149325,240.024725,992,630
"ZNF519",0.19572043113097,49.5540756048387,47.228613968254,1.06900626341186,1.49973286602063,27.133025,23.50735,61.232425,59.2658,992,630
"ZNF25",0.00255840957010922,220.55830625,206.95038,2.96814797401531,3.17855378351785,152.445025,150.20735,276.3348,246.1828,992,630
"ZNF77",2.85580644476813e-05,103.108239717742,90.8398177777778,1.92529233228555,2.06538765035132,65.546875,55.969875,122.633375,108.116475,992,630
"ZNF169",4.93566556523106e-05,78.6180098790323,71.0421641269841,1.25502136794213,1.24543043863607,49.945175,49.237925,97.2764,89.562525,992,630
"ZNF613",0.354179172003756,110.640485080645,114.60523047619,2.90995392081761,2.79644993235268,67.576475,72.736325,124.460975,132.70425,992,630
"ZNF404",0.106948532872619,44.5704054435484,41.0002942857143,1.50315225100264,1.45312918661303,18.899375,18.58245,54.67045,50.6534,992,630
"ZNF135",0.393821965757779,86.0121846774194,90.4944704761905,3.3011493123048,4.05777422832944,20.635725,22.9803,116.906425,129.23885,992,630
"ZNF620",0.000123363203331506,46.3159802419355,52.6312698412698,0.953435431756817,1.40925979790194,25.83235,28.405725,58.199775,66.220525,992,630
"ZNF619",0.649391909575903,52.1830413306452,52.7101923809524,0.711398400776454,0.928271010662043,35.8205,36.435975,65.54155,63.352625,992,630
"ZNF354C",0.111321817131095,37.2372594758065,34.912660952381,0.938286975183159,1.08143975185848,16.34555,16.341975,48.505675,45.63575,992,630
"ZNF114",0.0169457040751606,50.3109429435484,64.5695638095238,3.55202569350893,4.97465705836207,5.44525,4.54585,54.283875,68.9537,992,630
"ZNF454",0.30033754454882,15.8515622983871,14.707180952381,0.697936397883179,0.844616971394045,2.873925,2.728675,20.481475,16.009075,992,630
"ZNF543",0.345298517948106,124.397793548387,121.535640634921,1.79644267590066,2.54423507974877,87.9292,78.824825,150.189825,145.82415,992,630
"ZNF354B",0.0907167899677511,104.905434274194,100.23021015873,1.71662559379187,2.16949298598227,67.119125,63.375825,133.212475,124.185875,992,630
"ZNF223",0.359062165261724,98.8472915322581,101.067469206349,1.46531223965292,1.97444079518187,71.128475,66.24525,121.996075,127.175975,992,630
"ZNF713",0.349955469301152,56.302497983871,62.0358904761905,3.52293092796106,5.33339675241591,25.943175,25.2442,59.874175,67.3842,992,630
"ZNF552",0.854044793728245,249.326788508065,251.011465396825,4.96069429005822,8.42682546118824,140.945925,138.062975,318.4753,286.09985,992,630
"ZNF154",0.151416142830838,53.3649538306452,49.6288174603175,1.7161916885401,1.83502485375907,18.46345,20.58945,69.0754,62.79885,992,630
"ZNF571",0.95966595527248,78.4321423387097,78.3190406349206,1.29062459709104,1.93481110914504,54.64075,50.4581,95.85565,90.780725,992,630
"ZNF443",0.181619991049049,77.4483780241935,74.856760952381,1.18839987023784,1.5557784022822,52.77305,49.55565,94.133625,92.20855,992,630
"ZNF792",0.0980700333723137,119.739122983871,125.027662857143,1.89637176002607,2.67545655477074,77.508575,80.92205,155.143475,152.23585,992,630
"ZFP82",0.352694197224823,80.7091215725806,83.7692253968254,1.93299260130541,2.79245968582805,39.8534,38.7345,109.851,105.005275,992,630
"ZNF707",0.0316524215607774,284.5232375,269.967137777778,4.34664731389332,5.02857470775778,193.307775,181.062425,353.208525,329.212775,992,630
"ZNF746",0.609148734390186,609.804790927419,602.061426031746,9.42393862121548,11.8669008237802,439.2664,430.2355,692.907075,658.423225,992,630
"ZNF678",0.858767313957029,52.0770661290323,51.8131682539683,0.92374652480317,1.16036010958035,31.356975,31.1786,66.138675,67.915525,992,630
"HKR1",0.812327376206218,592.621084475806,596.980164761905,10.9995303611601,15.1867043476513,386.38415,389.5045,720.542775,699.005225,992,630
"ZNF101",0.956011795365441,119.756425604839,119.583818412698,1.90314120875157,2.53659650970577,82.894725,77.303925,142.59045,141.263775,992,630
"ZNF716",0.368774670613208,3.17828427419355,3.95931142857143,0.551170039362532,0.659681857270889,0,0,0,0,992,630
"ZNF708",0.690352569842155,137.579615120968,139.49417968254,2.66450103060606,4.33076557533835,87.546325,84.8385,167.637,167.1877,992,630
"ZNF721",0.497861928286625,398.230205846774,392.467746666667,5.66259867880848,5.850918803947,282.285375,304.116425,475.358625,470.572775,992,630
"ZNF662",0.853472208356673,91.5495921370968,92.4353149206349,3.15913794338212,3.38477343726736,25.590825,27.8895,119.602875,140.320675,992,630
"ZNF320",0.426876608233191,435.799045564516,446.971516825397,8.5871313670513,11.3295001964805,256.269075,261.255225,595.238,551.4713,992,630
"ZNF530",0.045112785233369,87.1174,82.4088279365079,1.4453246670495,1.8717498051961,56.8647,48.556475,104.92125,102.8952,992,630
"ZFP1",0.341907675808608,207.983165524194,203.30270952381,2.84823675197658,4.24901039263894,149.314025,150.596975,247.198175,231.4174,992,630
"KRBA2",0.346977281394764,52.7264820564516,51.343246031746,0.931457858642604,1.11940985535306,31.65705,32.35935,67.22395,62.208425,992,630
"ZNF93",0.999549687998946,78.8153050403226,78.8128603174603,2.80951893092846,3.15662448542801,36.114075,31.87975,95.64585,93.750175,992,630
"ZFP90",0.0482716046049831,487.336293346774,469.669673968254,5.76850268040178,6.58024775422063,365.675425,354.45855,583.81865,559.648975,992,630
"ZNF479",0.967068575081234,0.434682862903226,0.423893968253968,0.185786398834904,0.148012173181772,0,0,0,0,992,630
"ZNF445",0.978059207169261,493.01290625,493.295072063492,6.43108483484438,7.94676613331929,364.286,364.795775,591.703925,584.10115,992,630
"ZNF74",0.000800065416746709,402.653509274194,359.195156507937,8.98018314048978,7.97397437571889,248.354375,216.836775,466.2144,437.2012,992,630
"ZNF829",0.723793400573926,15.6290177419355,15.3416955555556,0.497753083840927,0.652859639132854,5.390175,5.40785,19.960475,18.0329,992,630
"ZNF267",0.368027410685384,438.597535080645,430.870308888889,5.60628893965864,6.16698940915313,320.595625,314.299825,521.844525,531.395575,992,630
"ZNF566",0.289644289606161,167.454519354839,162.775902857143,2.64475921815018,3.65751604086897,115.90635,106.9691,198.0937,193.15055,992,630
"ZNF224",0.756145956670706,209.296289919355,210.914366031746,3.31458607860196,3.93617598911495,132.7503,146.615125,265.584525,258.50385,992,630
"ZNF529",0.417081315545717,300.609927016129,293.01595968254,5.66995796961367,7.62333891845988,197.19865,175.693325,348.636175,335.818625,992,630
"ZNF284",0.849699557627457,45.6741907258065,45.9251876190476,0.844808263372056,0.995943558765104,29.065275,28.915175,56.156775,56.429125,992,630
"ZNF749",0.948580686780961,69.1098364919355,69.2235285714286,1.01553721374043,1.52828047358692,46.978225,43.10255,84.9489,86.135375,992,630
"ZNF17",0.0637221418537726,116.336225,112.122495238095,1.35877355793697,1.88257893619289,90.9388,82.479775,134.734175,129.8058,992,630
"ZNF555",0.141289597650279,68.3395133064516,66.1691657142857,0.933132187661305,1.12490973467549,49.068875,47.3481,82.11695,79.2713,992,630
"ZNF75D",0.640997425059069,337.750947177419,342.409446031746,6.17566976199373,7.90787705859947,211.678375,215.852375,411.9304,404.08765,992,630
"ZNF197",0.478539347141264,285.937451814516,289.366053968254,3.02036315696734,3.77133693793416,226.425725,228.9752,335.85365,337.620175,992,630
"ZNF732",0.938154393795112,5.99415201612903,5.94776031746032,0.329377067071192,0.542031777972813,1.0783,0.926025,6.3291,5.2481,992,630
"ZNF546",0.853749724196407,56.2206741935484,55.8634380952381,0.973494477500207,1.8875598812766,32.748675,33.848325,74.092525,69.166725,992,630
"ZNF286A",0.497148764346469,245.971925201613,251.146718412698,4.31784936123029,6.72317760977903,162.0821,152.9193,300.56315,296.29505,992,630
