"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 14 (HNSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 14 (HNSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"RBAK",0.996644888172132,1,0.996215261032946,0.967223551362369,0.995617982550049,0.964546056306875,0.999797199961969,0.999797949425728,0.99975647209806,0.639019155436684,0.999395861427786,0.999706972481154,0.999288763925881,1.7383313526298e-05,0.999999994849362,0.999982419365355,0.892433973811635,0.99997728339565,7.69201924377683e-10,0.999893899948122,0.190164041336776,1,0.998842576231414,0.999999999999427,0.983572598718214,0.999961077514051,0.99986027685671,0.999998389921589,0.999770683310862,0.998286201394429,0.99972413940927,0.0212330010620645,1,0.999994399277499,0.992087015896279,0.999956841330865,0.999285311480954,0.999999995119188,0.999173137323616,0.997550629228955,0.999999940931604,0.999999998729959,0.999580407540583,0.999803939542899,0.999999694318285,0.999996760130813,0.88765834013375,0.999997418655314,0.685319139450461,0.965284612841637,0.939611812892731,0.984722405077604,0.99998335008791,0.960292174045273,0.949663296000227,407.1292,555.555458333333,404.936,599.872088571429,514.249723076923,523.955553636364,486.612838285714,424.7288,512.897713043478,537.38354,313.2861,0,58.0997005200558,0,11.9568464849617,51.729776444762,8.22427075044404,9.99120053776633,0,24.5200096492603,70.3616609450396,0,407.1292,371.966,404.936,464.841975,351.5866,374.1897,364.64335,424.7288,366.0554,340.9668,313.2861,407.1292,643.1542,404.936,691.78255,613.605,643.426,581.441725,424.7288,578.9721,734.6884,313.2861,2,24,2,280,26,660,350,2,92,10,2
"ZNF92",0.999999845588919,0.977753776836295,0.958689788022333,0.993532985975619,0.383752983032549,0.999823498093494,0.938421544842873,0.133484699070463,0.999999989580616,0.920029707298147,0.999765332743733,0.974077387744779,0.994389308560123,0.0296822518681784,0.18010666643846,0.999999999999787,0.99893352613154,0.856123760351989,0,6.30179947009868e-05,1.72440373091831e-09,0.994153281295188,0.991949911360496,0.999999998970697,0.99999866146833,1,0.999619552672429,0.953643451981448,0.996877803341992,0.687336972580524,0.999540506120494,0.999992588531391,0.859512000783357,0.865140492398412,6.03279393651679e-06,0.999992670711346,1,0.999746132917117,0.865829260673125,0.358426818824297,0.119533526596648,0.846264906396311,0.999999959753468,0.952986020752305,0.537855948842881,0.999999999551111,1,0.993399841831486,0.999388004791745,0.983645349502401,0.999996441055617,0.999999999813431,0.998829374426077,0.99978638143008,0.999999976688303,324.2096,292.340791666667,161.7916,226.211768571429,185.947138461538,257.865012424242,315.802355428571,187.8469,233.976610869565,327.91112,300.2437,0,32.6923022592968,0,6.30652971454044,13.7225932113241,4.84181382820134,8.63247338038429,0,12.5152436954352,51.4461731047959,0,324.2096,147.940825,161.7916,160.727325,131.6611,172.2637,212.710375,187.8469,156.1644,247.557,300.2437,324.2096,356.89445,161.7916,268.027725,219.2551,308.3258,382.51055,187.8469,298.9775,471.0335,300.2437,2,24,2,280,26,660,350,2,92,10,2
"ZNF157",0.987691275073279,0.999985483123984,0.73992671300552,0.9999999965719,0.0514365030809171,0.996686301527279,1,0.0608889888592862,0.99989825290149,0.994846712068775,0.999999864099569,0.110230204845319,0.992511517951233,0.995588546695108,0.946062268365978,0.999999929748967,3.09289156986692e-05,0.999997428563552,0.000159059360703151,0.999254120474546,1.03318098521044e-09,0.999999566928094,0.862576646207598,0.99999999986544,0.999672116592479,0.999997941091583,0.998973473446497,0.999999997964395,0.999998613067466,0.37620542616347,0.98685210724988,0.988285816528826,0.897782872267068,0.999963404823926,0.000664484125166287,0.997715399560336,0.756743021120612,0.904678887700703,0.292036166778395,0.00425620703817498,0.00372506122791527,0.00863115600263031,1.90865628004744e-05,0.425188765310432,0.0298695719422573,0.0530037887487873,0.0523758580986949,0.00896783633196263,0.000960706584016813,0.000507278250094001,0.00142641655025189,8.25424306294398e-05,0.0160484555600517,0.00244289500375361,0.435514137407164,2.5461,6.59851666666667,0,3.31243785714286,2.30216923076923,3.65719424242424,1.50594,0.7794,3.96983695652174,9.39158,17.9481,0,1.94372340615264,0,0.230380861856431,0.417350175153422,0.220609763163527,0.14529319197478,0,0.56783716221884,2.23763554746721,0,2.5461,1.425475,0,0.756575,0.4757,0.6621,0,0.7794,1.2393,3.3645,17.9481,2.5461,5.08665,0,4.3251,4.4025,4.6536,1.735275,0.7794,4.5845,12.8377,17.9481,2,24,2,280,26,660,350,2,92,10,2
"ZNF182",0.999917525011161,0.867005497025952,0.889116897963416,0.815858153439236,0.0150917546336401,0.9999724858356,0.487968878595529,0.00209713165595193,1,0.686939414840869,0.974043147218855,0.606714784852971,0.994134184795612,0.000146852578879475,0.0112173701031357,0.972966941780973,0.607608129791869,0.994584386949849,0.00210068003720043,0.0155222473324615,0.999999999999398,0.968001514477933,0.988475449898304,0.999999849197661,0.99999999999879,0.999997255114712,0.999968069552994,0.999972767732536,0.97121488185078,0.675935866650405,0.995716816430591,0.24315480895034,0.0522772677817359,0.999999999191561,0.999999999984657,0.999982445237224,0.996560131649565,0.999596181105262,0.988482732511244,0.925403482552212,0.397019776015161,0.999997238469896,0.999996055676822,0.999781891855584,0.999992959671135,0.99851803664429,0.757836952358898,0.294813927550803,0.100132600934901,0.0263201093003675,0.297364594248754,0.294132171059462,0.513857601794281,0.293242423275678,0.566769234854485,244.1813,212.1264,132.5411,160.006317142857,132.779138461538,182.911488181818,182.478904,155.0633,181.43602173913,192.59332,304.4183,0,23.0333190238368,0,3.37153366650244,14.6151382627709,2.8069548596989,3.56287677866988,0,6.43142003468675,26.3223032123069,0,244.1813,143.02865,132.5411,119.77695,92.9635,137.3144,138.4733,155.0633,144.9532,162.6775,304.4183,244.1813,232.395875,132.5411,187.47915,147.6386,216.9926,221.82425,155.0633,211.8295,213.6474,304.4183,2,24,2,280,26,660,350,2,92,10,2
"ZNF673",0.999999996072122,0.948197987367196,0.554341971012339,0.999999999653813,0.999999999228743,0.538953181372639,0.999999012208661,0.869627677989006,0.916816869059566,0.613920253373192,1,0.999982394166848,0.608511375782864,0.995827643926381,0.811716912845738,0.99999974758596,0.674646655583874,0.870132494934726,0.000186489011806845,0.999999995432181,0.000281184957296565,0.999999837617349,0.99999999669136,0.817917472176813,0.999999957262138,0.998889944476244,0.999999204323132,0.999241449069444,1,0.998179162796397,0.713903935184378,0.952727989782575,0.987827757026579,0.998898758364263,0.799326946620229,0.999987722950918,0.99999999999756,0.999999996971468,0.705588796808842,0.999999999982973,0.995239709789298,0.999999999999788,0.994596541505035,0.999999886306766,0.999999519922797,0.99999999842776,1,0.87864044047428,0.999999999995925,0.999845680091875,0.999999997765908,0.999914327950407,0.999999999990211,0.999999760454936,0.999999999885855,233.9628,252.766791666667,76.7824,248.155565714286,201.029084615385,240.165291212121,206.302370285714,271.2477,229.525904347826,243.39956,257.2568,0,18.6487567255359,0,5.47050921783102,17.6653670902203,5.27341872700858,4.5048206625188,0,8.48337163515614,46.2889970783775,0,233.9628,198.621275,76.7824,186.296425,138.694,174.6449,154.6969,271.2477,175.7991,122.7024,257.2568,233.9628,288.653875,76.7824,294.9097,200.7941,267.7829,235.76235,271.2477,261.3141,317.9476,257.2568,2,24,2,280,26,660,350,2,92,10,2
"ZNF41",0.794009020145584,0.969153859826353,1,0.578776754504007,0.998892669089327,0.999999980325527,0.653242461425543,0.9999792979252,0.999999996632504,0.999999999989655,0.867245578548475,0.999749759836039,0.999999998974487,0.000196152984301423,0.910555520663846,0.8572604584727,0.999926586210659,0.999999999713601,0.00441786488455842,0.943527381215299,0.999999988342901,0.999979433049113,0.994662712045584,0.999646370055809,0.964779854894002,0.977166278042162,0.998826566731642,0.998534328409074,0.866300488981473,0.999953319544882,0.999999999620337,0.222301712178148,0.965405221951097,0.999999999997252,1,0.998713814634484,0.410970451390423,0.963672821149754,0.999891245311198,0.996080125178922,0.997762315788024,0.620209695629297,0.666642503944324,0.871927982890856,0.706856711692499,0.999999999834616,0.901815170461294,0.988682027842158,0.740237148101431,0.79868149756092,0.948274829425976,0.94276118969089,0.999999335770788,0.947238328810001,0.562750958878947,324.2096,224.183933333333,224.8629,210.3059,212.2727,235.639951818182,234.353615428571,282.16,234.70415,185.90128,311.5444,0,15.865729740132,0,4.31793176402846,16.5373574651593,2.9696715338374,4.35448016450545,0,7.62482946269162,10.2503650667866,0,324.2096,162.1891,224.8629,164.049475,171.546,182.8848,188.3482,282.16,194.5627,160.5055,311.5444,324.2096,275.295775,224.8629,250.138175,297.619,283.4252,269.587475,282.16,274.4154,201.3907,311.5444,2,24,2,280,26,660,350,2,92,10,2
"ZNF7",0.998256391836133,0.999999999999483,0.994727296968725,0.96677126275215,0.97411070036646,0.936478720176494,0.795267565252937,0.461449168121143,0.71510749701618,0.775666472992752,0.96498357119303,0.965171244705541,0.933557788148982,1,0.763402539216071,0.955597968491563,0.931077312475012,0.919053094012587,0.999992522137345,0.870130144559827,0.999987550411076,0.999999999996729,0.993694139418817,1,0.929445386735956,0.699540274421174,0.92629224765453,0.910783961747033,0.955066544488295,0.951014957802865,0.918596257083496,0.999998804214195,0.93597440632571,0.99999913924945,1,0.910364220812769,0.776170783779655,0.677013853767057,0.697913099771284,0.933978093706146,0.999999984206891,0.93440405982549,0.962368484742981,0.682892521562796,0.975267900277875,0.99590820964986,0.999996624495223,0.991542914542708,0.999999999999722,0.999998548304979,1,1,0.990453927204822,1,0.999987721437653,339.9165,468.009316666667,321.5814,520.151997142857,591.869938461538,521.146983333333,527.815966285714,318.2718,529.64257173913,610.75248,532.7432,0,27.4430108726747,0,9.48549324542971,33.9902627746391,7.54459669934624,11.2817238391928,0,24.6566316528779,57.0085158107469,0,339.9165,363.813525,321.5814,414.244375,440.1852,375.4731,374.1156,318.2718,403.1965,488.9967,532.7432,339.9165,546.63975,321.5814,594.6144,752.6226,633.4687,639.015625,318.2718,567.2093,758.7879,532.7432,2,24,2,280,26,660,350,2,92,10,2
"ZNF214",0.999992635943948,0.970386864964302,0.974944402082634,0.999901785313412,0.999995977742553,0.985634986477924,0.999995139823851,1,0.970993374946003,0.999975211226901,0.832016978624386,0.00241817606455375,0.999999999995321,0,0.000869823449390239,0.769358700974862,0.000622641965768111,1,0,0.000200731203161775,0.980954149497067,0.999999997908945,0.999999998761319,0.992349506943387,0.999999738553986,0.999999999601154,0.947213184136954,0.914379897568084,0.795333295818237,0.00394846521806103,1,1.49892687151265e-09,0.0017507042951439,0.999985048885574,0.999999999606668,0.927907576730095,0.79798099236529,0.211054701107496,0.999999999998667,0.149334234791622,0.177822075999483,0.99999030755843,0.999999988506766,0.922082748557284,0.999999922784522,0.762368295863287,0.654117958564354,0.999983053853605,0.69871437503655,0.634070992703061,0.998602873965481,0.99958805324314,0.87569685977666,0.999460176966586,0.999958538849177,4.5265,14.0466583333333,38.3912,16.6291478571429,13.6140923076923,36.2376118181818,38.3437485714286,10.1328,37.7886913043478,40.47978,52.515,0,2.66405114703504,0,0.885970949162321,3.67865685807667,1.11011537451644,1.54119507793863,0,3.08956555419195,10.4564480319381,0,4.5265,5.630075,38.3912,5.25775,5.7537,15.0358,14.693475,10.1328,15.7343,19.7015,52.515,4.5265,18.2394,38.3912,23.04665,12.4123,50.6468,54.96525,10.1328,52.7607,43.6482,52.515,2,24,2,280,26,660,350,2,92,10,2
"ZNF215",0.969006978934916,0.99999999997965,0.989842609880221,0.909234465367602,0.999943283892704,0.961195196235582,0.997356341419631,0.99771233225253,0.999586361906086,0.705404631958948,0.893220533855494,0.999592650374129,0.952217296510608,0.999999229806661,0.573181933823401,0.980241222427352,0.999997973496057,0.994595883275199,0.174924987444879,0.998967431854004,0.00794383584518632,0.459681894836185,0.794170622010385,0.556019714622294,0.856201822988199,0.548564868693189,0.872680124198398,0.66874485571219,0.823801016747227,0.982583108358482,0.907877880319125,0.982126453565607,0.353082883055713,0.993754682971059,0.0673090381576973,0.936973456169628,0.955438743551711,0.999999971442247,0.982890247788302,1,0.996175060764932,0.999999999816222,0.999945193094078,0.901516002984955,0.999989662483545,1,0.984777507461062,1,0.947149555880901,0.999183656443209,0.935984370306338,0.991335186090497,0.523503171084818,0.883343818354376,0.975826200501409,3.6778,42.6296416666667,9.1408,47.9368578571429,31.9213615384615,49.0696942424242,38.925392,95.872,53.8292195652174,46.89852,7.3122,0,11.6109072539432,0,2.5754460473958,5.15651856576203,1.6348205577824,1.94326362400086,0,4.20080256716126,7.77205437063958,0,3.6778,9.9981,9.1408,14.375275,11.5075,18.7891,9.75525,95.872,31.1828,37.0098,7.3122,3.6778,58.342275,9.1408,71.294925,53.4155,62.6058,52.9631,95.872,71.2329,68.6677,7.3122,2,24,2,280,26,660,350,2,92,10,2
"ZNF547",1,0.99999962799725,0.999979547247494,0.999975652065838,0.601606007255038,1,0.986058961569373,0.0589598265169379,0.999868295092903,0.482756271295004,0.999999709743223,0.94696258121349,0.999999999894666,0.602641093350812,0.0889824873212701,0.99999998640843,0.992804844920981,0.999999989322372,0.215248162545118,0.0391609198182096,0.995489911998216,1,1,0.999999087323442,0.999946400797766,0.98119429721711,0.999998961328313,0.999999923955928,0.999999999596301,0.999642880316757,0.999999869008958,0.485388309590496,0.0441180265481178,0.992096076577043,0.999996335176883,0.999999995663046,0.999999161054242,0.999814789031852,0.998803233993289,0.518811032702374,0.0688491036423057,0.81416780777962,0.912778710761432,0.999999744123718,0.968239913230019,0.753873104786153,0.269773583020781,0.925984272052506,0.622124979992224,0.960188195625644,0.469314296288828,0.406162112827247,0.731591097022863,0.368554414041731,0.169446158079079,41.8643,42.6667916666667,35.0183,34.3516628571429,25.6979615384615,37.13796,38.3994662857143,42.5267,39.4155847826087,47.62996,6.9931,0,3.2564830365633,0,1.05664725893353,2.25923490615792,0.711472705118621,1.17395955957248,0,1.72456245103509,7.58348995057611,0,41.8643,28.95595,35.0183,22.100575,20.4138,23.8116,24.241125,42.5267,27.9491,28.5863,6.9931,41.8643,52.815475,35.0183,44.966125,29.5688,47.0869,46.56835,42.5267,50.6667,72.5568,6.9931,2,24,2,280,26,660,350,2,92,10,2
"ZNF773",1,0.999999172859239,0.99994851915632,0.999996524431463,0.796639774782661,0.999999999999264,0.982286767627855,0.0388339741981255,0.999875853736389,0.189230292152025,0.99999999970604,0.998874586021286,0.999999411051968,0.160971924619156,0.00723403202042416,0.999999168656422,0.893188387613969,0.999999999875074,0.999976090021473,0.103244544125919,0.408941713435536,0.999999999997098,0.9999999968655,0.999999967272226,0.999999940282633,0.993671229175237,1,0.999999994129693,0.999999975679686,0.99178832251912,0.999999974128022,0.993134243329885,0.0738464298592421,0.999910818636561,0.999787269487988,0.999999999993753,0.999999526349039,0.998158999541285,0.999999999976234,0.99999999999656,0.882880610709994,0.999989482726046,1,0.999999995986682,0.999999974879925,0.978869641511069,0.81120362688863,0.999041103147806,0.972171475923167,0.999994740710371,0.89712081176374,0.96089807471618,0.989562105008016,0.935556403901221,0.98039302775173,129.8536,133.088366666667,106.0329,110.237772142857,76.3546384615385,122.322161515152,112.952933714286,123.1527,117.980639130435,112.43136,55.1739,0,16.4258133500168,0,3.50220288061131,10.2694837815211,2.45075625547101,3.0393061506259,0,6.03854853213915,27.4735361933997,0,129.8536,74.8526,106.0329,72.899525,35.6732,85.1358,73.07875,123.1527,82.7171,64.7232,55.1739,129.8536,159.635025,106.0329,133.092625,107.7098,151.6165,146.4705,123.1527,145.2651,94.7055,55.1739,2,24,2,280,26,660,350,2,92,10,2
"ZNF776",0.996341354354569,0.999999938123529,0.999969308183858,1,0.0341193595499838,0.999998804332121,0.999999997371059,0.65703505972335,0.999999999285611,0.999732159431838,0.999810832205633,0.990977016876741,0.999999976304441,9.97991800311127e-10,0.849842914428025,0.999989961463454,0.827333825468565,1,0.000708257469676621,0.99619067832347,0.635913863661969,0.999993311774503,0.861986621187414,0.999435731468059,0.999796283857832,0.998493807207982,0.951372648075861,0.982772825844053,0.999203380679738,0.999956403769784,0.999999023995992,9.88160725226006e-05,0.704235237297105,0.999144074450151,0.700301353594499,0.918631988962147,0.850400073495462,0.914583645588047,0.971875153348248,0.0034275322624987,0.0837502300388508,0.300069688492686,0.121210005542661,0.43366725406536,0.560187227622258,0.999549231835382,0.628693077387298,0.992702388662925,0.990931471155458,0.9740028111326,0.788818402430934,0.884640296781105,0.999999968286247,0.718737713143915,0.217312068076751,298.6774,400.18875,340.9506,300.311747142857,321.200515384615,368.104490909091,349.375288,230.1709,381.033443478261,480.26434,190.6758,0,31.1923717916917,0,7.26600613535113,25.6332174910985,5.83304447533803,7.09778217595036,0,14.9072413027065,69.2215773012131,0,298.6774,296.002775,340.9506,210.188325,193.0265,262.5842,261.9689,230.1709,288.028,342.146,190.6758,298.6774,428.466175,340.9506,361.28485,433.4465,454.5718,437.00535,230.1709,467.3362,672.3457,190.6758,2,24,2,280,26,660,350,2,92,10,2
"ZNF256",0.999999993546519,0.992404302580685,0.834688154064807,0.999999565014525,0.609377696101584,0.987401149173206,0.972887483844777,0.00428686200730377,0.999999999287989,0.0406538423832948,0.999800421234374,0.0471015517956911,0.999236634476198,0.0371708724214249,0.51191482043708,0.982398031953674,6.49020347663898e-05,0.999999899727982,1.45061740397523e-11,0.999998696510346,5.30996144720852e-06,0.999863183819888,0.986851140441931,0.999998962440319,0.999964645792855,0.999999679935746,0.999999990443151,0.999999989869785,0.999251095835227,0.0381105980963002,0.999829708673686,0.210829994221533,0.887106485075958,0.999576028033517,0.435858068359252,0.999999999987341,0.999999936948439,0.999999999925387,0.840087918950981,0.907085655427441,0.0636057141048149,0.437146776376949,0.0300859236667272,0.985351849787829,0.33394524318047,0.947808151940491,0.544271448608018,0.99999986347368,0.878530464415755,0.999918945740786,0.972404624566381,0.999509795696711,0.999723188719742,0.987531579208222,0.567983499411899,137.492,148.781716666667,68.5558,120.779259285714,77.5669230769231,105.616743939394,82.9275737142857,94.3132,100.168819565217,152.46568,47.6402,0,26.847553523745,0,4.04240980356102,12.1351432356724,2.56783513924137,2.63448143012162,0,6.13766429954166,33.4580880704296,0,137.492,61.17935,68.5558,73.7888,27.5229,59.9848,40.626125,94.3132,65.4665,65.2975,47.6402,137.492,180.090675,68.5558,156.825525,85.1554,130.7622,111.82765,94.3132,112.7754,209.1468,47.6402,2,24,2,280,26,660,350,2,92,10,2
"ZNF599",0.837410506668142,0.999999999197561,0.940065844775029,0.699385793417047,0.999976250996899,0.858593983484188,0.993746515777075,0.841409233977239,0.999458359799181,0.120488760462464,0.786728763022319,1,0.914969348506306,0.946326816100871,0.315822588913747,0.889858440118434,0.999952670939415,0.967471818257303,0.0802068271306348,0.820989904790094,0.510136323469739,0.999195178775846,0.999966116599907,0.999928673405646,0.999555219626844,1,0.999928509207978,0.999998315205042,0.553696780610438,0.982272641820986,0.742535711569917,0.967914346116411,0.02932199436564,0.425223487581659,0.0255896728539012,0.996352368784014,0.532329551044958,0.988751949084801,0.709634719198786,0.997110191497103,0.347999334719136,0.972104695246148,0.823178128746378,0.990937869066981,0.99999680529458,1.57496786390432e-07,9.92946225242264e-09,4.93813501978302e-07,6.28571916738707e-09,1.11098574784307e-10,2.28464214213631e-09,6.18134099461543e-10,1.56520480845135e-05,3.38786200204666e-08,1.82035816054249e-06,31.6854,92.4804166666667,41.1335,98.2597692857143,69.2065615384615,93.3676084848485,86.3079731428571,71.7092,105.900189130435,113.22624,322.6235,0,11.5767998722171,0,2.81013749849541,5.77439876188009,1.75376206300045,2.88652409550049,0,6.29366886774813,10.9816335882256,0,31.6854,52.404625,41.1335,64.545675,55.0337,63.9571,55.0562,71.7092,69.3431,83.3876,322.6235,31.6854,99.05135,41.1335,117.682075,76.5039,113.2036,105.0574,71.7092,120.1393,146.0283,322.6235,2,24,2,280,26,660,350,2,92,10,2
"ZNF18",0.999999999515978,0.99427024812414,0.979442896734593,0.999606238805157,0.0591972893520929,0.489313740678356,1,0.999990378526401,0.941840140863888,0.257109730223669,0.999999957257825,0.999999822145697,0.984917370818017,0,0.992920332426061,0.997671957528496,0.31422931332821,0.999984285804466,0,0.0413376558579416,5.05497754765827e-10,0.991998238757821,0.970917507929342,1,0.444765875530174,0.924126719910474,0.977826900725604,0.99995527410328,0.999999896416459,0.999999065208927,0.988460687803324,1.43743670300012e-08,0.993418972949144,0.999999999242412,0.0102898755331803,0.982720105347555,0.999987621134767,0.999777420103659,0.999210753655631,0.116057443417361,0.990649149753841,0.999935271234924,0.999366059444717,0.998580269966476,0.999985361891016,0.999999884025734,0.999999989351334,0.999758892388559,0.981377149623086,0.999997037945845,0.999999999854756,0.999994549830377,0.999585902026872,0.999999999982837,0.999999999998046,195.4877,185.351875,117.9159,235.655752142857,196.073169230769,180.145557272727,146.201781142857,114.5788,178.542197826087,165.35984,171.5045,0,16.2193654672881,0,6.33956012634917,14.4225912067879,2.94590709852292,2.13873845977344,0,5.61975982441861,7.67046519040113,0,195.4877,128.18355,117.9159,161.46115,168.8868,133.7737,118.788275,114.5788,144.9772,158.3033,171.5045,195.4877,233.59715,117.9159,281.441925,205.0729,210.9816,170.4091,114.5788,215.7221,161.3481,171.5045,2,24,2,280,26,660,350,2,92,10,2
