"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4a-T1","p-adj-T4a-T2","p-adj-T4a-T3","p-adj-T4a-T4","p-adj-T4b-T1","p-adj-T4b-T2","p-adj-T4b-T3","p-adj-T4b-T4","p-adj-T4b-T4a","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4a","p-adj-TX-T4b","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4a","mean-T4b","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4a","SEM-T4b","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4a","Q1-T4b","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4a","Q3-T4b","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF184",0.999996557548993,0.877737072147121,0.255107534002771,0.998509076619792,0.985304537897966,0.999359081847343,0.924214795738629,0.340662591746181,0.999987751478257,0.999895548786283,0.862682346865742,0.814299477437298,0.970632879291633,0.946443836620605,0.962242643152875,0.999999950449271,0.99999999999934,0.975038055898945,0.999118465738186,0.985231366418492,0.879573466356067,211.2067,214.249574172185,190.625361481481,199.219536,192.992924675325,144.0865,213.875266666667,15.1729791555739,7.81952140855697,7.10849281683354,17.2540801225274,6.66481277527163,44.571396450676,23.5028750436188,150.45515,149.42435,145.27145,140,140.8219,121.31565,166.293325,226.4739,250.7479,225.16225,277.622,220.73765,188.65435,227.7231,160.283836363636,199.832361923077,160.77825,182.8766,136.24805,190.5618,143.0707,235.16895,6.46633234984305,3.84142793722522,1.24674057257849,1.13744614088037,0.318161293882767,0.185798233993181,"HNSC"
"ZNF500",0.764769051286657,0.488084921796021,0.992347426664592,0.999722333432223,0.984908018017808,0.902781340037743,0.999999999988669,0.184720500500156,0.0356981392039145,0.998928959394811,0.999983370207617,0.999989925140212,0.99981324525472,0.999999989231003,0.999976264598956,0.980779161007735,0.999999999996881,0.999975239505413,0.998749548364779,0.964034281342014,0.99999296493537,211.172942857143,193.361565562914,187.962639259259,204.55038,211.446547402597,201.752233333333,193.008025,13.5317890411706,4.84796506825583,5.51500977681188,15.3928277730193,5.2246391650214,28.8157133711414,17.2436970254708,151.52405,152.2041,141.1544,162.0864,167.2195,178.4705,153.4435,225.80405,229.6319,225.4844,210.4531,250.03435,228.09785,216.1807,181.302470454545,199.146354807692,180.0569,189.4439,144.211775,212.588575,153.518125,235.722625,8.50066213076503,2.84669567058284,1.0984205251501,1.05213352001506,0.135430489133339,0.0733178001058735,"HNSC"
"ZNF419",0.999976891970555,0.999998654286539,0.994658482887609,0.53557600208136,0.188835972627062,0.384539736229061,0.995820420083562,0.774889032064998,0.989609761514375,0.641514092035523,0.884294770916885,0.900916120726021,0.845342022463651,0.424982653022981,0.764623157448783,0.997974719211891,0.987103525397228,0.998654631494696,0.981780056438007,0.999989568383451,0.786403743962958,119.812748571429,116.669648344371,121.782708148148,151.03266,127.541956493506,71.5185333333333,131.932691666667,7.69182636866588,4.62094633348278,5.51928522444714,14.6095704529086,6.2713574635186,26.0346808172825,11.587189199228,83.25595,73.3331,78.2448,98.9583,77.724875,52.5592,101.232625,149.74645,150.72185,155.8265,181.7819,155.31475,96.4501,156.3637,101.536536363636,123.608520192308,97.0456,109.6768,84.87525,116.090525,79.2643,157.3051,4.95912416786634,2.89292963356239,1.21737971984414,1.13015736931917,0.283779237476753,0.176523675409267,"HNSC"
"ZNF175",0.999998474902876,0.625967158816386,0.182949006315588,0.274263041740243,0.134259165758683,0.882453119696643,0.706036897809006,0.250535998277197,0.99998780192458,0.819108779373891,0.867864870845497,0.872967505336263,0.988861443227566,0.999957569125319,0.98466882731655,0.875666260457443,0.857129958697765,0.999909572973231,0.999024360025583,0.999609812485369,0.998358695472226,114.061328571429,112.520147682119,97.8302785185185,84.24044,99.2039532467532,75.4515,92.9023916666667,10.4973573377628,4.36500507878591,3.91795269191605,8.08822153343779,4.11117398184026,36.1649722302304,13.2855657429034,73.5906,82.0611,64.17985,57.7883,62.220525,43.128,71.51935,140.42555,142.61715,126.0186,109.2572,126.531825,105.6604,99.1275,111.374827272727,102.788986153846,111.0118,98.2012,78.369525,139.6281,68.40385,131.572125,6.04274597313672,2.23429370042515,0.922910397895777,0.884601456782072,-0.11573750637311,-0.176900476785388,"HNSC"
"ZNF14",0.999999998688483,0.999999996204865,0.999997649730641,0.867597123028425,0.696974393987215,0.762844141029863,0.999999868822631,0.999999940818603,0.999970714332903,0.663284738653265,0.982768332047658,0.981650444200698,0.977429668737398,0.827561976320839,0.983643925263587,0.94442361159728,0.897342081115398,0.922590172602721,0.999999998990986,0.883042808273078,0.849923475596225,88.6450114285714,88.0200238410596,89.3994422222222,110.813568,87.299625974026,55.5910666666667,111.933491666667,9.96405924942389,5.64698329842244,5.7559998401092,15.9671920864406,5.16541505079625,16.0700534395848,19.9247270137965,36.7719,34.19395,37.37995,51.4816,40.26965,42.1118,81.981125,123.7553,125.50995,126.11885,157.496,129.922675,69.9081,144.7944,105.196097727273,89.6106478846154,103.9026,78.13195,73.3445,130.921725,37.252625,126.990475,7.25887789313302,2.92158253783471,0.851843840414465,0.751973001638073,-0.23133911432881,-0.41124722966275,"HNSC"
"ZNF85",0.649633302333802,0.992288808138049,0.753941753316998,0.999999983210098,0.729023300256961,0.992242706785992,0.956624883260762,0.931368976732671,0.999487799728761,0.964047361778524,0.999993225995022,0.989606885404114,0.999422921419861,0.999997804912535,0.998373777158184,0.993998797578228,0.999959121600827,0.999936495100275,0.992698126765441,0.999999501920382,0.998179168846527,34.3779142857143,47.1534165562914,39.895862962963,33.554848,42.0085123376623,29.2171,43.6681583333333,5.53750622810226,3.99056673392253,3.34264670051537,6.35675022993175,3.11155173017712,18.0187929864905,9.35103934886432,10.5791,15.7992,12.85815,11.5741,14.499575,11.5134,21.132225,42.8469,65.62435,50.38745,36.4839,55.144575,40.97445,57.766125,58.3213931818182,42.0730878846154,59.26165,28.72745,40.5563,72.608425,13.80615,55.551025,3.32341980256073,1.80649766690485,0.721400597435175,0.484756161868595,-0.471127476978947,-1.04466885794619,"HNSC"
"ZKSCAN1",0.944438306329885,0.965778645765666,0.999999321842647,0.394564691377604,0.706195817939882,0.6651089705391,0.999999999153457,0.562566767869902,0.691052023241636,0.157766259781875,0.864456993503149,0.958612590851808,0.952697961579389,0.999760015784414,0.838782323770732,0.468640457748583,0.751011040749219,0.721201013827996,0.999926096112797,0.313376794812804,0.999995890561675,769.861625714286,687.213162251656,694.301674074074,544.292488,773.531735064935,445.7235,497.9762,76.7461709023492,30.5109679482168,36.9837926453913,57.1349746006972,38.5050021379794,134.088604877235,98.9698441303231,497.86355,455.97245,364.3738,328.4446,423.212525,319.51835,296.109475,971.8084,869.77155,952.72045,802.0833,993.16625,548.0563,702.188225,944.602509090909,705.7459625,930.03735,652.7915,592.986675,1246.80485,406.43785,931.76635,70.1430778072102,18.6470873522204,0.747135388385972,0.701898154950444,-0.420558397448989,-0.510666383456171,"HNSC"
"ZNF862",0.507793629707336,0.0316621340871293,0.388586182707121,0.531171925197546,0.996865596977893,0.998585736390605,0.126678127198828,0.889694507468975,0.975967640977736,0.999999999312529,0.446408664277171,0.793018818306674,0.953921612564933,0.91538446216352,0.902074626598067,0.421996775051824,0.94025990776347,0.9999805454361,0.998323127399894,0.996968833797707,0.986041676858065,263.019731428571,213.183164238411,178.621346666667,194.749088,193.372890909091,95.2727666666667,167.939425,25.7419127665715,13.0138059497606,10.8835546779124,19.9494326308965,11.7682993851569,22.6650686918095,25.5424119779571,148.8341,106.41225,94.6447,112.1252,88.99815,74.5742,102.21985,331.7629,261.33675,210.81235,251.2821,255.42985,113.6193,228.441225,291.122338636364,198.895595192308,268.13295,167.22595,211.9536,346.110275,98.270575,255.37815,17.693211777959,6.28899582157446,0.683202794137846,0.623668034831228,-0.549614219635384,-0.681149777243373,"HNSC"
"ZNF684",0.909505094436538,0.188525341747457,0.380283562510728,0.430724462511208,0.806200068055013,0.999973719323317,0.0361437183244312,0.0306583634233805,0.960067835427291,0.999970179846822,0.975903865897231,0.998367375232578,0.999999811104464,0.99999999999869,0.999999973730799,0.999999999997114,0.989708143634875,0.714462308636252,0.750122549634332,0.455192417295259,0.982181325648421,45.7379371428571,41.3630456953642,36.4546762962963,35.308524,34.1489441558442,35.1128333333333,45.85905,3.71173163401658,1.48059167103461,2.13449893353544,3.26171604865844,1.38890932576238,5.2061613262023,6.58938690266056,28.7783,29.0667,25.5558,22.1886,23.609375,30.29195,29.5048,54.1693,50.8492,39.7892,44.9647,40.248675,39.22545,64.146325,33.3108295454545,37.9179798076923,32.8615,34.0129,23.89235,41.305775,25.90385,44.510225,1.88290788609305,0.890799660912107,1.13830788140389,1.03503796235717,0.186890820298246,0.0496836827971018,"HNSC"
"ZNF430",0.330432413584016,0.868246636248365,0.81911484317389,0.986997581984378,0.969870613204903,0.999998270275151,0.63162961428041,0.988156187002747,0.995770133174824,0.998685589615946,0.99999971837022,0.983449485613606,0.998293684898948,0.999343023498447,0.99439062950146,0.999999997461544,0.862328366106209,0.99043601605489,0.998453530512535,0.956948117453786,0.999999287146702,98.6071742857143,127.994575496689,116.144794074074,113.511144,121.590972077922,93.2373,99.9676333333333,8.16465729196472,7.10659372665483,5.70646174501027,12.4876388730804,5.52937571626935,20.5533065294452,26.3514358545548,62.31705,77.92115,82.20155,78.9474,75.561425,74.4084,45.9184,128.3567,172.48535,151.4324,138.5306,152.357325,109.7885,104.891375,169.131693181818,119.383315961538,169.96145,113.40585,113.996225,211.699375,75.695225,157.228625,11.5432952115282,3.20429893398487,0.705860112410749,0.667244542806619,-0.502545796841145,-0.583712493842749,"HNSC"
"ZFP30",0.999980110862432,0.98183337968464,0.967024867633105,0.807092120824046,0.762989936253852,0.964185048549212,0.859635835951597,0.623465821826914,0.992385063143819,0.997501120789624,0.653630209185721,0.671957675297046,0.788234617707735,0.94863452138854,0.858925021870155,0.999942922898475,0.999997445643706,0.999995860753687,0.989060207926974,0.999202917831726,0.813548203417526,126.101745714286,122.450815231788,113.818212592593,97.680896,107.344390909091,48.879,118.318683333333,13.3745952266544,5.85405844812256,8.61617445344135,9.70648533166439,5.26723140292461,8.35765377981963,20.2232606747881,74.17955,71.13275,44.31295,64.2361,55.6607,40.59475,82.14455,168.66965,155.42545,162.75475,138.6354,149.693775,53.9783,150.9701,121.582865909091,113.951864423077,118.24825,103.85215,87.3126,152.527525,59.581875,154.59765,6.23930559028684,3.4180852082455,0.93723620981496,0.878255280733541,-0.0935154015577079,-0.187287748842291,"HNSC"
"ZNF549",0.992099964361269,0.984826819437556,0.999998502867765,0.999868240859068,0.999994861321237,0.999956507453703,0.983266475953185,0.999997581353983,1,0.999949785501347,0.642531594251309,0.753291010389067,0.773326933311346,0.752016785164384,0.773109183151834,0.998634385848804,0.999999546776043,0.999999991438029,0.999986038415695,0.99999999328653,0.86064327738794,101.714445714286,93.6812834437086,92.5256488888889,96.272376,92.4703337662338,41.2924666666667,91.2856916666667,9.23597808205629,5.39386710238745,5.04385117316665,10.1953965833152,4.78942727296413,9.84050329849941,15.9562972670119,67.2387,44.33965,46.43,57.3013,47.465375,31.87125,44.265175,125.23115,136.0774,133.53805,142.8714,121.74515,48.4642,129.749225,94.3184659090909,93.3680369230769,82.66355,87.28855,60.8538,126.96195,47.340075,127.7553,6.65875603085324,2.63582850805034,0.989923192909753,1.05594969003872,-0.0146115025303455,0.0785411001692077,"HNSC"
"ZNF211",0.969906360557725,0.986077792497781,0.999996086926153,0.99723080440389,0.741673841440389,0.80733926091978,0.860036835132298,0.996943252051377,0.98778495592961,0.532724003842054,0.69426801066137,0.834244079997608,0.815595206903414,0.543390939571126,0.886172431773171,0.999999984954468,0.998978941684596,0.999615601903896,0.998754660346051,0.991516796877052,0.782468866577645,176.953931428571,163.731865562914,165.458708148148,188.729468,158.489475324675,103.7778,175.029933333333,12.7413374152305,6.15297615571709,7.04252006210748,17.1333919711254,5.99979254885293,19.8044779135932,15.1641733216433,130.36485,111.9225,108.6916,137.6988,108.292175,90.65065,135.78835,197.0315,201.4334,212.41545,209.0888,200.344475,123.18355,216.5105,152.716022727273,164.989179038462,149.51195,153.27945,115.06135,178.827,112.7532,204.33175,7.29684612098897,3.37973878138128,1.08036587184507,1.02519865468947,0.111519971748169,0.0359034905758219,"HNSC"
"ZNF205",0.999721264341943,0.999993706724126,0.964458658676098,0.998883271690904,0.965336004209733,0.999579848440293,0.999999999460735,0.991962123173452,0.999973203301802,0.997667484942623,0.999997619574515,0.999933709431128,0.999999821732161,0.999999999556516,0.999998214556227,0.998918301366912,0.985291918097875,0.999576164881973,0.999999912697523,0.998479283503278,0.999999941184329,358.766617142857,342.222529139073,367.554325925926,388.166168,360.580245454545,382.4382,396.113883333333,23.2773193820431,15.8356817280564,22.0667223500115,31.9010739928422,20.489526632742,65.3642379971138,39.2851466387219,288.7484,233.72855,248.2616,294.537,235.9063,321.74925,306.694975,399.3289,382.2421,399.2488,514.7375,396.515375,433.8065,440.073375,284.186747727273,359.0727575,258.5792,307.154,232.1586,315.761675,243.589,398.197125,16.2936656784148,9.8161618031464,1.26350985882211,1.18785269658194,0.337436921281716,0.248355941284361,"HNSC"
"ZNF45",0.999999901723293,0.821127210399163,0.402641872321934,0.954663910909808,0.853053950173433,0.206569523672038,0.795281028151688,0.33006803151641,0.999999998708143,0.18558132299478,0.999997024625029,0.999990589565863,0.995832276941866,0.999980303869086,0.995420810932647,1,0.999999993536853,0.978225734099703,0.989839914452237,0.974980816125616,0.999998075592289,222.491285714286,220.429436423841,194.711764444444,250.528032,194.082795454545,234.192133333333,222.522308333333,20.8554654727559,6.95039662774869,7.04071186346083,65.28011633624,5.17554469013071,44.0803112253582,34.3311789267633,153.94945,163.78165,140.19885,151.7902,150.45355,200.9032,136.41695,230.5242,262.2025,232.9278,239.418,235.144525,275.8604,238.147125,190.157031818182,207.334619230769,193.88415,195.0109,155.741875,227.45565,151.787325,241.160075,7.30887246877722,4.71720743186201,1.09033369551651,1.00581146009099,0.124769737928935,0.00835989651128495,"HNSC"
"ZNF133",0.998797503281302,0.999999959300376,0.965912380073542,0.595315098218281,0.148220150872098,0.412586659735931,0.990684243524284,0.999802696129577,0.851021466186317,0.0914170886051304,0.36473140005797,0.424615020088957,0.31112213594935,0.0791493205540087,0.471652611852991,0.989137580872429,0.910828108885241,0.986875921435984,0.997479764516903,0.854080871376649,0.231577570048874,398.328094285714,381.162047019868,401.3682,480.620756,373.505874025974,170.926966666667,443.972033333333,34.1171085224193,14.775666821917,18.0810194274198,32.3700061425471,12.4333128354993,3.93707158572347,41.1827537182414,283.11255,247.43305,267.64995,369.6,266.827425,167.1219,321.734875,452.76755,453.87595,459.882,586.3947,460.72275,173.705,529.216075,270.862347727273,391.07194,259.6112,353.8567,224.721625,300.2678,262.4427,471.625875,10.0752322029403,7.99732378174044,1.44380325756374,1.36302555513784,0.529874164195182,0.446812611244374,"HNSC"
"ZNF436",0.766528123809775,0.823805611647729,0.999999273060253,0.525648646685349,0.96352290497595,0.948709608032136,0.939716240235633,0.994319694693425,0.998805438379982,0.848159723255092,0.961343622159779,0.998501209147527,0.997982534998006,0.999998385958415,0.994818074430797,0.704057093072681,0.981588806327161,0.97483874536982,0.999999683575813,0.931894865792335,0.999999962781469,820.866942857143,739.613437748344,744.625399259259,678.713352,762.197374675325,649.163266666667,665.783841666667,58.8284977011013,24.7657020018932,24.3496463533403,50.2164837532342,23.9992341469411,145.589305726901,65.3848780555791,587.2994,550.1312,549.28125,475.7131,529.540225,543.85485,488.845625,1066.63195,893.4361,913.50925,825.4984,953.722125,788.87945,796.39495,814.266284090909,746.716577115385,827.0278,717.3822,576.0617,1034.6425,535.934925,929.02225,54.3749957552003,12.9478161650809,0.91704223999531,0.867422110840772,-0.124939907382987,-0.205193876503307,"HNSC"
"ZNF484",0.503382267933043,0.724552443731398,0.998833646928088,0.999180232777057,0.300746528034689,0.479483034669765,0.144698420392476,0.925614225692679,0.695317393960258,0.0806380710673256,0.72250275403822,0.957175651601006,0.932278865216864,0.606314594166231,0.987887592901601,0.999999999960635,0.894575467781538,0.954710003796206,0.999905012000692,0.667550510547554,0.776096585406081,74.4210714285714,89.9624854304636,87.3272111111111,68.944716,95.5930941558442,115.4423,74.0092,4.41369161003351,3.68858934307743,3.75731708236317,5.50744410357678,4.00842085044006,34.6754520868871,8.51141871722032,54.9199,60.94315,58.3137,48.8352,63.216,80.7669,49.117625,91.2122,112.54245,108.2177,88.67,127.097675,132.83205,100.788775,51.2951454545455,88.3934838461538,50.63495,80.4634,37.798675,61.615925,58.745025,111.139,3.11948018144797,1.95759596900424,1.72323293096971,1.58908816933758,0.785117725150709,0.668199173734377,"HNSC"
"ZNF780B",0.98086621765511,0.742361588069548,0.933339492648275,0.470315964455226,0.684894759266999,0.955117242770955,0.625603104873726,0.809959325571764,0.999975433217919,0.977753799930681,0.564378117286562,0.705591231071063,0.831550059678953,0.967946628500078,0.855555158639385,0.999997505901032,0.991355658574591,0.914663218825181,0.684775990946456,0.874116471044663,0.584598110666285,172.659582857143,159.083686754967,148.017412592593,129.315692,145.386855844156,80.3352333333333,177.737625,21.2509794795102,6.74875647213946,8.03304746726019,13.7504449698594,5.55764165702947,3.65762435939565,40.0771719086555,101.36465,103.91465,90.0535,88.0751,100.938525,76.6977,102.134175,191.44235,202.37,182.04305,148.4643,185.35765,82.48555,171.746525,159.89025,151.403623076923,148.3908,129.83515,123.189075,196.82725,98.0068,185.85145,8.91079578625616,3.78543072921063,0.946922173659264,0.874954175056675,-0.0786822376095068,-0.192720635827787,"HNSC"
"ZNF557",0.999999999314593,0.973858023149551,0.824767025311757,0.904637157880975,0.811489041957893,0.995718461394365,0.873340850168412,0.433102324687508,0.997942537069825,0.999885224126962,0.779819586045779,0.761814413407033,0.896167891620012,0.970017959308059,0.932700101512151,0.989056358338734,0.977152388468924,0.803463814910436,0.688598933619395,0.668077238293565,0.594748248917536,159.786945714286,159.262778807947,149.217342222222,140.602468,145.129055194805,105.608766666667,175.535633333333,10.8028010546855,5.48904693137575,5.47666264645123,8.70689667094945,4.68434766529212,23.1095062509878,20.8808650911014,116.1469,118.31075,111.5308,112.0415,98.7547,88.3939,133.99045,181.78365,187.1215,173.07455,171.4912,178.531675,127.5681,180.10925,151.190952272727,151.3886075,152.8604,139.57125,122.458075,175.48625,110.73935,178.682425,6.38469819898228,2.74484335928074,1.00130732179606,0.913063487992966,0.00188483489741668,-0.131212916355696,"HNSC"
"ZNF337",0.998510004474583,0.999997317802034,0.998145131583234,0.952779274044381,0.633958066255397,0.820819406318945,0.99873233697356,0.999999999975327,0.998536633467792,0.641490694664672,0.812217810583506,0.871537552509104,0.820288316285723,0.555561772130158,0.869271907475233,0.980839171908565,0.868782996189399,0.943791561331635,0.999999998823184,0.872597194493261,0.602363909333625,362.421765714286,344.197995364238,356.160125925926,411.256328,344.743438311688,208.337466666667,414.441983333333,32.9029446438563,14.9181605333075,19.0735948040501,32.2211410234427,12.6112539436117,34.2094042289706,39.1563183915402,224.4437,224.61045,214.10105,321.9276,237.7292,189.4436,319.581,432.274,415.4953,429.98355,461.8147,434.044925,242.48215,441.672325,264.578918181818,353.212499423077,253.2307,316.77105,205.022225,309.835075,229.205,432.079975,10.8360611902416,8.11944931711064,1.3349986531442,1.25091882619287,0.416838286404842,0.32298817411717,"HNSC"
"ZNF317",0.888993790913682,0.999999999540643,0.511750140072937,0.989973428118323,0.446912815696924,0.96816014633802,0.98491146847065,0.993709391889968,0.892659025383217,0.686226422142394,0.999524061632066,0.981467394237035,0.999326447323799,0.999999886611521,0.992604780259414,0.999989900831678,0.952390280968789,0.99996578427354,0.999875613364178,0.989405995060084,0.999956724839903,731.59536,807.037470860927,734.222968148148,667.325976,781.267043506493,646.105466666667,706.94115,28.5929009431386,39.9721982487223,18.6131045973889,34.3943985763371,21.6792781660285,55.1360760835206,66.781538048643,613.35895,632.4759,614.979,567.7632,642.5097,591.31685,577.533325,849.60835,844.69115,831.4362,749.2013,921.8279,678.85195,695.11755,645.866459090909,764.044533269231,666.80885,727.6174,617.34375,710.44035,611.75405,849.2585,16.2786352628162,14.5040395013779,1.18297602006561,1.09119337573279,0.242420829313316,0.125906791385958,"HNSC"
"ZNF426",0.841423912855567,0.519981557594211,0.978633000138296,0.765472814175605,0.99588895521554,0.999998727699554,0.454779970835874,0.95254487524033,0.999999778322092,0.999999939053908,0.998911547879418,0.966496799501749,0.925259561687933,0.923278135681102,0.91729812400479,0.999999887754226,0.965210504467406,0.862648764059696,0.897088188192474,0.838233770438097,0.999645322983978,118.192422857143,153.464268874172,167.884422222222,172.745288,169.849235064935,75.8201,113.216958333333,17.5932390274124,11.045627096401,14.5514774293497,29.6422918087352,10.7771680892978,20.9360581775399,18.1624045976867,40.91765,79.8649,73.1753,84.8485,86.594925,61.3701,90.919175,152.28155,193.0379,189.74555,208.605,206.09995,96.1652,131.4624,335.023988636364,159.5786725,261.13065,131.0523,178.05815,387.027125,76.706025,196.6638,36.4880171997655,6.23420886750218,0.476320137998259,0.501864871090391,-1.06999655022478,-0.994629129219053,"HNSC"
"ZNF331",0.99999998166729,0.978825411456154,0.750232486635673,0.999999997944381,0.999999543927503,0.993650860533039,0.999989852269773,0.998971299373138,0.948987919561794,0.999999622878748,0.979608297060965,0.972473897642422,0.996903088945435,0.983695418484646,0.984539012340074,0.99999720126395,0.999980608007338,0.999878045378125,0.999999574837693,0.999999995573951,0.992700854414997,212.09678,214.357804635762,186.818478518519,209.905908,205.599314285714,132.5145,202.749608333333,26.3820820592259,13.8978531903132,12.7794687916535,30.7440901106185,11.5756566473039,45.8987577829001,58.9397522230777,92.7893,83.11175,83.69735,93.5166,88.1775,99.4974,62.01045,304.16975,294.8422,244.5736,259.2105,282.252475,176.6351,234.531275,381.668879545455,202.807558461538,260.1979,170.661,183.73425,468.880875,84.53015,272.03605,52.3858752607669,6.79485908859976,0.531370434768144,0.655889228929211,-0.91221013578302,-0.608475911703379,"HNSC"
"ZNF227",0.999501595410369,0.784767289659796,0.677695454142857,0.880463089844726,0.499596183028507,0.0926550470171451,0.982376259763089,0.99542371791811,0.95548380048956,0.289060833946315,0.981244316970363,0.991227420586004,0.999703142061493,0.827392860091466,0.996907780811196,0.998296537957568,0.977051754676281,0.746942435974439,0.999633153104227,0.923896985093335,0.940456622169549,225.96434,217.528825165563,197.71904962963,259.599476,209.898230519481,173.721966666667,244.6247,21.737402263725,6.73436133150875,6.69545997695489,56.8982171450454,6.65703591421553,33.7435738046191,28.3445389164832,151.88625,164.29625,140.31335,139.9899,149.53205,155.8794,174.642975,255.8456,261.5143,248.9886,259.887,245.64015,207.44655,273.224825,175.286279545455,212.744083846154,179.22905,193.92605,142.59005,212.189325,149.43005,251.668225,7.6450788451229,4.56514900909038,1.21369501593527,1.08200121576274,0.279405938664587,0.113702120212679,"HNSC"
"ZNF141",0.974937187697007,0.646562553672527,0.873723747752645,0.486253048579483,0.728169407524526,0.981265604384006,0.537437932526104,0.7309794894978,0.999989765622409,0.991314371222929,0.460064369552706,0.610300826383058,0.772232539514428,0.930648641833583,0.796312155887232,0.329013334668323,0.523124659095308,0.833778127170164,0.995804780936834,0.871000935178846,0.993135754396499,47.6211571428571,43.7290814569536,40.2505281481481,35.98434,39.6336032467532,20.3301,30.7866916666667,5.68358965278385,2.06752444352886,1.91527097301179,3.9293190265999,1.65327593099637,5.96179464842592,5.91203182871217,21.541,26.6252,24.85675,25.9171,24.765575,16.75745,20.549225,64.0435,55.6601,49.77,46.0599,49.508425,26.24975,34.35935,36.1644545454545,40.9327596153846,35.0804,36.4408,28.54075,45.127725,24.883125,51.2281,1.90939348553545,1.03136872915815,1.13185060109055,1.03877948940149,0.178683541835797,0.0548894335389631,"HNSC"
"ZNF304",0.977429065252579,0.863640919408359,0.994165161764333,0.304363098255,0.48095717589934,0.732501494428978,0.797224157225766,0.974668941675248,0.999996339951159,0.783838554761405,0.614707109570928,0.757820586730178,0.832464007051139,0.990078098618424,0.849798787256406,0.980979216485911,0.999715905131581,0.999999638748319,0.981364658040331,0.999999997846242,0.911066843940699,288.16096,270.311570860927,261.593232592593,225.19766,259.163522727273,175.5582,257.3818,18.8142233179127,9.70526608197181,10.106589247533,17.0891882030628,7.62791412448008,46.7720435917654,36.7926964949897,185.59815,196.13865,196.77525,181.5824,199.7284,132.4372,168.498075,342.0073,340.7956,319.62945,270.2678,301.109,212.80795,299.776275,268.747963636364,262.859564423077,264.9392,264.3629,222.7308,329.640475,194.506025,318.845425,10.9769259815251,4.80792403176186,0.978089511326478,0.997824783950431,-0.0319615932706667,-0.00314159146773615,"HNSC"
"ZNF132",0.901052727756427,0.71835137365233,0.996786647684071,0.54159828650391,0.905401148686824,0.981451724092748,0.712378083299972,0.996680036781481,0.999999999998316,0.9794047625413,0.930890445618307,0.989654071569405,0.996096898901816,0.999943448525557,0.995950257389291,0.997192149924075,0.805746501994078,0.667655348081918,0.475737491822451,0.666524814848606,0.842554866465989,46.5757171428571,40.1313198675497,38.0627311111111,32.789804,38.1194207792208,27.5033333333333,52.2776416666667,5.22396496930211,2.13082482559961,2.27222878343057,4.02408905142303,2.55865577992475,4.27260599998538,16.6941172679564,28.9376,22.7232,20.8972,18.4843,20.46235,23.5658,15.9458,56.65005,49.5833,50.7745,37.2737,44.408825,30.9085,55.215375,87.395875,39.2244692307692,87.39715,31.14015,55.73745,111.24535,21.0196,47.502375,6.25824741982443,1.27105315209125,0.448813736698319,0.356306241107405,-1.15581126215977,-1.48881034075703,"HNSC"
