"gene","Stage II-Stage I","Stage III-Stage I","Stage III-Stage II","Stage IVA-Stage I","Stage IVA-Stage II","Stage IVA-Stage III","Stage IVB-Stage I","Stage IVB-Stage II","Stage IVB-Stage III","Stage IVB-Stage IVA","Stage IVC-Stage I","Stage IVC-Stage II","Stage IVC-Stage III","Stage IVC-Stage IVA","Stage IVC-Stage IVB","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IVA","mean-Stage IVB","mean-Stage IVC","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IVA","SEM-Stage IVB","SEM-Stage IVC","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IVA","Q1-Stage IVB","Q1-Stage IVC","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IVA","Q3-Stage IVB","Q3-Stage IVC","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF841",0.832388585437185,0.969455582872488,0.976428105515343,0.78097947078937,0.999999928190124,0.929941034848772,0.909711000120796,0.999782686502769,0.990562126326803,0.999825310870208,0.998527957615635,0.999678543256092,0.999999994892195,0.999534571842666,0.998256762586058,138.158355,165.272730612245,155.735924761905,165.868865151515,173.299654545455,154.576657142857,12.8720689090626,8.4204937118921,8.41256783942742,6.05259050402766,26.1187083791793,30.6852574424426,92.1376,101.01835,99.8228,102.6404,113.1696,95.6591,165.496975,209.7056,206.1498,203.219875,204.82,200.9149,118.279786363636,163.503112692308,113.282,143.551,87.077775,148.263275,100.689825,206.191,6.75402041300807,4.04378114363973,1.38234196830249,1.26720043784538,0.46711455852292,0.341644739012834,"HNSC"
"ZNF615",0.703562534257045,0.873914905740991,0.992869025432862,0.68493563409596,0.999998183782716,0.991888693693932,0.180921010435802,0.565616347886364,0.398004955890841,0.502242152058681,0.999032806297122,0.772226176737212,0.872796012366473,0.774423735719696,0.260677185399144,76.93869,97.0632714285714,92.4919971428571,96.3528886363636,126.984809090909,67.5475428571429,9.66841725846774,5.48028051220071,6.53721533471207,3.24548320151085,28.5863762111492,18.123576597177,51.047175,55.4081,46.0931,59.696475,50.557,43.1906,105.50725,132.698675,126.6265,128.73,202.07795,102.8688,132.005431818182,95.3288719230769,130.94895,85.181,100.543975,166.8503,53.8988,129.2165,7.59969542092041,2.51372856476118,0.722158706729421,0.650490133750595,-0.469612166015754,-0.620400919722976,"HNSC"
"ZNF433",0.999436662808828,0.987231958498805,0.994528412819666,0.996513336631744,0.999823635864404,0.998901353598264,0.944229070128678,0.964952714757169,0.992459670323538,0.976943508423771,0.999994450926583,0.999999865489908,0.999848518360577,0.999990862345351,0.991950184695031,49.94309,46.7042112244898,43.7246838095238,45.4722647727273,36.5228181818182,47.6665714285714,10.5589583013315,3.85413841325053,3.88863869778375,2.4016487559509,11.8661368585554,13.5196184471857,21.672225,22.292725,7.9164,12.7929,9.95965,27.17835,65.4894,63.488025,70.0525,69.642,56.70705,64.1317,101.933354545455,45.8242825,94.12435,35.7061,73.61295,119.3648,13.196275,69.4419,6.34963215069404,1.7268016097821,0.449551402525126,0.379350295646132,-1.15344200934066,-1.39839743280222,"HNSC"
"ZNF595",0.969819251228226,0.901083756335538,0.997718478460971,0.936935710250763,0.999949889368339,0.999438785673021,0.0759114057346207,0.102278296554935,0.159084393819136,0.100453765941843,0.960497465577394,0.707128880936997,0.600926125541763,0.647020209417883,0.0500128136648232,81.14722,98.4064510204082,104.039187619048,100.578095833333,172.017836363636,48.2594285714286,9.17944667955078,8.10474369998635,9.47509865412921,5.07444783528052,71.5989440444598,12.3158341649067,63.119625,50.412175,53.1168,51.627525,43.3153,22.10285,93.3637,116.637075,121.3619,127.016775,181.0127,71.44525,132.603386363636,101.215275,126.20775,81.24405,94.897825,170.881225,51.091825,119.8966,7.52983251444464,4.00454546292127,0.763293289678431,0.643732655086554,-0.389690586631727,-0.635466439560811,"HNSC"
"ZNF460",0.613578072423009,0.497364700850199,0.999730821865786,0.410899378964877,0.998166736617424,0.999999268614981,0.63986363101356,0.991154047759179,0.997077731907773,0.997592474397942,0.978943783259422,0.465024839825154,0.39695344727593,0.358916053237791,0.433449213483427,55.843685,72.0141734693878,73.7067019047619,74.1296276515152,79.9555454545455,42.5601571428571,4.78181880469784,4.54043684289524,3.98546450959298,2.52052511148993,20.105102394663,12.7419747136862,42.006125,45.029275,51.4894,44.548925,40.45975,19.78795,68.0352,90.589525,87.7549,95.1436,98.73985,47.1803,72.5483045454545,72.0704976923077,69.4182,62.8951,50.7024,92.542775,44.093,90.44965,4.56449466537101,1.82949940110289,0.993413948731945,0.906031847555828,-0.0095330907887547,-0.142366332139772,"HNSC"
"ZNF81",0.945074261601857,0.998802878391597,0.946195308926149,0.936196023740017,0.999999990368225,0.89731157361672,0.984394358214085,0.999998535028606,0.996145844523522,0.999996741267289,0.902934524524557,0.506439114893689,0.715529571652699,0.48917610470522,0.681305984515434,97.584195,114.605667346939,104.910384761905,114.271312121212,117.063354545455,62.4700857142857,10.4849327546283,6.26764907505943,6.66783673929221,5.36788561559658,11.489316833123,18.0771841850627,64.760325,70.604275,59.0737,64.610525,95.17275,27.2127,132.1586,155.622275,122.3106,153.003275,149.7124,100.8592,72.9919022727273,110.112524038462,72.65015,96.37585,51.937725,90.076,62.378975,139.823375,4.55669209460513,3.33583105264759,1.50855808123806,1.32657468704469,0.593170242988444,0.4077059025517,"HNSC"
"ZNF780A",0.999993183217303,0.980815968682535,0.682502163150975,0.997136444903711,0.833665647684425,0.993752520100571,0.999906549494758,0.999980983825593,0.963493033235853,0.988077093827822,0.968077624469532,0.924176524268716,0.997606915395573,0.988871536549606,0.945405869682157,207.954815,210.690102040816,193.908723809524,199.104420075758,215.046936363636,179.562857142857,14.6665952347544,6.77456759035735,10.0675022662685,4.78140966139137,23.8830908902522,17.9763779578177,171.54165,164.62555,133.3107,148.25615,162.3144,141.65925,247.5729,239.1634,223.7613,231.70945,234.34825,210.77675,215.086793181818,200.848683461538,214.33065,186.5034,160.443025,272.9133,149.490825,234.570775,11.4084971833201,3.53301557591188,0.933802956891714,0.87016672603755,-0.0988099379989944,-0.200636243601212,"HNSC"
"ZNF461",0.5692782019258,0.736310167973669,0.997202367687281,0.639641130735286,0.998749726382205,0.99998349102429,0.938303228885065,0.999980539348344,0.999999989978974,0.999999999049782,0.990909414906995,0.528015967115622,0.637118538350815,0.584728778720261,0.801598595232883,39.79439,54.9389704081633,52.4730914285714,53.1834272727273,52.9153545454545,29.8808,4.69378526455265,3.93565802356933,4.0300167521746,2.24031825991483,13.2406618725484,7.11731365092998,24.008725,28.78755,26.1538,27.591325,21.4699,20.10025,53.571875,72.33645,70.1443,73.0829,66.8056,43.2997,62.161575,52.6485438461538,63.88165,45.38905,49.01465,79.258775,26.984775,71.301325,3.2457810855067,1.64466970269778,0.846962835902305,0.710517809104806,-0.239629428323691,-0.493057283863804,"HNSC"
"ZNF181",0.999999809354479,0.995419918507456,0.970068092971215,0.999231345371564,0.993352978799595,0.998983606616,0.986163308770263,0.978615846080651,0.998949763663336,0.994731642525576,0.998711424405771,0.998603462805139,0.999996029587486,0.999891823970846,0.999989228299935,113.33552,112.438880612245,106.432044761905,108.814521590909,99.8435,103.810771428571,12.4415697899286,5.25461932454761,5.68016892260727,3.33119415328509,13.8924259564569,20.1601204773388,93.35435,73.482975,63.7996,69.048525,68.21485,63.06565,114.64475,141.9964,130.2289,133.41035,113.07425,147.1119,152.786906818182,109.497389807692,121.86305,98.88795,88.38845,190.889625,69.123775,137.81485,14.3688766936964,2.39894973660403,0.71666736429186,0.811467873157614,-0.480624436543747,-0.301394116754515,"HNSC"
"ZNF44",0.999548727389171,0.995009895499836,0.999224715743097,0.999626522646381,0.801382746462216,0.507208594335213,0.818849318807689,0.83098279579765,0.897899418102569,0.505582950639686,0.914645505116849,0.938024553235505,0.96646683549648,0.759760998530738,0.999999980104852,137.0552,131.935765306122,128.660928571429,141.710480681818,106.855709090909,108.197728571429,12.4718576590321,6.33510381052086,5.94078981711404,4.25076994994295,14.8099877277308,14.2227484376717,94.3889,90.75305,93.2077,98.292325,76.6197,92.239,195.119875,154.45895,153.4741,178.52875,133.2522,127.21135,169.265152272727,135.732159423077,160.33895,125.2496,142.388225,185.50405,94.154575,169.12865,7.45489993620871,2.85179901988623,0.801890747153788,0.781155171591182,-0.318522403439387,-0.356318935702062,"HNSC"
"ZNF790",0.999984850562145,0.999751513468877,0.971681516358354,0.999979416115742,0.985064356368242,0.999851905161147,0.999187846584934,0.999659888376707,0.987309829076389,0.992882203919719,0.912719076571738,0.816416394163994,0.928736085657162,0.896629870572761,0.835270779626804,55.556605,57.1737826530612,52.7257285714286,53.9307598484848,61.1072545454545,37.3263857142857,7.26941029808969,3.78136909769969,4.15523827968672,2.5667018634805,16.1874166422585,8.52280171130386,30.854225,29.7607,15.7315,21.8017,23.3898,28.76015,84.3596,79.22395,85.5196,75.69585,90.8151,45.37905,88.1953,54.6138103846154,83.9312,46.37005,71.5972,108.41405,22.919475,78.86545,3.67363711251538,1.78342699741867,0.619237197272591,0.55247690965934,-0.691435958823522,-0.856013925435029,"HNSC"
"ZNF677",0.999999965364201,0.949185952119736,0.581192407042496,0.99996420811151,0.99977947492045,0.210806973362884,0.999999999983566,0.999999998729362,0.982327570059462,0.999994420678057,0.905433880768774,0.86721165176883,0.518156170581939,0.89212437025707,0.937721328433985,10.44778,10.2752091836735,13.6471419047619,9.79159431818182,10.3906545454545,3.72978571428571,2.08104243200879,1.4973958034671,2.15983855620073,0.689283521180214,3.99335905394224,0.973737957179292,4.183225,2.824025,2.4381,3.16055,2.15115,2.53515,14.089825,12.31535,12.3628,12.5915,10.54595,4.50525,38.9059795454545,10.6113476923077,32.1735,5.88655,21.382875,52.0792,2.92635,12.222525,3.43535585455984,0.649044372384212,0.272743362749941,0.18296268668314,-1.87438400610843,-2.45037863887,"HNSC"
"ZNF823",0.949231936514757,0.918393991230825,0.999972161869961,0.748291510210282,0.961385000203324,0.988622132807068,0.724445479237401,0.926549327458809,0.947675292590062,0.983605351063318,0.365823349857683,0.568854780415779,0.60997990472759,0.712602796884772,0.982830354376685,123.28631,112.461419387755,111.190228571429,107.570968560606,97.107,80.4962142857143,9.89653863977039,4.9012128758533,5.04371867425629,3.084211385591,14.4602142286469,9.53835898216171,95.630675,73.55535,75.9251,72.41255,64.2831,65.3136,171.006575,139.359925,134.8807,130.56665,124.0726,91.02135,188.680911363636,109.697425961538,175.47055,100.9221,110.455475,235.806475,73.3259,135.2695,15.6673237085186,2.18828233150462,0.581391223779513,0.575151214833486,-0.78241880102817,-0.797986785422166,"HNSC"
"ZNF311",0.999368742786299,0.998794879738538,0.999999488665718,0.860526449470789,0.638387898902596,0.677542200128452,0.862076950904807,0.886471599656012,0.898908966326606,0.994893294597195,0.994545586131926,0.963756923460967,0.957511778815498,0.777413402412506,0.739874718299336,47.10297,44.2589204081633,43.8716942857143,38.1106537878788,32.5927727272727,55.0889428571429,6.36164831327087,3.6549793064455,3.82651966129966,1.86394158939005,6.75609879329364,21.7231379345011,29.52315,18.8702,18.1257,17.652875,16.11485,10.95225,56.899325,60.69465,59.0963,52.391825,50.27815,85.3187,27.7504818181818,41.3555626923077,27.10285,33.84735,16.335325,36.5489,18.086175,56.958625,2.08953435756656,1.48383934893991,1.49026467227722,1.24884836834503,0.575568577313022,0.320598319606688,"HNSC"
"ZNF347",0.99999287079252,0.999979998249382,0.999999934665994,0.999973731154187,0.999999827189865,1,0.996040579679069,0.996603748242266,0.997282206879691,0.996892149678025,0.952640537488507,0.89401767222749,0.885527899163765,0.876774754931621,0.844279876981729,38.42724,39.963412244898,40.3068076190476,40.3147681818182,46.9644181818182,21.0907428571429,8.34100560256502,4.38352918898654,4.96796636580139,2.68883933122347,17.8415871449254,8.58903768443787,10.289375,10.819325,8.701,10.377775,12.6255,7.8338,58.226375,51.257425,50.5479,54.70935,42.2624,32.4006,72.8843340909091,39.6262911538462,67.5825,22.2054,55.1834,96.75365,9.656125,52.71435,4.5377725271771,1.96027956338142,0.543687359541764,0.328567306625236,-0.879150808297058,-1.60573915968814,"HNSC"
"ZNF273",0.999988771680926,0.999990494844363,0.999999999984537,0.999642449545672,0.999748666670647,0.999651673588655,1,0.999996490465718,0.999997049077858,0.999904910754334,0.999997564167001,0.999999996473823,0.999999993682924,0.999999914853799,0.99999833768487,114.948435,117.867606122449,117.755472380952,120.505055681818,114.872454545455,118.792728571429,11.6338161629347,7.30424123414794,9.12850513297956,4.7072714969575,17.1548801884975,24.5902362320584,78.93065,68.17715,68.6223,69.480275,82.6655,86.41865,150.136925,140.5863,136.9412,148.057475,133.51495,166.25805,138.755404545455,119.884171346154,107.72505,101.4595,85.950875,158.769,69.986675,144.577375,15.8993981792941,3.42244243909898,0.8639964096453,0.941837576311174,-0.210902777634826,-0.0864498121773535,"HNSC"
"ZNF84",0.956460458943294,0.937011647358871,0.999994828365304,0.693779397566356,0.89151877836517,0.935059472980229,0.957435266029799,0.99935704302535,0.999731581056953,0.999999917785042,0.993412896970422,0.999999039683612,0.999999970510674,0.999897538696205,0.999988796394777,292.51091,335.086165306122,338.783227619048,360.830128409091,357.297618181818,342.433042857143,37.3585855693482,17.1321989331692,20.7544964398832,12.9133131432055,67.0774605054523,95.9958339927234,174.9283,219.65825,204.6163,216.714525,237.5699,161.37495,324.351575,429.0944,421.0356,464.862325,373.3681,480.02095,307.556063636364,348.186589230769,312.58395,299.6872,240.28845,371.427575,210.91195,430.481225,15.3954933155129,8.7700081023151,1.13210770457267,0.958741483687822,0.179011217411194,-0.060786237391389,"HNSC"
"ZNF667",0.89118996558288,0.841664941271869,0.999966734830152,0.756174454176383,0.99835025076439,0.99995641994281,0.854829106463189,0.994407927614316,0.997421913498907,0.998698412738536,0.999626375847832,0.911030181702014,0.885037508431135,0.850079036891063,0.845390894133638,9.977545,22.4372265306122,23.6905323809524,24.7776901515152,30.5739727272727,3.5786,1.53315046941489,5.17900790393759,4.95547295015029,2.85375256215921,14.7283993105163,1.14500340694024,4.56355,3.433525,2.9598,4.129025,5.74025,1.27215,15.271775,14.7496,16.3317,20.3708,25.12475,4.42855,34.2656340909091,22.9417934615385,28.12005,8.10845,11.576225,44.2262,3.67325,17.076925,4.04297203740416,2.04220530661474,0.669527766527603,0.288351194254633,-0.578784206924016,-1.79410109731748,"HNSC"
"ZNF649",0.876565337794774,0.999321691116582,0.764625970131118,0.976594888163052,0.957523216266502,0.974858118246663,0.958862384661307,0.999992545479033,0.977847947843684,0.997087871826557,0.98885057779081,0.725240881084986,0.939918878125178,0.850796714848043,0.823406488244167,97.73885,121.016495918367,104.997037142857,112.420897348485,124.810881818182,74.1683714285714,10.6864085092713,7.79573260963723,9.22042262170515,5.22922130346101,38.8004025212996,22.4456887138575,57.8822,68.1351,38.8428,57.348275,55.04165,24.7,126.407225,167.577825,139.7001,146.050225,125.34305,118.2247,189.517940909091,111.389144038462,180.94075,93.53685,155.5335,221.529075,54.3348,147.385125,9.48852276335251,3.71386555858131,0.587749864229969,0.516947398526866,-0.76672579427112,-0.951910606891159,"HNSC"
"ZNF248",0.999342223913079,0.996278992157573,0.999845152610981,0.983873679617808,0.989621765671046,0.999547161738258,0.999792369816007,0.999999923959381,0.999999905161636,0.99997358011738,0.548564711844454,0.55653267908636,0.615698827023419,0.658962895362994,0.77974616594279,148.16477,155.235141836735,158.247764761905,161.327372348485,156.7107,209.385257142857,14.9956240807252,7.30387912328405,9.27130779920368,4.70147626443591,24.7965969668347,87.2853985782569,108.43155,103.5321,101.8228,104.564075,96.50015,100.43345,158.42615,187.08825,190.875,210.08435,210.6588,194.35915,173.319309090909,162.511626730769,157.71735,138.4833,143.4404,197.194775,104.183325,198.7825,8.84540964111088,4.83859065290257,0.937642941130864,0.878047342286692,-0.0928894526677893,-0.187629366241878,"HNSC"
"ZNF544",0.988056926536199,0.991800999821543,0.999998992697584,0.999108077924215,0.990928715445957,0.996073293962751,0.999940670876699,0.999886690695175,0.999954368810726,0.999999999654328,0.999833804552084,0.982586758177511,0.985932150815386,0.995245471506639,0.998640133768808,505.325435,535.038310204082,532.54522952381,521.548790909091,520.442018181818,483.538057142857,37.9988219879853,17.7411530823721,20.3204685852775,11.3488711720778,65.360874783917,108.179460238159,393.732425,419.33925,373.4773,394.0953,342.15915,293.67275,613.1275,619.657625,670.7204,638.947025,673.8462,563.80335,459.654947727273,527.517832884615,474.38355,516.2471,355.47875,543.7724,395.04745,647.8285,17.1654236583244,8.22602551070319,1.14763875705654,1.08824831721083,0.198668595482292,0.12200778924737,"HNSC"
"ZNF251",0.982878699889794,0.793346954394209,0.909835153841676,0.610437568500182,0.553086135585816,0.997295372626431,0.999472361203358,0.999991754524217,0.991219373145943,0.969351554288595,0.979657545729246,0.816824956604777,0.591352728918387,0.477974586742897,0.943977816326578,212.69943,237.157971428571,257.894356190476,265.620941666667,230.6168,167.199285714286,28.1321628162482,12.2904838100152,16.8045361031391,8.78776239256209,38.4452009738111,26.0268038918254,134.8589,141.341025,134.5596,162.987425,174.763,113.5375,229.499175,287.449225,330.9014,339.9786,261.0555,215.19795,152.937109090909,254.858623461538,148.6479,226.0147,125.250125,186.7935,150.9099,326.482075,6.42307814344867,6.3115397720772,1.66642762490067,1.52047018491348,0.736758660703909,0.604517526661902,"HNSC"
"ZNF607",0.912993647116391,0.827655744865389,0.999360405179931,0.999616438157505,0.666559038848806,0.370747419327289,0.998212784111935,0.792824586451831,0.700779107634726,0.974949579668891,0.999889920583797,0.944810424752,0.906911673758681,0.997316130242399,0.999997513737373,89.96088,109.887417346939,113.758831428571,95.7175776515152,77.1646818181818,81.5048428571429,11.1094886688021,7.11148648212814,10.7872432397674,4.38969107657594,20.5050502635584,18.2185566031928,43.627975,41.9869,38.3142,34.13585,24.14695,46.71525,136.619125,154.391625,151.138,139.13205,107.7695,117.11075,130.710120454545,101.373631538462,132.3824,87.01855,99.16025,156.273075,36.37945,143.531425,6.78629844251904,3.50789917611311,0.775560692515116,0.657327182465343,-0.366688409223165,-0.605316448804924,"HNSC"
"ZNF334",0.627070599423339,0.683482325456582,0.999982034190324,0.565914453350813,1,0.999947559832657,0.601465311909416,0.983837176908539,0.974133696188182,0.981455951194489,0.964467877069077,0.99999988804448,1,0.999999862921587,0.996247377109901,9.699975,24.8481234693878,23.919079047619,24.8661602272727,33.4517454545455,23.9134285714286,1.52492607993194,4.43336273481174,3.30908067748959,2.4923204935196,15.6094723866187,21.1228291894577,4.48925,4.09875,2.8279,3.5958,10.56485,1.7938,12.1812,23.3972,29.6327,25.7378,32.59065,5.25665,41.0811022727273,24.0813651923077,25.27225,8.5936,12.635675,59.160275,3.64245,25.60215,6.19540505770297,1.71732533036321,0.586190824005585,0.340040954010822,-0.770557710048666,-1.5562195820827,"HNSC"
"ZNF485",0.999894273727442,0.998323817592653,0.999597790359494,0.978322374722531,0.937502619791471,0.992519621094032,0.99993791262461,0.997977186137127,0.992477740238234,0.965521907598737,0.999993283383662,0.999655824557902,0.998391164664616,0.991115550265584,0.999999981602321,51.38006,49.8757214285714,48.7456133333333,47.0362333333333,53.4465363636364,52.9249142857143,4.19559064145355,2.28037357809154,3.02155501217365,1.53936467896541,7.16941841312203,9.00737559385504,37.490325,34.243025,31.1168,29.929225,43.26695,37.93965,69.290575,65.221875,55.8952,58.71475,61.1978,69.0807,49.7849545454545,48.7403796153846,47.81925,43.2607,36.335225,65.1041,31.207625,61.2366,2.64358248759628,1.13000200305829,0.979018260845931,0.904671235956231,-0.0305923253687389,-0.144534493220011,"HNSC"
"ZNF192",0.76524644649992,0.972759438893053,0.91824607469036,0.955042340970592,0.890133877982465,0.999997643084671,0.803653763318054,0.997318104085441,0.944441797283083,0.948029410289461,0.98402390820397,0.597874381358326,0.813966668412936,0.783193264305176,0.598334824886527,185.36621,233.670996938776,212.986907619048,214.874503409091,255.408609090909,141.285814285714,23.7760382581552,16.2451562581564,15.7997712228778,8.64654642160578,26.8635973212025,55.1461469893774,108.83655,144.9806,114.2857,112.086625,211.256,53.61525,277.6196,274.284425,273.3109,299.349125,313.68915,194.905,196.684818181818,213.8641575,188.6463,197.6438,125.69285,261.61525,112.524625,282.582675,14.7942816675086,6.43477064672488,1.0873445112693,1.04769507803758,0.120809112355522,0.0672188949167574,"HNSC"
"ZNF442",0.798110947632351,0.53591272443517,0.980135335617519,0.822095061258335,0.999901132307314,0.876597750089428,0.621177710295404,0.954695226608751,0.993963007883881,0.923012348930329,0.997390980595007,0.999756050814606,0.994461955045712,0.999935097652119,0.967903210136301,15.47024,12.6261693877551,11.7141657142857,12.8791261363636,10.1288363636364,13.6312,2.43209548649762,0.912672359587488,0.873380210589163,0.550809777626815,3.39178007818562,2.90164840901233,10.9348,5.502325,5.6094,6.63115,4.3898,7.96755,17.651475,17.9599,15.2355,17.8797,9.131,18.27395,21.0600772727273,12.6261444230769,21.8783,10.6994,16.238025,25.842575,6.3451,17.362225,1.06896142868363,0.395083712644893,0.599529824110747,0.489041653144897,-0.738096571395576,-1.03197074581135,"HNSC"
"ZNF813",0.999999938445868,0.999951722580126,0.997744112710946,0.999988838246075,0.99854301414927,0.999995587335648,0.985243578891644,0.975659515331123,0.933380311168381,0.938609123731707,0.813004202892691,0.706207456869671,0.797907600609003,0.763113003413841,0.563974321509014,46.648815,47.3678683673469,43.9256761904762,44.7214424242424,60.4106454545455,16.6183857142857,10.2301855767992,5.67939977613433,5.6955403150164,3.29980856564505,18.9361460586715,8.29407267652855,10.14245,9.000125,6.1705,9.106425,10.3471,3.89345,73.2356,63.477275,63.1597,61.073075,108.31435,24.2076,65.4485795454545,44.5930263461538,65.8122,22.15565,48.65645,82.425275,8.408775,61.85605,4.233664689608,2.37901619290865,0.681344448662689,0.336649587766402,-0.553543768389261,-1.57068039666403,"HNSC"
"ZNF26",0.826523538925473,0.558972720366713,0.975344595238562,0.107065187325802,0.125098569321189,0.563988590432877,0.999984081432161,0.975435937016853,0.887258420463368,0.507835513339621,0.927960715133249,0.999550229768917,0.99999995114725,0.997775090115052,0.97506829435431,134.05487,158.15437244898,166.634499047619,181.971589772727,138.972145454545,168.237571428571,9.93032119301682,7.52570502829041,7.96167237098614,5.2175750221861,13.3699415425142,34.8415134575375,98.024425,104.442125,108.1294,122.8401,111.17215,100.7552,161.215475,194.869725,203.5809,220.73955,171.11065,194.4893,127.348479545455,171.687534230769,123.9366,159.90575,106.541575,143.28205,112.634975,209.160825,4.3501679476565,3.53837698995578,1.34817105664374,1.29022217811365,0.431003558029432,0.367619521201129,"HNSC"
"ZNF69",0.999964965257084,0.998951858009526,0.9994895105974,0.999077786403686,0.871334330000544,0.630182763148291,0.996226247351661,0.977452614458663,0.950333135048844,0.999496153047989,0.913984669145219,0.808984111857017,0.741175682901791,0.937208923156274,0.994857102944065,12.488545,13.1646846938776,13.8313942857143,11.2453325757576,9.78853636363636,6.07454285714286,3.4712038848327,1.62605031196858,1.8741588919874,0.713843344674828,1.95130936451645,1.68571775116674,5.295875,4.5724,4.6868,4.520525,4.73275,3.00035,13.97075,14.930275,15.4536,13.332375,13.6293,8.3257,18.5209954545455,12.1892928846154,11.9651,7.86565,6.582225,29.7208,4.614025,14.469425,2.42949866192981,0.629305389598514,0.658133787383651,0.657382721414781,-0.603547205797166,-0.605194557630692,"HNSC"
"ZNF583",0.974558547083342,0.73282359237937,0.883444209491415,0.99958930273258,0.932702195745364,0.192638954292393,0.997717105612242,0.999999934451402,0.994513956190236,0.999618579217086,0.965482917149596,0.736458050478363,0.47874577003665,0.872830175241703,0.887452203482213,18.55347,22.4142571428571,25.6146933333333,20.0716685606061,22.0558818181818,11.1404571428571,3.62861594485672,2.10623550435221,2.7319414761044,1.09349357364531,6.19134794750367,2.57400731590121,7.936575,6.516675,5.1588,7.430475,7.50335,7.22885,24.064875,29.07455,37.4986,26.53805,28.7126,15.22605,34.2798181818182,21.4584175,27.6415,14.43965,19.3169,43.041625,7.0486,28.66815,2.97458274622088,0.91161256752348,0.625978159691098,0.522390246549572,-0.675815772322134,-0.936800134040392,"HNSC"
"ZNF568",0.990798562770742,0.951768996832707,0.997116876732884,0.998848378320335,0.996556272106288,0.891536801967621,0.999974836387839,0.999854607817147,0.99730721587178,0.999999662420406,0.960836849878361,0.776249497540733,0.672066108344626,0.840029164423787,0.947071883898986,30.128065,36.6292214285714,39.5341876190476,34.089425,33.0731,14.0122142857143,6.34052011872127,4.13940323377117,4.63733692187062,2.7843718263241,9.77136798546931,5.78419732363753,11.529475,13.404075,8.7671,9.99675,10.1248,3.81295,32.377725,47.1936,48.3616,42.385825,55.0755,23.58095,74.9635386363636,34.9523859615385,70.5625,20.95795,48.612475,96.908775,9.949125,44.220275,5.31091907081202,1.90660613414748,0.466258485089491,0.297012577502214,-1.10079811475242,-1.75140406919511,"HNSC"
"ZNF480",0.999834545962365,0.998419992579318,0.999824053519578,0.999983166478061,0.954603396785571,0.832509845553984,0.787785448509555,0.769876220343652,0.829832833499031,0.529863081520457,0.999999999409973,0.999967882237971,0.999754295704459,0.999999654050836,0.909616466388834,318.799925,327.347010204082,332.301167619048,313.708404166667,383.601309090909,317.564642857143,21.0305116663171,13.0179760731411,14.449464424751,8.01643221860349,51.1132649927989,37.4262171248588,234.221825,242.41235,233.586,222.72135,225.8992,255.3977,379.51305,378.888325,404.0165,377.150225,522.944,349.4085,312.701188636364,323.178471538462,307.83145,296.73055,272.322375,354.48275,231.559425,389.508425,10.164602558761,5.80916576345048,1.03350573417321,0.963938382514197,0.0475463932532583,-0.0529871663598728,"HNSC"
"ZNF587",0.91366991462988,0.999763695313235,0.795376019218075,0.878234716991375,0.9999997486678,0.577562603227476,0.88791634936198,0.996250131472329,0.894248625474007,0.996615338034095,0.971100882482494,0.658781566544682,0.900145769857745,0.623177621285659,0.633167774095439,375.74144,423.142590816327,388.817823809524,424.741578787879,453.326654545455,310.535885714286,32.1788761560195,19.421986825096,17.0330278661463,12.3483156976042,46.8703461862545,66.0916649491246,268.444625,290.2616,268.8713,292.4101,356.4398,214.8113,457.644625,518.571475,482.0451,529.374425,572.77405,378.80515,356.543515909091,413.247102884615,344.98625,377.58375,283.26895,426.806475,280.585675,509.641675,18.3720645013235,8.38104121236771,1.15903693222676,1.0944892731232,0.212926537950495,0.130257815014251,"HNSC"
"ZNF808",0.999835715396354,0.998738442002918,0.86268307176469,0.999983470085231,0.999929953752217,0.852078865808052,0.999999033498437,0.99999908495973,0.99842372681635,0.999999999982357,0.999997861805418,0.999999982640941,0.999093307933448,0.999999998505026,0.999999998055691,113.589435,118.539052040816,106.116999047619,116.531391287879,116.282572727273,117.283742857143,12.3542712406709,7.30615793679954,8.18589267214349,4.83526405061946,19.6371591554291,21.4585675259253,68.7822,60.4666,35.0945,53.110425,60.31655,101.4952,149.734025,166.174625,155.482,166.611225,152.81335,146.064,172.887706818182,114.456854230769,165.5507,107.65095,133.885275,207.541975,53.110425,162.26015,8.4397232650883,3.35832339295804,0.662030032887985,0.650259708959249,-0.595031428737416,-0.620912059830527,"HNSC"
