"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N2a-N0","p-adj-N2a-N1","p-adj-N2a-N2","p-adj-N2b-N0","p-adj-N2b-N1","p-adj-N2b-N2","p-adj-N2b-N2a","p-adj-N2c-N0","p-adj-N2c-N1","p-adj-N2c-N2","p-adj-N2c-N2a","p-adj-N2c-N2b","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-N3-N2a","p-adj-N3-N2b","p-adj-N3-N2c","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N2a","p-adj-NX-N2b","p-adj-NX-N2c","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N2a","mean-N2b","mean-N2c","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N2a","SEM-N2b","SEM-N2c","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N2a","Q1-N2b","Q1-N2c","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N2a","Q3-N2b","Q3-N2c","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF184",0.995592380601036,0.952583723129841,0.997569672577179,0.95293935517173,0.856197059928881,0.728705079263072,0.999519152741955,0.968518066570139,0.894777952086079,0.9927070737411,0.999963015634101,0.999999448366229,0.994918650519933,0.934348176228983,0.997553677477135,0.415969465480324,0.295130193391712,0.233619995647185,0.97149124412087,0.595122346308035,0.408345586880001,0.98022329547847,0.999474170052092,0.999999994474623,0.797472809152399,0.944065847486911,0.998495743808469,0.285814170102316,200.894907377049,192.632628915663,177.591352631579,226.10834375,206.801516049383,195.794084444444,263.238088888889,180.49285,5.821327050048,9.84509210815785,16.4745966872736,22.2077036007496,10.0675117521006,9.96780023586349,34.6220975875774,13.6204125709092,146.78405,136.3817,136.16515,164.84205,149.5809,146.4962,187.6805,156.871075,230.258,218.9866,201.32365,296.730925,245.8397,219.1247,346.7643,183.841325,160.283836363636,199.832361923077,160.77825,182.8766,136.24805,190.5618,143.0707,235.16895,6.46633234984305,3.84142793722522,1.24674057257849,1.13744614088037,0.318161293882767,0.185798233993181,"HNSC"
"ZNF500",0.999997241132209,0.999881564624125,0.999993846602335,0.715778222785461,0.700518975301444,0.7744814029587,0.901805979395152,0.912641260070396,0.96658471217825,0.980083352430456,0.999975508754683,0.999999971643408,0.99999978111404,0.715202020642371,0.935688365081217,0.510186441552734,0.493147690378966,0.554741045165553,0.99918235072588,0.846907217095693,0.501748055233108,0.999943422946043,0.999997754992995,0.999999999999869,0.798863949587883,0.975150136315674,0.99999995002131,0.580165185146613,196.932156967213,194.89674939759,190.320705263158,224.71301875,207.700982716049,193.362035555556,240.184488888889,190.854261111111,4.07851520681256,7.37550354616123,13.0300098090143,23.930491237661,7.54376733256486,8.67296601394133,16.5131883694304,13.2473316727207,150.856225,158.66885,145.432,166.813925,156.3926,155.9378,211.9126,154.71405,229.52625,229.48505,234.0239,265.879625,250.6781,228.4981,248.3157,205.62215,181.302470454545,199.146354807692,180.0569,189.4439,144.211775,212.588575,153.518125,235.722625,8.50066213076503,2.84669567058284,1.0984205251501,1.05213352001506,0.135430489133339,0.0733178001058735,"HNSC"
"ZNF419",0.999999940452127,0.525564469645888,0.5615509161523,0.999934526257591,0.999988358448709,0.714640509308766,0.999999647152473,0.999995347905559,0.675278927853661,0.999819077675428,0.99904251054562,0.998743889312222,0.883183599743681,0.997647774827146,0.999941886900677,0.88787960572644,0.921733965876313,0.321164489904177,0.990729114451201,0.879058384767956,0.810275747884281,0.99999999985261,1,0.834400137941155,0.999996859638146,0.999999925619166,0.999932333525586,0.963022486233769,124.194410655738,125.379479518072,93.8473,130.83105,122.650183950617,117.952173333333,153.838633333333,125.159194444444,4.01701605105853,8.52118898082523,9.0969092624913,19.2018479595997,7.60645850772359,7.75104459428013,36.0133233414347,11.0344040571228,79.543075,82.5936,57.1423,76.734675,78.5481,77.0218,64.0641,98.06785,159.552175,147.7605,116.61785,156.898475,156.2216,151.3639,207.4359,158.3713,101.536536363636,123.608520192308,97.0456,109.6768,84.87525,116.090525,79.2643,157.3051,4.95912416786634,2.89292963356239,1.21737971984414,1.13015736931917,0.283779237476753,0.176523675409267,"HNSC"
"ZNF175",0.999858206277981,0.808454614213462,0.736858271471217,0.986161517421533,0.998204938031499,0.664429453142107,0.79369249370806,0.986423131688329,0.373720073926253,0.999999962936358,0.915357362432066,0.993243949842667,0.45117245732775,0.999999995452069,0.999999999989168,0.572325738876836,0.719570324733661,0.219718963518546,0.97880516434887,0.916386904633148,0.936984137426438,0.970148853804771,0.937524898849178,0.999982685745487,0.854814806860018,0.678393865168499,0.732720417313608,0.372167410112913,100.003810655738,102.841269879518,81.8358473684211,111.80808125,109.962209876543,110.353991111111,132.322633333333,87.2245277777778,2.94918763261681,6.60832814974704,9.67905580407429,15.2956612733923,5.71879325502703,8.31647296985759,26.0854709768729,7.14220356968611,67.805825,59.53215,42.03105,88.2791,76.6788,76.7813,71.2223,72.70535,132.139925,129.17305,105.6083,126.568825,139.7426,134.9288,194.3065,92.731275,111.374827272727,102.788986153846,111.0118,98.2012,78.369525,139.6281,68.40385,131.572125,6.04274597313672,2.23429370042515,0.922910397895777,0.884601456782072,-0.11573750637311,-0.176900476785388,"HNSC"
"ZNF14",0.999000856302684,0.996253415532994,0.978064865418574,0.978432700613071,0.934412084029127,0.999998331105205,0.999568953640554,0.99999999993191,0.98224370251044,0.943275717953785,0.980914698874875,0.999880108783476,0.933609151882544,0.862130299493822,0.99977096857929,0.483204934815535,0.673786465314852,0.413937486776657,0.335786858612462,0.659278185552717,0.839755696988114,0.999994032829506,0.999386190022432,0.999983313621144,0.999482879039861,0.999595157803991,0.993418583809322,0.601731068141548,87.5889008196721,92.5913843373494,76.0552368421053,70.8590375,92.0298,97.8840755555556,132.953044444444,83.0908333333333,4.52089553499489,7.59511154691146,12.5678442941664,11.9386098859466,6.1417832782781,10.5908535850226,29.5214389790101,11.8912449452682,36.43395,35.63765,34.0592,31.85335,50.6502,43.1734,57.2666,36.227325,125.346725,130.98575,111.12695,109.981325,129.984,133.5075,190.0692,109.088175,105.196097727273,89.6106478846154,103.9026,78.13195,73.3445,130.921725,37.252625,126.990475,7.25887789313302,2.92158253783471,0.851843840414465,0.751973001638073,-0.23133911432881,-0.41124722966275,"HNSC"
"ZNF85",0.827350382777613,0.88124818831823,0.999506094433063,0.939139667652088,0.999877814664918,0.999999999951349,0.475254188019823,0.999798779874185,0.999997376582841,0.999999834077428,0.999215102657734,0.999631588645745,0.991104081988524,0.996263325387732,0.986730119767979,0.997193556476577,0.999999945803196,0.999999054842573,0.999999841566057,0.999999999726517,0.999934636709129,0.983463670521444,0.999999886549203,0.999992290977259,0.9999986106101,0.999999979524545,0.999737163259726,1,46.6078696721311,38.9483554216867,33.4015526315789,34.118925,35.9725679012346,42.8108022222222,36.9233888888889,37.2802833333333,3.02973204481855,3.99663591673046,9.95207284532313,8.77347310240981,3.01829045454278,6.21791154887728,8.3823319055195,7.27468755639399,14.459625,12.17825,13.36335,9.502225,14.8706,16.3403,20.6974,13.5726,65.327,52.4888,31.2787,44.68565,50.6905,55.0199,38.8292,49.159825,58.3213931818182,42.0730878846154,59.26165,28.72745,40.5563,72.608425,13.80615,55.551025,3.32341980256073,1.80649766690485,0.721400597435175,0.484756161868595,-0.471127476978947,-1.04466885794619,"HNSC"
"ZKSCAN1",0.981937426424769,0.999160753358109,0.973351639572996,0.986736677094717,0.99991662005073,0.960617896829914,0.971246533260858,0.999999999426924,0.966496793372879,0.999960637379224,0.999837483541089,0.968483672545504,0.999998079044987,0.968062792204863,0.957858512865,0.0387595967503774,0.018381932015917,0.302126375833129,0.0421183036930138,0.0167418326533947,0.121624148947348,0.979493740291361,0.999847094245481,0.950254944475313,1,0.999925282350096,0.9562240469368,0.0335817066785505,718.429060245902,667.871895180723,776.216110526316,621.0482,663.051375308642,749.149713333333,1167.98123333333,619.082766666667,25.0284412007314,42.512359958302,127.496746788617,97.9059197727454,44.5792238321173,80.7102975427565,246.074710605257,104.302441832188,441.354,419.29565,460.8854,282.83255,349.7042,369.1236,817.2043,295.974225,934.2996,843.76105,919.1804,829.7613,961.9057,995.3884,1356.308,996.85395,944.602509090909,705.7459625,930.03735,652.7915,592.986675,1246.80485,406.43785,931.76635,70.1430778072102,18.6470873522204,0.747135388385972,0.701898154950444,-0.420558397448989,-0.510666383456171,"HNSC"
"ZNF862",0.934795419001718,0.994324794160261,0.999999965460056,0.494135360445987,0.229935230241215,0.447678430549498,0.040975044355873,0.0109281996048136,0.301585261194319,0.999906142810449,0.999954642757367,0.999695122601207,0.999819336450458,0.506717540702908,0.211058190859743,0.998937974289937,0.999999932654615,0.999999999986394,0.678955008195963,0.680817727536474,0.99993791177496,0.974209653704311,0.999963399272295,0.999999657266858,0.352656185144756,0.211017584593663,0.997897586255953,0.999999992906624,194.66706352459,173.209596385542,168.4735,267.3360375,251.315392592593,186.133391111111,166.017377777778,159.957505555556,9.2394672613033,15.2732803141706,24.8653917407766,38.4923824793706,18.9506234157275,15.0897015749343,39.8811189060506,18.9723242261904,98.563075,84.0652,74.0727,123.2761,128.2768,114.0379,84.564,106.8012,251.32425,203.8148,246.3094,328.0859,352.0163,254.7456,169.3273,202.410975,291.122338636364,198.895595192308,268.13295,167.22595,211.9536,346.110275,98.270575,255.37815,17.693211777959,6.28899582157446,0.683202794137846,0.623668034831228,-0.549614219635384,-0.681149777243373,"HNSC"
"ZNF684",0.977021356147147,0.999999997445482,0.999149199808402,0.186969111228608,0.0868008057963883,0.580857858003335,0.0794294996077662,0.0354177329277647,0.873536112802167,0.969109801640368,0.730829158753496,0.414184955301309,0.986985337879692,0.887226008054795,0.999276491798417,0.908666254605993,0.758757692854083,0.972242553705187,0.999513230263902,0.999999696539671,0.999810663051142,0.999999927539689,0.999973571668444,0.999999755344993,0.482362553393134,0.778163413203341,0.961360948494584,0.946391732086346,36.2108647540984,33.7021012048193,36.644,49.33240625,43.6382555555556,41.54024,44.9058222222222,35.4936,1.03422628278887,1.64969812892659,5.2118507911135,6.29935391499576,2.49378594025464,5.37231211342985,6.62442736237501,3.66370746983296,25.3626,23.9644,20.14735,29.306675,30.8561,25.9046,31.6607,28.649025,42.680025,39.95895,44.6324,68.356675,52.6802,43.3701,44.77,39.872925,33.3108295454545,37.9179798076923,32.8615,34.0129,23.89235,41.305775,25.90385,44.510225,1.88290788609305,0.890799660912107,1.13830788140389,1.03503796235717,0.186890820298246,0.0496836827971018,"HNSC"
"ZNF430",0.650610888901771,0.98502977025478,0.667770833610075,0.998861343009975,0.999997036443499,0.957509202046759,0.532837822218591,0.999999894060564,0.606614553647069,0.999976517766228,0.999998582881232,0.973058149452786,0.983550757802743,0.999912670927764,0.949128532823661,0.956903422594321,0.688262398970561,0.999940089314364,0.910398887555629,0.644144187229824,0.952100823234625,0.419066145234385,0.954390318356107,0.344132001393623,0.968365050924841,0.971970842572396,0.683929400330611,0.3733269799816,125.694516393443,109.447792771084,141.488868421053,114.3985,107.695280246914,123.050402222222,152.865633333333,88.4122888888889,5.13443311766748,6.4604527967687,11.7723962369059,19.5260356557896,7.7605104967614,9.63294877244766,31.7602636316243,13.6576675449205,80.2312,82.41245,98.9942,53.125225,62.071,79.9475,81.338,44.4232,164.1631,144.24505,179.71355,178.747725,144.4216,170.3677,254.7548,116.582,169.131693181818,119.383315961538,169.96145,113.40585,113.996225,211.699375,75.695225,157.228625,11.5432952115282,3.20429893398487,0.705860112410749,0.667244542806619,-0.502545796841145,-0.583712493842749,"HNSC"
"ZFP30",0.999790655920562,0.999990428409614,0.999618661365304,0.961438362115836,0.921527738138621,0.998723352500275,0.996710441234623,0.99999924187425,0.998412691452175,0.879773114519499,0.99918238903767,0.999999668588569,0.998925861172884,0.908537208329658,1,0.979118802206505,0.99476847993,0.976767672569309,0.832053866721548,0.997652919885976,0.998244826787558,0.98964244575634,0.969637423570214,0.999891390415977,0.999999336681243,0.944976495177679,0.960502587022864,0.893587065444035,112.693370901639,117.321103614458,107.185636842105,90.9225875,119.823286419753,119.953757777778,138.342833333333,96.3221833333333,4.35071352138656,11.7575799720849,17.1530318263388,22.6030817925194,8.56982826237445,10.9477247623941,24.2375313262476,15.2382676933652,65.1061,52.12335,54.57085,28.752875,63.3333,71.352,65.4475,38.0969,152.952175,154.05425,133.31535,137.35825,155.5535,164.0979,198.1982,146.08465,121.582865909091,113.951864423077,118.24825,103.85215,87.3126,152.527525,59.581875,154.59765,6.23930559028684,3.4180852082455,0.93723620981496,0.878255280733541,-0.0935154015577079,-0.187287748842291,"HNSC"
"ZNF549",0.99578704639349,0.988906402393962,0.937609583893523,0.999866071523382,0.999999999669359,0.982181357567568,0.99702925763193,0.99999999999952,0.942752181041658,0.999999998596327,0.997243198400014,0.999999995505007,0.942063267387071,1,0.99999998088086,0.386343156991009,0.614224843941809,0.290060347506042,0.818233136755116,0.607386489506966,0.694499899379421,0.999466054832693,0.989043952661016,0.999998326534561,0.996783849786789,0.990359941503883,0.988539746508537,0.413009451966525,90.7327270491803,96.3883759036145,78.3062421052632,97.498375,96.1306790123457,97.4815755555556,134.665744444444,82.8515388888889,3.79574602951166,6.02085590229611,14.2690566445631,17.5233005651178,7.67202082013685,8.29456493809618,20.4152734659829,12.9225019866779,46.83615,54.1585,41.92205,41.82255,37.336,60.3598,111.1111,29.501875,126.407775,132.4667,92.43765,125.85515,133.8058,120.1269,166.5012,109.751075,94.3184659090909,93.3680369230769,82.66355,87.28855,60.8538,126.96195,47.340075,127.7553,6.65875603085324,2.63582850805034,0.989923192909753,1.05594969003872,-0.0146115025303455,0.0785411001692077,"HNSC"
"ZNF211",0.996892097236133,0.933726628387144,0.994696315002441,0.99254497556831,0.958194815503259,0.83144797528453,0.99593312180168,0.999999999998752,0.995515390236887,0.954965919668205,0.999996582420808,0.999996003705062,0.987062141415421,0.989322982900216,0.999992555253502,0.987132459432735,0.953949516360521,0.834957661274345,0.999998694919225,0.951194439182833,0.982231662735235,0.993508958926684,0.999923595502456,0.999993944218379,0.939771383143646,0.999945252334465,0.999394067234459,0.928450134475471,167.597020081967,160.704395180723,145.673957894737,183.72110625,160.336055555556,164.416626666667,190.827988888889,152.679566666667,5.09131266045546,7.80176141617136,11.9918988915844,27.3757635130731,8.7575580797803,9.72832247669451,37.0376809957795,13.21883143116,115.00245,110.82665,122.2375,106.615175,108.7685,119.7789,108.5006,117.95715,200.5167,209.0813,163.16685,286.580125,203.5867,217.6602,260.8044,178.84295,152.716022727273,164.989179038462,149.51195,153.27945,115.06135,178.827,112.7532,204.33175,7.29684612098897,3.37973878138128,1.08036587184507,1.02519865468947,0.111519971748169,0.0359034905758219,"HNSC"
"ZNF205",1,0.952629757542792,0.968282741029774,0.999904838671868,0.999925158210982,0.95678029117508,0.999999881958783,0.999999937400724,0.951426058279658,0.999984513353319,0.993224379422492,0.99732560932581,0.999654574614995,0.992494014946808,0.992890105371973,0.999998871895734,0.999999278323652,0.999751541251467,0.999871074149573,0.999995285697816,0.999999898968012,0.300016147519265,0.377022178123798,0.192656670481426,0.891568770289674,0.435096510083344,0.210314235074216,0.778972085662861,358.466231147541,357.961813253012,298.646952631579,382.41279375,362.970718518519,329.424144444444,341.967333333333,484.141794444444,16.0995094738763,19.4258407811932,30.7201666932511,52.0461871016564,23.0981669937555,22.0164625561044,45.7005674373051,82.3954627476559,244.343025,235.0727,222.1046,257.48585,248.0608,239.5027,230.089,324.03465,385.2299,407.4752,344.88205,421.3803,420.569,381.3418,436.422,414.6033,284.186747727273,359.0727575,258.5792,307.154,232.1586,315.761675,243.589,398.197125,16.2936656784148,9.8161618031464,1.26350985882211,1.18785269658194,0.337436921281716,0.248355941284361,"HNSC"
"ZNF45",0.99999999999953,0.999789478060986,0.999890497763673,0.595749897075486,0.655577062083014,0.672295721082836,0.677644586849743,0.843020631672638,0.899738586516585,0.983258225964963,0.263730408720032,0.424919051233432,0.617492393325452,0.99998582007154,0.988035921231077,0.623922898933542,0.65704020118099,0.63446598450009,0.999981453836533,0.954987653805414,0.998607820859114,0.999999961602313,0.999999988697035,0.999997831085064,0.821273552319611,0.978580954961667,0.81304348286774,0.766976191557433,198.136210655738,197.764130120482,186.245736842105,248.98446875,221.735285185185,239.222635555556,263.5169,194.645333333333,4.6471510866136,11.0225962511201,11.5260856943636,21.4296955900018,10.5742736116914,36.7206319992051,22.3334753536778,21.8570087853338,148.7076,139.90605,143.7533,192.9639,167.2026,169.5332,235.5711,135.57165,239.73795,224.82,222.6795,275.706775,250.9508,248.2655,287.6531,230.419375,190.157031818182,207.334619230769,193.88415,195.0109,155.741875,227.45565,151.787325,241.160075,7.30887246877722,4.71720743186201,1.09033369551651,1.00581146009099,0.124769737928935,0.00835989651128495,"HNSC"
"ZNF133",0.999996768315688,0.76118415327715,0.87674596723848,0.999664045535716,0.999001271074057,0.812803457043676,0.9745135160395,0.970522082746226,0.496160056231984,1,0.965440288516899,0.995285259348485,0.99530051038203,0.969663110268701,0.74441061149514,0.998389759977997,0.999546859943857,0.9999248548955,0.991629576849004,0.977497254284296,0.999999980749982,0.9985672555291,0.996751685643922,0.745558732221223,0.99999999965351,0.999999997074543,0.942901637651884,0.986027791120556,391.925295901639,386.063368674699,322.980284210526,415.4902,415.366324691358,360.597222222222,352.536533333333,419.758427777778,12.2994304635185,17.5790434388812,39.0581716023911,65.5374715857571,20.7383140963567,22.7674749685734,49.3023735240393,34.582067900027,255.870625,273.72335,222.9892,223.812225,306.8343,246.4698,244.6072,299.43875,458.857875,474.657,376.6297,496.5338,478.7627,450.2457,422.7077,502.490325,270.862347727273,391.07194,259.6112,353.8567,224.721625,300.2678,262.4427,471.625875,10.0752322029403,7.99732378174044,1.44380325756374,1.36302555513784,0.529874164195182,0.446812611244374,"HNSC"
"ZNF436",0.99749117500654,0.999999995502549,0.999997121456998,0.985102210731338,0.999409463683082,0.998561398363754,0.972657801541062,0.999993742056047,0.999898456211585,0.999942181545395,0.999999999054462,0.999465613900234,0.999999964403872,0.990014183285019,0.994702608820823,0.864840904925812,0.958474264906074,0.956193333999458,0.999253842915892,0.978814489230253,0.890955283958121,0.998729387048851,0.985415942348551,0.99953078019377,0.952845185768157,0.962580110191237,0.999703371013978,0.798975381243436,734.845605737705,760.463138554217,741.764921052632,804.4703875,773.314359259259,731.075173333333,874.066777777778,690.569527777778,18.6492854852204,35.3218758056411,53.8875194703895,86.6949805044948,32.3377062069439,45.0702451718291,78.9429345652742,68.5990935590321,529.180775,549.65125,623.46085,425.3316,588.4325,483.8411,773.055,450.484875,918.417125,932.9556,781.79375,1096.197675,972.6878,906.8223,1016.8259,906.46075,814.266284090909,746.716577115385,827.0278,717.3822,576.0617,1034.6425,535.934925,929.02225,54.3749957552003,12.9478161650809,0.91704223999531,0.867422110840772,-0.124939907382987,-0.205193876503307,"HNSC"
"ZNF484",0.757831127328091,0.891109232573086,0.463038908816661,0.999999999753738,0.997539550850879,0.977680045298808,0.999992113200514,0.965310312352408,0.86717019176138,0.999999999395465,0.999682801523651,0.997997537497413,0.837000306990662,0.999998801813248,0.999998081883762,0.305444906172625,0.101795844574741,0.948289553516142,0.552098860223249,0.290421379365869,0.273364568447799,0.647137514797034,0.987904308896314,0.316244251107114,0.930938237252991,0.802531013006768,0.914956779706639,0.0650144381046042,90.2439852459016,81.2742048192771,104.224547368421,89.5021125,88.6078765432099,86.6751822222222,124.691433333333,71.12235,2.97989265581382,4.40906571811652,13.4123377853543,12.0399152657071,4.42854081785539,6.34346039252459,14.2125008055506,9.24553632844898,58.745025,58.8272,68.7965,67.27385,55.9214,65.8416,115.8901,43.41485,112.534425,102.43065,136.0879,94.793325,116.7143,105.4384,153.2011,92.365375,51.2951454545455,88.3934838461538,50.63495,80.4634,37.798675,61.615925,58.745025,111.139,3.11948018144797,1.95759596900424,1.72323293096971,1.58908816933758,0.785117725150709,0.668199173734377,"HNSC"
"ZNF780B",0.945093312530888,0.996400302912162,0.916648273498223,0.202955725857617,0.60944746729839,0.244772749412025,0.280984802182123,0.977848863322878,0.590776994681311,0.914284806126865,0.99999783245969,0.974608025022428,0.999719646221219,0.27488437601532,0.611856475907934,0.999026442892906,0.99999990868438,0.984509421195276,0.96402048112267,0.999992907649492,0.998094291719674,0.999964460217546,0.986183445848906,0.999996422206419,0.401654188611573,0.817893352864663,0.999999746343893,0.996936377711099,144.551997131148,157.139289156627,129.79,199.83049375,170.242939506173,141.228477777778,161.695944444444,137.034933333333,4.36328476793494,13.4170856065953,12.1725640567568,27.4769199094386,11.6318977449361,8.87558505542592,20.2354248345919,18.996697213298,98.0068,84.7319,92.2686,152.02015,106.417,105.6543,110.181,101.439325,178.592025,184.98245,171.9331,221.6394,212.5386,178.7404,219.3732,136.85905,159.89025,151.403623076923,148.3908,129.83515,123.189075,196.82725,98.0068,185.85145,8.91079578625616,3.78543072921063,0.946922173659264,0.874954175056675,-0.0786822376095068,-0.192720635827787,"HNSC"
"ZNF557",0.433017192698732,0.719231320172092,0.999616104106045,0.954997570300409,0.474286199916188,0.482096339868036,0.850929815844694,0.0857738285727736,0.322027720050481,0.999943570393458,0.999997179329804,0.725395225732612,0.760291284564008,0.990404120542756,0.994986354682208,0.993809487489588,0.801439434117378,0.731677722036993,0.999999999976557,0.999997484114206,0.998599651823611,0.999157436784686,0.778084922119505,0.737431198707475,0.999886395805741,0.999999874763912,0.999963612470512,0.999986591979628,152.00644795082,135.581391566265,127.513321052632,169.823225,163.300783950617,154.505133333333,168.623533333333,160.738566666667,3.75485365771588,5.77319219296348,11.731890135445,26.7171243224134,7.70131962196793,10.2070266065663,25.5880752048575,12.7373024071803,112.483525,103.58965,93.5512,115.69355,112.3992,111.5371,135.1241,128.620225,178.432025,164.0273,159.24215,180.3083,203.3552,185.2289,206.6906,180.91295,151.190952272727,151.3886075,152.8604,139.57125,122.458075,175.48625,110.73935,178.682425,6.38469819898228,2.74484335928074,1.00130732179606,0.913063487992966,0.00188483489741668,-0.131212916355696,"HNSC"
