"gene","p-adj-hyper-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-hyper-methylated","p-adj-normal-like-CpG island hyper-methylated","p-adj-normal-like-hyper-methylated","p-adj-normal-like-hypo-methylated","mean-CpG island hyper-methylated","mean-hyper-methylated","mean-hypo-methylated","mean-normal-like","SEM-CpG island hyper-methylated","SEM-hyper-methylated","SEM-hypo-methylated","SEM-normal-like","Q1-CpG island hyper-methylated","Q1-hyper-methylated","Q1-hypo-methylated","Q1-normal-like","Q3-CpG island hyper-methylated","Q3-hyper-methylated","Q3-hypo-methylated","Q3-normal-like","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF557",0.780099209669663,0.999926784961787,0.858959510606611,0.866580438461049,0.151024784512737,0.866913938411782,151.976225531915,140.955199107143,151.102738888889,161.417194047619,8.396180491881,5.50223597536065,12.3530961692691,8.59471922049517,116.9613,105.006925,99.653775,110.5367,180.98135,166.36315,185.383925,194.446375,151.190952272727,151.3886075,152.8604,139.57125,122.458075,175.48625,110.73935,178.682425,6.38469819898228,2.74484335928074,1.00130732179606,0.913063487992966,0.00188483489741668,-0.131212916355696,"HNSC"
"ZNF337",0.100462450722299,0.94856672728062,0.0354619690764988,0.998619772726254,0.0517464244331454,0.878138462756677,326.403619148936,262.170890178571,345.699775,321.809198809524,32.5066828399583,10.0662948372159,27.4118223181177,19.3421124829872,205.673,200.298525,244.020325,210.04905,349.45505,289.731425,448.77195,386.903075,264.578918181818,353.212499423077,253.2307,316.77105,205.022225,309.835075,229.205,432.079975,10.8360611902416,8.11944931711064,1.3349986531442,1.25091882619287,0.416838286404842,0.32298817411717,"HNSC"
"ZNF317",0.554261334076285,0.978032495330596,0.348572695861271,0.863780315555852,0.932105568816396,0.653044924925786,842.568380851064,768.258299107143,871.499880555556,796.403204761905,47.450393192056,19.9279802843745,108.517870158256,25.2308931836822,696.53845,660.756875,647.448225,667.70915,941.77695,841.33745,944.27715,923.628275,645.866459090909,764.044533269231,666.80885,727.6174,617.34375,710.44035,611.75405,849.2585,16.2786352628162,14.5040395013779,1.18297602006561,1.09119337573279,0.242420829313316,0.125906791385958,"HNSC"
"ZNF426",0.281438499068426,0.984385140710296,0.621658064086247,0.0624071668704199,0.7494116547275,0.235794811668065,217.5177,173.343746428571,206.276541666667,152.818529761905,31.1619387861023,12.2162796218233,23.4771659567849,11.4231935120292,103.3412,88.95265,122.953675,91.47535,249.709,206.95595,227.83975,187.233525,335.023988636364,159.5786725,261.13065,131.0523,178.05815,387.027125,76.706025,196.6638,36.4880171997655,6.23420886750218,0.476320137998259,0.501864871090391,-1.06999655022478,-0.994629129219053,"HNSC"
"ZNF331",0.274778517262844,0.53258318332921,0.999849269238801,0.00321888270000659,0.11875116879614,0.333570002911571,149.551604255319,198.035241071429,195.814583333333,247.789377380952,19.7054555917398,14.4314979313625,17.0474545251416,20.0359305744484,48.6277,81.603,141.302475,118.1325,180.52225,266.57355,243.2906,323.79525,381.668879545455,202.807558461538,260.1979,170.661,183.73425,468.880875,84.53015,272.03605,52.3858752607669,6.79485908859976,0.531370434768144,0.655889228929211,-0.91221013578302,-0.608475911703379,"HNSC"
"ZNF227",0.975552061839174,0.930114328554864,0.702798600156397,0.27488544218563,0.0298728619503186,0.764692664863938,204.170155319149,198.657199107143,214.381972222222,229.13555952381,11.547953197076,6.92301041080646,9.71682513463167,9.18951432671864,151.92255,146.87365,182.37355,179.878125,241.76815,238.957775,251.009275,261.06735,175.286279545455,212.744083846154,179.22905,193.92605,142.59005,212.189325,149.43005,251.668225,7.6450788451229,4.56514900909038,1.21369501593527,1.08200121576274,0.279405938664587,0.113702120212679,"HNSC"
"ZNF141",0.516246228227404,0.0717112467944551,0.393992475069787,0.236600902191278,0.88733861589301,0.754673529747623,35.7441787234043,41.0160821428571,47.6786055555556,43.322730952381,3.40045796179359,2.04452273743539,3.29221554515753,2.49080468291202,20.4929,25.113425,35.692175,29.90315,45.39025,51.06465,60.280825,51.8346,36.1644545454545,40.9327596153846,35.0804,36.4408,28.54075,45.127725,24.883125,51.2281,1.90939348553545,1.03136872915815,1.13185060109055,1.03877948940149,0.178683541835797,0.0548894335389631,"HNSC"
"ZNF304",0.92660112564267,0.967828045848213,0.999991109675732,0.683412304384302,0.141822443724384,0.4234936020401,287.751080851064,299.214866964286,298.618438888889,266.126842857143,16.2037109439991,9.74148339698047,16.6350651826779,12.2532696673837,231.2749,238.886925,250.961425,195.510175,324.95565,338.161225,353.895175,315.5483,268.747963636364,262.859564423077,264.9392,264.3629,222.7308,329.640475,194.506025,318.845425,10.9769259815251,4.80792403176186,0.978089511326478,0.997824783950431,-0.0319615932706667,-0.00314159146773615,"HNSC"
"ZNF132",0.720207074515472,0.00217596443397738,0.00825983931831331,0.214521959436173,0.638727190801626,0.119564139121617,31.5326319148936,36.3293803571429,52.4564916666667,40.8145583333333,3.17182236587971,1.95305640413013,5.19646956249553,3.52967016200209,18.5592,24.31565,30.0599,20.710475,36.69985,43.19575,66.595675,52.48615,87.395875,39.2244692307692,87.39715,31.14015,55.73745,111.24535,21.0196,47.502375,6.25824741982443,1.27105315209125,0.448813736698319,0.356306241107405,-1.15581126215977,-1.48881034075703,"HNSC"
"ZNF20",0.971734112645478,0.111817890503383,0.123929849951655,0.554332643262635,0.670635404801566,0.561879711714673,68.5783319148936,70.92533125,83.9431777777778,75.9520619047619,5.15804987552114,2.30783470515669,5.95283297084769,3.63892626297224,47.80535,52.524275,59.52035,52.522125,90.04005,85.445475,104.95655,94.71455,98.6546363636364,80.8156157692308,96.2369,78.39365,64.1678,115.1669,58.7779,99.560125,6.92910548428189,1.5232155899657,0.819177068083736,0.814590349439768,-0.28775276556622,-0.295853372244857,"HNSC"
"ZNF670",0.999475254225368,5.55529311441205e-09,2.92689206204955e-11,0.0217328486865418,0.00296459846733499,8.65372870302306e-05,50.4048957446809,50.9319758928571,87.9212222222222,64.4489357142857,3.25729702749504,1.61654110070466,7.52442602409942,3.15498348574128,33.78075,37.020825,61.780325,45.629375,64.42885,63.6236,98.692175,82.10945,46.4290613636364,62.6298144230769,43.3508,56.5807,36.245525,54.86045,41.935775,74.592575,2.03849791442534,1.48588058509998,1.3489356145401,1.30518237264364,0.431821489279155,0.384251408117552,"HNSC"
"ZFP37",0.999450989738953,0.0492408751091362,0.0215055187090565,0.187235337625387,0.0801643918829708,0.723957809316758,49.5993276595745,50.3851241071429,72.1034194444444,63.9501892857143,5.93887480657141,3.19783137843607,7.66060410175998,4.57114117784762,20.4074,28.7916,43.552175,34.35775,63.2764,62.857025,92.064275,79.07035,41.2551454545455,56.4788698076923,37.8143,47.4626,24.501275,54.110225,29.191825,73.71625,3.04012736906394,1.80698855040812,1.36901395414834,1.25514950693256,0.453137151839066,0.3278592208004,"HNSC"
"ZNF189",0.999683202283809,0.822936574608732,0.697858447703393,0.0203867659067304,0.00107270590410002,0.326668164199156,320.89074893617,318.626274107143,346.910336111111,392.855155952381,22.6815525770735,9.9728131573522,23.8829472335728,16.9631066897601,223.12085,246.0031,257.830725,287.2357,365.5014,352.013825,396.971775,469.570125,314.321527272727,331.642215576923,297.8944,308.1821,245.14445,357.3938,242.87345,396.440075,16.7956877306945,6.10572755095325,1.05510500173018,1.03453472102866,0.0773865799157891,0.048982065705667,"HNSC"
"ZNF434",0.97297463081624,0.00755355992871953,0.00521455370150392,0.623881114537321,0.748659419594327,0.0639541387505453,290.628089361702,296.795188392857,349.414377777778,308.675160714286,12.6535923926714,6.63113428144584,18.1625155706,8.87383435777583,234.64805,247.68225,278.8382,252.359875,331.03805,342.115075,407.820875,348.574675,237.705736363636,306.572150769231,242.97305,305.3316,205.641425,274.22545,247.842,353.4085,7.76214095356381,3.88744947755071,1.2897128839173,1.25664801096253,0.367049928398749,0.329580605246297,"HNSC"
"ZNF287",0.0406393566278194,0.000852669040670162,0.179061830589508,6.62433687681485e-07,0.00162759798642276,0.893753111657886,39.7499957446809,57.95036875,73.2530138888889,78.8013583333333,5.96959404510848,3.38072100750572,5.62867307856263,4.88187413697068,8.92485,29.313,59.8948,43.909575,55.754,73.596175,90.030975,101.53645,91.4119,67.3762669230769,83.4076,58.7037,63.249975,121.12825,28.410525,92.248575,5.62857627848247,2.20801811601696,0.737062318178234,0.703817158148658,-0.440141491407134,-0.506727409338798,"HNSC"
"ZIM3",0.204185829599942,0.67001289307185,0.964947420433517,0.882976682144264,0.476982949172672,0.936045408569682,0.0645063829787234,0.4494125,0.347222222222222,0.215445238095238,0.0345317342424269,0.148426156614603,0.150022736748288,0.0801602811756221,0,0,0,0,0,0,0.32505,0,0.0841363636363636,0.291722692307692,0,0,0,0,0,0,0.0505249585709194,0.0447475386154321,3.46726052445664,NA,1.79379624243074,NA,"HNSC"
"ZFP14",0.339939407069263,0.0250170391148761,0.293445606047637,7.73238860107828e-06,0.000184959288719089,0.519148848217877,54.7886808510638,71.8837330357143,91.7434388888889,107.790704761905,8.07344678527793,5.19641294923673,7.83621635661541,7.54172068509334,19.9505,36.267875,57.48695,60.257625,62.7791,82.88935,118.8393,138.79485,94.5946863636364,79.3372496153846,93.58875,64.66,68.706225,120.913175,37.955875,105.23155,6.21935785381256,2.6438029084725,0.838707253707678,0.690895006077119,-0.253760761366472,-0.533461611076862,"HNSC"
"ZNF473",0.0302981659144981,0.939720368510993,0.00895198703706346,0.381753578248328,0.551150787882286,0.155929662481882,299.513876595745,244.5808375,314.023983333333,266.313864285714,23.321905634631,9.7738659121239,17.3614271933477,10.9531689905388,203.7727,178.86125,220.2242,195.2073,342.40675,283.138925,407.31545,300.2861,196.968102272727,272.674001538462,190.5874,246.3316,176.5134,220.2932,193.39695,326.35685,5.37853463721051,5.21504853655077,1.38435613884785,1.29248628188432,0.469215137811377,0.370148968228807,"HNSC"
"ZNF614",0.26435200525514,7.88480392088786e-13,7.54551976456241e-12,0.025114369943764,0.510498963050313,1.51539698567404e-08,112.14425106383,149.916524107143,320.028163888889,173.720807142857,13.1812808283482,9.13693222644876,34.7103971151608,11.8181748622364,34.65025,81.60245,203.916175,98.3934,185.36905,195.534525,394.93155,239.3825,184.519354545455,160.249154230769,179.05105,136.47735,151.41895,223.074025,70.4553,213.94335,8.22229518744663,5.51987085106606,0.868467996896734,0.76222591266569,-0.203455408380089,-0.391709439979443,"HNSC"
"POGK",0.924382763950431,0.628323538982137,0.209264980376426,0.029713912352512,0.000166916022543484,0.622856947637022,1359.07716382979,1266.16653214286,1586.55850277778,1792.63180714286,72.1456328309193,33.2186390695857,76.5234545600783,155.976453972748,1078.42305,1052.9021,1294.959675,1301.37945,1411.5846,1410.726425,1849.293075,2001.36615,1149.84674772727,1367.4943575,1204.6215,1267.32235,987.875925,1371.526675,1038.93645,1546.803525,43.8379106365568,32.2173119474836,1.18928401563332,1.05205024980876,0.25009328952882,0.0732036147238977,"HNSC"
"ZNF514",0.210728977214091,0.147350118306467,0.00019002820272962,0.014837954996635,1.62948817772346e-08,0.979399177600145,118.668123404255,94.3920982142857,152.441466666667,158.053638095238,9.86937668296305,3.42149352430621,16.238219998279,10.2046490487766,68.7516,67.495325,84.6103,96.12875,142.46485,114.84045,207.65455,182.1739,140.336781818182,133.507433846154,136.76595,114.12355,106.82425,153.832725,80.77015,161.25665,8.77800142312229,3.48487683891736,0.951336008396744,0.834444172690644,-0.0719731091850298,-0.261112563545817,"HNSC"
"ZNF300",0.999999908642143,0.593619169634877,0.466677474053131,0.883438751834375,0.786782936208471,0.888178879232803,74.2178063829787,74.13574375,94.9192055555555,84.1878119047619,14.0662521556248,6.73580048715783,8.65589073932464,7.97834545565955,12.08455,33.4304,53.414175,31.6915,84.00315,88.4228,125.515375,115.72835,70.7438704545455,97.8267646153846,71.16735,72.1991,49.437525,87.52285,37.450425,130.759125,4.23836974402511,3.87645627059382,1.38283025775697,1.01449751887628,0.46762407671869,0.0207653367463609,"HNSC"
"RBAK",0.904609118186195,0.189733635158332,0.0190673879102519,0.0254161912655128,9.35640639101454e-05,0.983450663178114,549.705055319149,524.749323214286,643.325830555556,658.643991666667,36.3167103890516,15.8987740987628,37.8341508049271,25.2980733779154,405.31275,403.227025,520.253175,492.27855,631.55945,596.202725,758.5033,789.014725,435.896272727273,550.576833653846,433.90855,515.74585,349.1781,524.02835,398.276625,655.6242,19.132679313919,9.68195549884969,1.26309140064229,1.18860494913041,0.336959040140722,0.249269293188094,"HNSC"
"ZNF92",0.747381344777236,0.952829009814505,0.427989046548704,0.412809811195349,0.880944693681368,0.191924967959965,145.837765957447,158.764265178571,137.209988888889,166.676776190476,8.97973492919969,6.75284585181128,12.2109856993356,9.12889971201434,101.3447,111.823225,83.3618,112.130825,182.1481,197.501875,161.632625,195.821425,140.964202272727,155.783703269231,131.58275,139.9323,95.10595,160.10125,102.988625,189.89205,11.8179148031615,3.43258092276067,1.10512953471571,1.06345474615784,0.144215481054983,0.0887586427177101,"HNSC"
"ZNF157",0.712224053206053,0.743841532615138,0.997037951542963,0.993826765537108,0.776711643835699,0.812700645565194,2.82208510638298,1.88900714285714,1.6927,2.58288333333333,1.11925332615249,0.449184275636704,0.393503704345122,0.479169142997917,0,0,0,0.41915,1.0237,1.68305,2.313025,2.89105,2.74001590909091,2.17648480769231,1.97775,0.65465,1.263575,3.365,0,1.999975,0.34661219405113,0.198131560697462,0.794332908970017,0.331007457969915,-0.332184319936173,-1.59506437194853,"HNSC"
"ZNF182",0.996081605108081,0.993589087754369,0.999616835390071,0.0158403702976234,0.00293589043236253,0.0713351279438437,95.8195765957447,98.5918026785714,99.9927916666667,134.824926190476,7.87376467899192,4.0098217832002,7.30819291425115,12.0125160621397,57.46885,71.519175,67.283175,94.77305,132.81015,120.05265,122.983375,142.466075,87.8945159090909,112.4552575,81.13915,105.435,66.748525,105.6762,74.814925,133.92615,4.82809613218688,2.8479226792097,1.27943428935102,1.29943436676376,0.355506053698732,0.377883766449039,"HNSC"
"ZNF673",0.999977973434563,0.997589965311069,0.99420152221175,0.188211020042308,0.050736452187402,0.366829515695669,123.991904255319,122.768230357143,131.482811111111,189.282563095238,8.2148362489801,4.68192895875815,11.0250603863708,34.3100777985097,81.05785,89.507,91.7443,109.3024,170.37295,145.1803,151.2534,191.1296,131.318497727273,153.746493846154,127.2669,136.259,104.2283,155.401725,103.8073,177.007275,5.87964934649174,6.17626593969827,1.17079083683595,1.07065544929593,0.227483359688255,0.0984942769442405,"HNSC"
"ZNF41",0.9987584357815,0.993619822496986,0.971209418451943,0.78410152781382,0.748308916018453,0.658451914623307,198.576165957447,203.299751785714,188.127761111111,229.247194047619,16.4073193444564,7.25525429499567,10.8981609927971,32.7199890645216,141.67245,158.550525,129.105875,150.636575,218.6412,233.740925,223.075125,241.24055,240.369477272727,182.485308461538,237.3783,167.229,206.43445,269.621875,121.149775,220.689075,12.3336558035479,6.3854753200856,0.759186692636884,0.704483097233403,-0.397473390509153,-0.505363002731566,"HNSC"
"ZNF7",0.280653514424786,0.828539805489775,0.920244439083632,0.923213665087498,0.523823218823608,0.981909094026244,479.332312765957,427.154463392857,447.605619444444,460.158483333333,25.948695344483,14.5599165151537,26.6194480699064,19.8887043524929,361.5792,311.6649,325.07495,334.265925,566.57505,521.557,542.98485,516.10875,321.926768181818,479.318810769231,328.66855,453.69545,283.009,351.970775,356.407475,563.2228,8.27961584960034,7.43501268876744,1.48890635431261,1.38040420965133,0.574253017575231,0.465090778504904,"HNSC"
"ZNF214",0.828728830444948,0.00234447538158788,0.00497028698341784,0.225621982294772,0.510038295136626,0.119189649458121,9.87255319148936,12.4049205357143,23.3836027777778,15.8174178571429,2.63829480791081,1.54466154973945,2.79810548221665,1.91611752422179,1.1914,3.075025,11.3936,3.659225,9.9659,13.45295,29.255875,21.353775,22.9579954545455,15.1715611538462,14.9582,8.06925,10.102975,27.567625,2.62195,19.465025,3.6871109380735,0.867332347884054,0.66083997550589,0.539453276463746,-0.597627134038434,-0.890430085559892,"HNSC"
"ZNF215",0.54504860938997,3.07330478732659e-07,1.64522427148484e-06,0.0173132670483771,0.143232789888492,0.00284301799266495,21.7415170212766,30.0411642857143,66.3142583333333,41.1360142857143,3.58128679155038,2.45332588815386,6.47845137004621,5.34889095649219,3.7333,8.817525,35.096475,8.807325,34.3861,44.483375,90.181675,53.040525,24.6745840909091,36.7227821153846,25.5546,23.98985,12.786375,32.515875,7.135175,52.53665,2.01036740907761,1.70848392374004,1.48828373277078,0.938768362643125,0.573649594214565,-0.0911588723562412,"HNSC"
"ZNF547",0.729407060869209,0.997968370561069,0.884298245832222,0.813113679426859,0.087133546605934,0.745352558996726,29.9485106382979,32.952975,30.6100972222222,27.2569488095238,2.55827275214157,1.60139031152859,2.5331181838542,1.80419291493734,19.9269,20.80035,19.4275,15.09295,34.0656,41.548725,39.235675,33.4893,33.9504545454545,35.3847326923077,32.5451,31.5094,23.41355,44.2327,21.7034,44.112625,1.95757743347735,0.870478708177184,1.04224621337346,0.968176468961533,0.0596961306425761,-0.0466580642343953,"HNSC"
"ZNF773",0.999215892345665,0.386500515060105,0.315614516157834,0.980299813460904,0.9873841397732,0.492189698389867,82.3657340425532,83.3346125,97.47255,85.3899130952381,6.98640327301297,3.38080572724727,6.74472155606627,5.37834391657046,48.2252,61.774125,70.379175,56.595175,113.2623,103.267575,112.413325,105.285225,88.0528,86.9073786538462,84.72795,83.0761,67.73675,103.8682,58.714325,111.16065,4.70838476139001,1.93761391408108,0.986991653347152,0.980504072150925,-0.018890210535565,-0.0284044727720835,"HNSC"
"ZNF776",0.992556869044875,0.972966976501224,0.994644333483736,0.910348912206169,0.64491249901996,0.697363955047872,278.869640425532,283.893219642857,288.846097222222,266.243710714286,14.2270755105253,9.51426455455197,17.6136171644769,12.2053069338765,214.29415,221.70915,245.96795,201.337725,323.2723,329.169,321.233275,315.931,281.068556818182,257.086276346154,268.1375,245.95515,216.686075,335.579025,186.758775,317.632375,16.9253684842657,4.85074922244753,0.914674623360515,0.917272481469395,-0.128669469247426,-0.124577735907474,"HNSC"
"ZNF256",0.924685917182815,0.00154536335768107,0.00148752816251951,0.043703672516343,0.0510710141783284,0.330945549858477,55.0553659574468,60.5643419642857,96.6217555555556,79.490394047619,7.51926679928856,4.3253456868268,9.78140713465421,5.82779314908145,9.87215,31.827425,60.645225,40.73615,84.65985,78.069825,128.005575,105.02535,82.4712318181818,75.2669542307692,80.4872,65.8158,64.4164,98.499475,31.830425,104.21175,4.31770606409559,2.44303351094891,0.912644962023905,0.817717599817114,-0.131874364080954,-0.290325402926255,"HNSC"
"ZNF599",0.873049397276436,0.22726895007007,0.428571177668747,0.00557188244128681,0.00641780278430593,0.795839074829162,51.720529787234,55.54288125,63.9735583333333,69.2711976190476,4.69837972848049,2.52517414298713,3.94825849569747,3.48530739994663,33.3657,36.833675,46.68705,48.442925,56.9886,66.18155,78.838475,79.743375,57.6685818181818,61.1133865384615,51.77175,54.02555,40.05745,66.649875,39.112625,74.82495,3.49688975957738,1.42445725759113,1.05973451421331,1.04353339417733,0.0837028845992895,0.0614767690105872,"HNSC"
"ZNF18",0.844328362186355,0.765917681785962,0.981607983592213,0.00247228294084145,0.00302065686470854,0.133249160243871,174.568510638298,184.22075625,189.113775,218.388653571429,7.58848425052126,6.29768799090261,9.50428183144804,8.6847512648224,129.664,143.049675,153.9754,160.6427,208.1831,210.1293,226.23045,252.11185,178.873202272727,212.276398846154,181.93715,195.80615,138.084425,204.8037,156.0652,248.57085,7.63946032976117,3.98057075728808,1.18674231885499,1.0762296210532,0.247006712008189,0.10598591972773,"HNSC"
"ZKSCAN2",0.617536850697329,0.322630964606161,0.820725543410139,0.0302572329237251,0.178333827931274,0.919903551374139,117.708834042553,128.801983035714,137.547588888889,144.21315952381,5.96165561637799,4.47277841994135,12.2463154072936,5.91356461052168,89.72165,93.53385,91.52925,106.52575,147.5307,159.08025,154.6057,168.41325,130.742356818182,127.608369807692,116.72995,117.5705,83.662425,152.63965,90.262125,155.397575,9.50474803141688,2.88579825998593,0.976029290837645,1.00720080836152,-0.0350036508777606,0.0103513460515076,"HNSC"
"ZNF689",0.242092590547161,0.219303986502094,0.952218104751909,0.0222703667342856,0.514723246821643,0.961284410165969,132.963642553191,152.982638392857,159.204897222222,165.207432142857,8.3169814186409,5.6682830035131,12.186119283272,6.60275957614969,96.1898,119.67705,107.72995,127.3644,158.2626,180.67835,191.0168,188.83435,125.376470454545,128.754441153846,121.62385,125.5432,81.89725,151.5031,84.8291,165.10785,8.84277686505931,2.79734992116449,1.02694262078885,1.03222517622983,0.0383555750193243,0.0457577238560585,"HNSC"
"ZNF19",0.895011498214189,0.892156581250991,0.997790595528981,0.0706892754042927,0.115039051173305,0.47148996457385,25.6791723404255,27.4605107142857,27.9725,32.1610678571429,2.62327582115821,1.05682744832117,2.31330265862742,1.80041176089681,16.4871,19.44725,18.735075,20.310475,28.1482,33.14615,33.060425,39.6748,33.4518568181818,29.2957423076923,22.37405,27.45815,15.959925,38.815375,19.45845,36.94615,3.87269222880989,0.594491722381543,0.875758331351264,1.22723199420758,-0.191395287004781,0.295407999820277,"HNSC"
"ZNF230",0.999661503241143,0.864359710782929,0.756175997835455,0.981546698895952,0.984108324567816,0.620485351904639,69.9998914893617,70.5527303571429,64.4106555555556,72.2340666666667,5.43949439348725,3.0211433317884,4.15276146059777,3.59548121197119,48.71515,49.965375,48.33175,48.77695,70.49855,79.313675,77.632675,84.026775,63.9157545454545,74.3163044230769,64.0933,64.8893,49.56045,75.059775,49.888775,89.37595,3.08763807149477,1.91508695315251,1.16272278957805,1.01241939485094,0.217507177832727,0.0178070504388126,"HNSC"
"ZNF222",0.618560188287727,0.0363923231904568,0.181400050176534,0.24304858719281,0.805134522607722,0.566494766474095,35.4660829787234,39.3884964285714,46.6007722222222,41.8021726190476,2.67655885855775,1.53903460304114,3.78118793499972,2.14613002142645,20.9457,29.40395,33.67775,27.18205,46.30075,48.64675,60.167825,53.873625,39.2053772727273,43.6585176923077,36.51635,39.38015,25.08715,49.4199,26.972375,55.147375,2.32242458091466,1.21685586190531,1.11358493985666,1.07842514380545,0.155211605396774,0.108926038891815,"HNSC"
"ZNF221",0.859340174072678,0.0773865873666391,0.165184290398231,0.80650160962656,0.997871200427095,0.247662332669406,10.479785106383,11.6320830357143,14.9658527777778,11.85225,0.990000841616452,0.772057838923979,1.44373959965462,1.02006930269147,5.4414,6.02255,10.274775,6.08975,12.5414,14.851575,17.463225,14.931325,10.7736295454545,10.4298253846154,10.9418,8.7657,6.86235,13.292325,5.192525,13.52425,0.773516264068052,0.37279988429159,0.968088362479085,0.801120473779451,-0.0467893590689877,-0.319908881148715,"HNSC"
"ZNF233",0.959597183497353,0.0805929526142858,0.0968009564508405,0.0155850586648597,0.00870894961798629,0.999813919476673,5.73116808510638,6.19437767857143,8.57209722222222,8.65781071428571,0.561723046148658,0.338581038259152,0.770017424266739,0.850219969473625,3.21165,3.76335,5.0219,4.618525,7.22265,7.640025,12.239325,10.455225,14.7094886363636,9.0057025,8.0559,6.82265,4.6295,21.180025,4.63915,10.806375,2.21327177323311,0.366042288033228,0.612237632635088,0.846913442321777,-0.707836368631774,-0.239713566551042,"HNSC"
"ZNF235",0.979352045373496,0.998452431333351,0.998308530184089,0.991722396756267,0.999512073064956,0.999806667270774,54.9239808510638,56.5282160714286,55.7722277777778,56.152655952381,3.70315978375504,2.25453055473217,3.26692797855132,2.54912214001096,35.97405,38.91065,39.975875,41.6634,67.103,69.61985,63.7547,67.370275,50.5242068181818,60.0461275,52.7241,54.6895,40.370575,61.89585,40.380725,71.48925,2.46786715847843,1.84141395311383,1.18846254659839,1.03727707063753,0.249096438671028,0.0528013088508148,"HNSC"
