"gene","p-adj-Dead-Alive","mean-Alive","mean-Dead","SEM-Alive","SEM-Dead","Q1-Alive","Q1-Dead","Q3-Alive","Q3-Dead","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF420",0.0324978694935809,64.0923674496644,54.3370031674208,3.16491537498235,3.11466217796986,22.5435,21.1338,88.728475,76.5568,103.378184090909,59.8977426923077,108.4277,46.7263,78.4141,132.2999,21.842675,84.32265,5.67404163356124,2.25366878481765,0.579404090128287,0.430944306667023,-0.787358225972922,-1.2144266610417,"HNSC"
"ZNF763",3.57297089248476e-06,19.1022708053691,13.8314778280543,0.836584014013438,0.658283209936103,9.5921,7.1336,24.53475,18.1129,32.1032681818182,16.8977380769231,30.1487,13.8911,21.520425,40.665825,8.279625,21.946525,2.21571946718913,0.56766166756566,0.526355696286809,0.460752868282878,-0.925890033316479,-1.11793494792534,"HNSC"
"ZNF679",0.05381260247502,0.120007382550336,0.306254298642534,0.0421523621516027,0.0964121507219761,0,0,0,0,0.0218090909090909,0.198931538461538,0,0,0,0,0,0,0.0154814558025121,0.0476838037018638,9.1214961362106,NA,3.18927047913371,NA,"HNSC"
"ZNF682",0.1739171711918,20.1045023489933,17.0975022624434,1.45205929274648,1.65610926980192,5.06205,3.7996,23.992,17.9916,30.6773409090909,18.8305275,28.35965,9.3587,15.85905,38.94685,4.382,22.150625,2.83849293002436,1.09081044257696,0.613825284134055,0.330000546551174,-0.704100021674144,-1.5994596810041,"HNSC"
"ZNF772",0.868568119920773,125.687937248322,127.046290497738,5.40275543686927,6.13960368695544,55.286275,62.7615,176.32045,170.6375,151.704261363636,126.290171153846,136.9584,107.6207,79.5126,198.5957,58.675475,172.905725,14.1809087909932,4.04536244452336,0.832476095388827,0.785791159943457,-0.264519249200925,-0.347782157146085,"HNSC"
"ZNF257",0.12305541629323,7.70389697986577,5.82070271493213,0.90830392032696,0.709872624627666,1.33105,1.0635,7.76955,5.5626,8.78702045454545,6.90531519230769,7.47605,2.8833,3.69715,10.32195,1.15665,6.566225,1.10669945329415,0.602513159734225,0.785854002278512,0.385671577905445,-0.34766678463406,-1.37455526451763,"HNSC"
"ZNF785",0.021399616111709,147.26594261745,130.89494841629,5.30335629057126,4.08614120738046,95.7885,84.1548,177.87935,165.2378,124.217118181818,140.559498653846,117.01965,128.3612,95.905925,146.246075,91.867325,172.8412,5.60956869009584,3.52528945096303,1.1315630302106,1.09692004718866,0.178316947697716,0.133458373755618,"HNSC"
"ZNF98",0.523905602087748,1.55216979865772,1.34274977375566,0.237559764149123,0.206774473350908,0,0,1.3614,1.2399,3.351725,1.46136634615385,3.20725,0.54325,1.3407,4.4276,0,1.318775,0.400308204361493,0.161967240991408,0.436004250394602,0.169381869202588,-1.19758589568029,-2.56164863941094,"HNSC"
"ZNF786",0.543182689016236,211.109522818792,205.828187330317,5.73631663489999,6.4633381076273,151.048475,143.9057,258.19275,257.739,176.445920454545,208.863085192308,156.63575,188.4282,122.536475,213.911975,147.187925,257.89175,10.825754690691,4.28137546310204,1.18372294839264,1.20297058621675,0.243331456176678,0.26660136766942,"HNSC"
"ZNF517",0.190645090464328,198.080284899329,184.086933484163,7.31526682312521,7.51385907247312,120.159275,111.3225,239.7699,225.6729,143.379690909091,192.422938076923,135.27595,165.7038,107.868075,154.2148,116.781975,229.926225,9.5077284728801,5.28236714125655,1.3420515615348,1.22493170441605,0.424440100853717,0.292701314577254,"HNSC"
"ZNF675",0.201071404723865,103.726393288591,114.794652036199,5.18188929247829,7.21040587016395,45.321825,50.8333,137.183625,150.0295,124.496463636364,108.350621730769,120.7381,90.74,81.7758,152.433675,47.30345,140.65025,7.99940969373324,4.27056101944113,0.870310839087333,0.75154404450625,-0.20039733080292,-0.412070438611678,"HNSC"
"ZNF860",0.315378198002989,47.210505033557,44.5140665158371,1.92728313990603,1.71817815439376,22.766825,27.7933,61.35365,58.1286,66.2145931818182,46.0152067307692,57.4096,40.92375,30.14675,79.4991,25.181375,59.50485,7.43175868225714,1.32499257560586,0.694940563999486,0.712838096764304,-0.525038500777782,-0.488353652886926,"HNSC"
"ZNF695",0.0667131095919451,34.8303030201342,28.3200986425339,2.57255899138419,2.21149843190014,5.210225,4.5673,45.45475,38.955,6.60473181818182,32.0652190384615,6.6071,19.76455,3.3577,9.853525,4.8285,43.08095,0.661066323237334,1.75254872180871,4.85488584868668,2.99141075509679,2.27943737443546,1.58082602267869,"HNSC"
"ZNF665",0.0125556941416309,7.19296275167785,5.15501085972851,0.6172238833123,0.446838200104562,1.530375,1.3025,7.397225,6.6498,13.310375,6.31774096153846,11.2212,3.36495,6.783325,17.962025,1.43905,7.21605,1.17548319521903,0.403626354019713,0.474647856393112,0.299874344989841,-1.07507052722464,-1.73756999361814,"HNSC"
"ZNF624",0.474207061039752,90.9617855704698,88.5724176470588,2.23254913930134,2.43843444470881,63.626625,63.0229,111.7096,105.0104,75.8046795454545,89.9313625,75.9113,84.45615,54.05675,96.426525,63.21535,108.160975,4.37309860017298,1.64578697513986,1.18635634421586,1.11256361042427,0.246537415293847,0.153887824007237,"HNSC"
"ZNF841",0.274618727042303,167.291220805369,158.33193800905,5.20903218053024,6.41563617846962,110.558675,90.4316,207.8728,204.6011,118.279786363636,163.503112692308,113.282,143.551,87.077775,148.263275,100.689825,206.191,6.75402041300807,4.04378114363973,1.38234196830249,1.26720043784538,0.46711455852292,0.341644739012834,"HNSC"
"ZNF615",0.298516586963175,97.6114536912752,92.3114959276018,3.40451372231167,3.72804144617662,55.6362,52.6005,133.418025,123.4495,132.005431818182,95.3288719230769,130.94895,85.181,100.543975,166.8503,53.8988,129.2165,7.59969542092041,2.51372856476118,0.722158706729421,0.650490133750595,-0.469612166015754,-0.620400919722976,"HNSC"
"ZNF433",0.0999234929909775,48.2266929530201,42.4715158371041,2.3061016287402,2.60218743980311,16.767625,9.5248,71.49095,62.5518,101.933354545455,45.8242825,94.12435,35.7061,73.61295,119.3648,13.196275,69.4419,6.34963215069404,1.7268016097821,0.449551402525126,0.379350295646132,-1.15344200934066,-1.39839743280222,"HNSC"
"ZNF595",0.219352034352119,105.47320033557,95.4996036199095,5.60040238117399,5.62670030777563,51.7811,50.6103,125.834325,111.2656,132.603386363636,101.215275,126.20775,81.24405,94.897825,170.881225,51.091825,119.8966,7.52983251444464,4.00454546292127,0.763293289678431,0.643732655086554,-0.389690586631727,-0.635466439560811,"HNSC"
"ZNF460",0.0428792753033189,68.9557936241611,76.451528959276,2.21853784423682,3.0723930205613,42.3331,47.8723,87.144275,94.0964,72.5483045454545,72.0704976923077,69.4182,62.8951,50.7024,92.542775,44.093,90.44965,4.56449466537101,1.82949940110289,0.993413948731945,0.906031847555828,-0.0095330907887547,-0.142366332139772,"HNSC"
"ZNF81",0.0156067773441165,117.180883892617,100.870548868778,4.96638583404465,4.01128384214491,61.37375,64.8952,157.728975,119.0916,72.9919022727273,110.112524038462,72.65015,96.37585,51.937725,90.076,62.378975,139.823375,4.55669209460513,3.33583105264759,1.50855808123806,1.32657468704469,0.593170242988444,0.4077059025517,"HNSC"
"ZNF780A",0.0035829277044549,209.614845973154,188.824490497738,5.10990088374695,4.53703588593634,153.976625,142.1692,243.577825,223.7094,215.086793181818,200.848683461538,214.33065,186.5034,160.443025,272.9133,149.490825,234.570775,11.4084971833201,3.53301557591188,0.933802956891714,0.87016672603755,-0.0988099379989944,-0.200636243601212,"HNSC"
"ZNF461",0.142521872056253,54.6788865771812,49.7921095022624,2.08412716329343,2.65163626629025,27.741975,26.4628,74.1821,62.6917,62.161575,52.6485438461538,63.88165,45.38905,49.01465,79.258775,26.984775,71.301325,3.2457810855067,1.64466970269778,0.846962835902305,0.710517809104806,-0.239629428323691,-0.493057283863804,"HNSC"
"ZNF181",0.0393334052552319,113.760998993289,103.750185067873,3.16104320463492,3.67337352832619,74.10005,65.7386,140.90655,125.2472,152.786906818182,109.497389807692,121.86305,98.88795,88.38845,190.889625,69.123775,137.81485,14.3688766936964,2.39894973660403,0.71666736429186,0.811467873157614,-0.480624436543747,-0.301394116754515,"HNSC"
"ZNF44",0.00016653097530317,144.919165100671,123.280841176471,3.99250874348068,3.86011342911114,99.6101,86.6025,187.142875,150.7256,169.265152272727,135.732159423077,160.33895,125.2496,142.388225,185.50405,94.154575,169.12865,7.45489993620871,2.85179901988623,0.801890747153788,0.781155171591182,-0.318522403439387,-0.356318935702062,"HNSC"
"ZNF790",0.0289131680545287,58.0230567114094,50.1383701357466,2.32966924163934,2.7564547256518,25.56405,19.2744,81.9774,70.6383,88.1953,54.6138103846154,83.9312,46.37005,71.5972,108.41405,22.919475,78.86545,3.67363711251538,1.78342699741867,0.619237197272591,0.55247690965934,-0.691435958823522,-0.856013925435029,"HNSC"
"ZNF677",0.0185077903497783,11.9168996644295,8.82364841628959,0.97587533804433,0.760928486295326,3.20895,2.8011,12.898425,10.581,38.9059795454545,10.6113476923077,32.1735,5.88655,21.382875,52.0792,2.92635,12.222525,3.43535585455984,0.649044372384212,0.272743362749941,0.18296268668314,-1.87438400610843,-2.45037863887,"HNSC"
"ZNF823",6.79896089805787e-06,118.160072147651,98.3755171945701,2.94253305846533,3.12877574046476,81.48355,68.4567,144.896675,117.1963,188.680911363636,109.697425961538,175.47055,100.9221,110.455475,235.806475,73.3259,135.2695,15.6673237085186,2.18828233150462,0.581391223779513,0.575151214833486,-0.78241880102817,-0.797986785422166,"HNSC"
"ZNF311",0.288546197808509,42.6478728187919,39.4571457013575,2.0292845726126,2.16203184003462,18.801725,17.1836,58.1378,54.3814,27.7504818181818,41.3555626923077,27.10285,33.84735,16.335325,36.5489,18.086175,56.958625,2.08953435756656,1.48383934893991,1.49026467227722,1.24884836834503,0.575568577313022,0.320598319606688,"HNSC"
"ZNF347",0.00045292702136579,45.5530211409396,31.6856298642534,2.94327426844741,2.24855010778495,10.89125,8.5016,59.4013,44.4901,72.8843340909091,39.6262911538462,67.5825,22.2054,55.1834,96.75365,9.656125,52.71435,4.5377725271771,1.96027956338142,0.543687359541764,0.328567306625236,-0.879150808297058,-1.60573915968814,"HNSC"
"ZNF273",0.948702939806755,120.102375167785,119.655586425339,4.609037718617,5.13244038533961,70.265075,69.6347,148.88535,140.6405,138.755404545455,119.884171346154,107.72505,101.4595,85.950875,158.769,69.986675,144.577375,15.8993981792941,3.42244243909898,0.8639964096453,0.941837576311174,-0.210902777634826,-0.0864498121773535,"HNSC"
"ZNF84",0.00876546330041805,367.910082214765,321.42107239819,12.4035386736235,11.882791043517,228.882175,200.2206,463.947975,399.2399,307.556063636364,348.186589230769,312.58395,299.6872,240.28845,371.427575,210.91195,430.481225,15.3954933155129,8.7700081023151,1.13210770457267,0.958741483687822,0.179011217411194,-0.060786237391389,"HNSC"
"ZNF667",0.000837700210555403,28.8160627516779,15.0493552036199,3.23755453574664,1.89053892915216,3.70175,3.5978,20.7557,14.6555,34.2656340909091,22.9417934615385,28.12005,8.10845,11.576225,44.2262,3.67325,17.076925,4.04297203740416,2.04220530661474,0.669527766527603,0.288351194254633,-0.578784206924016,-1.79410109731748,"HNSC"
"ZNF649",0.313953701930028,114.624620134228,107.039638914027,5.01848434504339,5.52852647841574,55.176975,50.7552,154.492375,141.6146,189.517940909091,111.389144038462,180.94075,93.53685,155.5335,221.529075,54.3348,147.385125,9.48852276335251,3.71386555858131,0.587749864229969,0.516947398526866,-0.76672579427112,-0.951910606891159,"HNSC"
"ZNF248",0.00783379661043482,173.495173825503,147.480156108597,7.48505531285555,5.11389529029515,105.372125,99.2298,214.033475,178.6744,173.319309090909,162.511626730769,157.71735,138.4833,143.4404,197.194775,104.183325,198.7825,8.84540964111088,4.83859065290257,0.937642941130864,0.878047342286692,-0.0928894526677893,-0.187629366241878,"HNSC"
"ZNF544",0.254706175403387,535.259431543624,516.275259276018,10.5156500297249,13.1424720111115,403.8752,371.852,654.958925,630.1874,459.654947727273,527.517832884615,474.38355,516.2471,355.47875,543.7724,395.04745,647.8285,17.1654236583244,8.22602551070319,1.14763875705654,1.08824831721083,0.198668595482292,0.12200778924737,"HNSC"
"ZNF251",0.633447140846282,257.210820134228,251.108489140272,8.58636108779971,9.29935470881684,154.609575,148.9362,326.8789,321.0824,152.937109090909,254.858623461538,148.6479,226.0147,125.250125,186.7935,150.9099,326.482075,6.42307814344867,6.3115397720772,1.66642762490067,1.52047018491348,0.736758660703909,0.604517526661902,"HNSC"
"ZNF607",0.0304512751253762,107.754716778523,92.3998199095023,4.84687219069935,4.97871669276863,38.818025,32.6223,153.5645,134.3852,130.710120454545,101.373631538462,132.3824,87.01855,99.16025,156.273075,36.37945,143.531425,6.78629844251904,3.50789917611311,0.775560692515116,0.657327182465343,-0.366688409223165,-0.605316448804924,"HNSC"
"ZNF334",0.826368709942375,23.7251345637584,24.4894312217195,2.21728285683652,2.72289426188063,3.7433,3.5794,24.040625,26.9663,41.0811022727273,24.0813651923077,25.27225,8.5936,12.635675,59.160275,3.64245,25.60215,6.19540505770297,1.71732533036321,0.586190824005585,0.340040954010822,-0.770557710048666,-1.5562195820827,"HNSC"
"ZNF485",0.279519514358265,49.8052463087248,47.327063800905,1.53303886637058,1.67124913192963,32.45045,30.0132,61.641,60.7043,49.7849545454545,48.7403796153846,47.81925,43.2607,36.335225,65.1041,31.207625,61.2366,2.64358248759628,1.13000200305829,0.979018260845931,0.904671235956231,-0.0305923253687389,-0.144534493220011,"HNSC"
"ZNF192",0.153494780845817,222.164006040268,203.578872850679,9.22571508768504,8.55404947062535,112.61305,112.8961,297.79155,267.2666,196.684818181818,213.8641575,188.6463,197.6438,125.69285,261.61525,112.524625,282.582675,14.7942816675086,6.43477064672488,1.0873445112693,1.04769507803758,0.120809112355522,0.0672188949167574,"HNSC"
"ZNF442",0.0956312189164414,13.1852046979866,11.8513547511312,0.559323273477152,0.540240195539296,6.405575,6.1865,17.76845,17.1237,21.0600772727273,12.6261444230769,21.8783,10.6994,16.238025,25.842575,6.3451,17.362225,1.06896142868363,0.395083712644893,0.599529824110747,0.489041653144897,-0.738096571395576,-1.03197074581135,"HNSC"
"ZNF813",0.0185464459064587,49.4693936241611,38.135779638009,3.30044572831046,3.35225112260268,9.108475,7.2121,71.739875,49.4356,65.4485795454545,44.5930263461538,65.8122,22.15565,48.65645,82.425275,8.408775,61.85605,4.233664689608,2.37901619290865,0.681344448662689,0.336649587766402,-0.553543768389261,-1.57068039666403,"HNSC"
"ZNF26",0.95164345992836,171.758395637584,171.323197737557,4.61524411177863,5.53614248888044,116.0443,110.2378,208.870875,209.4818,127.348479545455,171.687534230769,123.9366,159.90575,106.541575,143.28205,112.634975,209.160825,4.3501679476565,3.53837698995578,1.34817105664374,1.29022217811365,0.431003558029432,0.367619521201129,"HNSC"
"ZNF69",0.0545780797600366,13.2141714765101,10.7648909502262,0.919165652015395,0.801765147358731,5.015775,4.0388,14.816,13.2687,18.5209954545455,12.1892928846154,11.9651,7.86565,6.582225,29.7208,4.614025,14.469425,2.42949866192981,0.629305389598514,0.658133787383651,0.657382721414781,-0.603547205797166,-0.605194557630692,"HNSC"
"ZNF583",0.270527882714407,22.2769463087248,20.2426665158371,1.2372831303649,1.34266690924229,7.858875,6.2785,30.356425,26.253,34.2798181818182,21.4584175,27.6415,14.43965,19.3169,43.041625,7.0486,28.66815,2.97458274622088,0.91161256752348,0.625978159691098,0.522390246549572,-0.675815772322134,-0.936800134040392,"HNSC"
"ZNF568",0.245672252435053,36.8837255033557,32.3953692307692,2.24110646938663,3.31365121682145,10.56145,9.0891,48.5399,38.4504,74.9635386363636,34.9523859615385,70.5625,20.95795,48.612475,96.908775,9.949125,44.220275,5.31091907081202,1.90660613414748,0.466258485089491,0.297012577502214,-1.10079811475242,-1.75140406919511,"HNSC"
"ZNF480",0.244065710034968,329.040175838926,315.317500904977,7.7103393110264,8.86605773899213,236.9825,224.3797,399.233025,367.4514,312.701188636364,323.178471538462,307.83145,296.73055,272.322375,354.48275,231.559425,389.508425,10.164602558761,5.80916576345048,1.03350573417321,0.963938382514197,0.0475463932532583,-0.0529871663598728,"HNSC"
"ZNF587",0.118995604006976,424.550581208054,398.067927149321,11.152870526271,12.7136055525498,288.6651,278.6723,529.580125,482.0451,356.543515909091,413.247102884615,344.98625,377.58375,283.26895,426.806475,280.585675,509.641675,18.3720645013235,8.38104121236771,1.15903693222676,1.0944892731232,0.212926537950495,0.130257815014251,"HNSC"
"ZNF808",0.185055674255807,118.284966107383,109.26076561086,4.20570129007127,5.49469467724382,60.71215,41.5955,170.601125,151.6897,172.887706818182,114.456854230769,165.5507,107.65095,133.885275,207.541975,53.110425,162.26015,8.4397232650883,3.35832339295804,0.662030032887985,0.650259708959249,-0.595031428737416,-0.620912059830527,"HNSC"
"ZNF43",0.0252696346228429,64.4477036912752,49.8211737556561,4.82420210199942,3.86947490301056,20.521475,16.4799,74.862225,59.2681,146.109545454545,58.2710305769231,116.951,35.4361,76.3321,191.2862,19.030775,67.95415,14.6956200163883,3.23000398069313,0.398817410564398,0.302999546818753,-1.32619970223592,-1.72261245895424,"HNSC"
"ZNF28",0.953747055561872,275.45039261745,276.354652036199,10.0597723884842,11.9758237325073,153.8076,147.4308,376.863,376.5941,264.095872727273,275.6605125,268.9652,256.7625,223.78155,307.39825,150.697925,376.76315,13.793708136591,7.68482564770624,1.04378955132203,0.954630933667255,0.0618308652897515,-0.0669850089421626,"HNSC"
"ZNF627",0.270298594316687,220.613457718121,210.261123529412,5.73731598842608,7.66950409193747,165.16065,153.6105,252.873475,238.54,211.176631818182,216.13076,185.11605,200.4012,141.247,235.95145,158.953325,245.582075,16.0520575692248,4.6311726384533,1.02345964200283,1.08257063609557,0.0334542138118977,0.114461161691125,"HNSC"
"ZNF789",0.0392896047215027,62.0282862416107,54.4219108597285,2.59522846529443,2.45409486995744,33.078175,28.8739,77.114525,69.591,45.9245727272727,58.8635330769231,42.08235,47.284,31.526325,50.019525,30.6515,74.200125,3.7647848315359,1.82386507503925,1.28174372849345,1.12360645258642,0.358107838719381,0.168136814631857,"HNSC"
"ZNF534",0.588844044272943,6.64042281879195,6.40053438914027,0.265414435602733,0.370424721071704,3.6061,3.5862,8.26035,7.5758,4.38483409090909,6.54229115384615,4.15865,5.23035,3.279275,5.123975,3.602525,7.85955,0.298222445442278,0.218780787804129,1.49202706834679,1.25770382215382,0.577273709195994,0.330792220613134,"HNSC"
"ZNF525",0.1401140008212,159.905068456376,143.826203167421,7.49796809111243,7.57819522966783,61.36975,43.8508,234.401225,217.3078,119.937995454545,153.184741730769,119.47075,135.22675,86.63115,153.577725,55.20695,227.588525,7.54973934229772,5.37778377094349,1.27719944918392,1.1318816530406,0.352983835831641,0.178723121158187,"HNSC"
"ZNF814",0.020265065736201,140.306116442953,122.231537556561,5.12755330133751,5.78226069973086,79.561025,70.2165,168.366625,140.9621,129.89745,132.864182307692,116.9707,109.4895,89.029275,168.879125,74.8584,162.749775,8.69637660062144,3.85539408461776,1.02283903423579,0.936042102851398,0.0325791237913743,-0.0953546716931795,"HNSC"
"ZNF551",0.626713880480886,126.909223154362,123.919230316742,4.1277816490472,4.46316515789211,81.0811,80.2815,165.12945,153.2258,119.672718181818,125.464339230769,113.4977,116.2285,93.072825,139.84755,79.94975,159.302425,6.89525930387825,3.03480693290865,1.04839550013523,1.02406039946184,0.0681830665369554,0.0343008085354728,"HNSC"
"ZNF805",0.567202568816199,286.355823825503,281.299025791855,5.80868479292032,6.6209078072232,220.4932,218.3086,337.5871,332.9265,235.692454545455,284.330306730769,243.25025,272.9315,210.49805,260.5107,219.266625,337.533125,8.1043092223876,4.35784552787737,1.20636151581142,1.12201940183001,0.270662310979168,0.166097623078549,"HNSC"
"ZNF468",0.990844828730811,280.547488255034,280.371307239819,9.77783381074023,11.9897648821828,158.323,160.4146,401.401875,399.2077,286.757459090909,280.276768076923,284.8717,260.6932,246.1254,336.175875,159.1894,399.86115,15.147235415229,7.56900702866736,0.977400096114217,0.915124949231531,-0.0329788484330224,-0.127959355501912,"HNSC"
"ZNF616",0.53028673702498,132.804780536913,129.455135746606,3.43811157483255,4.10745569087412,90.7505,91.2758,161.250875,150.2086,116.207463636364,131.303548653846,128.38415,120.1361,84.263675,141.574075,90.7831,158.70825,6.19635915418345,2.63188496539807,1.12990632912118,0.935754919902496,0.176203176079587,-0.0957973665093624,"HNSC"
"ZFP57",0.660691344744083,22.1861275167785,19.746220361991,3.9882145934195,3.56173664416871,1.220625,2.4418,13.887475,19.6006,8.93732727272727,21.1467938461538,3.01315,6.44245,0,9.050375,1.579725,16.732675,2.28618160249609,2.73943182478457,2.36612056388317,2.13811127889418,1.24252358698491,1.09633694067814,"HNSC"
"ZNF155",0.326649184626697,112.600640604027,106.990960180995,2.88621965439434,5.37442790185776,76.008525,68.3293,144.13,135.7326,87.7032636363636,110.370914615385,80.47665,100.75035,56.53655,116.176475,73.23065,140.8087,6.21856791526609,2.82411116298403,1.25845846595864,1.25192027749664,0.331657602717172,0.324142694121759,"HNSC"
"ZNF425",0.210136593091112,51.1369137583893,47.4514031674208,1.92039550648305,2.2198779897199,26.7193,25.8913,67.63005,59.7527,98.4033181818182,49.5231896153846,92.2919,42.1393,75.075,123.467875,26.3051,64.057025,5.52719130534586,1.45105690721993,0.503267476447099,0.456587197793089,-0.990602727898161,-1.13103768635268,"HNSC"
"ZNF611",0.436440443985407,105.143180872483,100.882709954751,3.51940048782175,4.22274666029133,57.290725,57.8129,147.859825,130.0138,103.192995454545,103.253529807692,100.2359,97.45865,79.096275,129.874425,57.65595,139.787175,5.01873570002987,2.69975164357223,1.00058661300489,0.972292861140569,0.000846055543733047,-0.0405371661618029,"HNSC"
"ZNF254",0.819248882270445,130.062325838926,127.868112669683,5.68751408970067,8.08702349083783,54.695125,47.5076,186.893025,173.7656,194.810925,129.031544230769,178.07475,107.06195,132.548,237.37355,51.5409,181.908425,12.0784049240583,4.73307152157225,0.662342444248285,0.601219150946442,-0.594350782867221,-0.734037129985354,"HNSC"
"ZNF625",0.000659246130558011,9.84924429530201,7.2624814479638,0.55348879672999,0.459538315167329,2.74,2.1395,13.978925,10.6538,13.3169977272727,8.75107538461539,13.0263,6.17745,6.526825,18.091525,2.4607,12.61795,1.12802939456142,0.37638742454269,0.657135757160452,0.474229059671588,-0.60573664831256,-1.07634402430795,"HNSC"
"ZNF845",0.196513711165325,221.839318791946,210.953804977376,5.50809453431321,6.3541307594654,156.006675,149.3036,276.300775,249.3267,182.258536363636,217.08974,184.13245,204.85935,146.07705,220.3377,154.016575,265.317025,7.66543999319075,4.15837518599659,1.19110876412872,1.11256516708489,0.252305156530964,0.15388984257495,"HNSC"
"ZNF90",0.672483943036324,408.799559395973,394.604519909502,20.9353537369975,26.8665447273298,206.004,192.2823,468.221475,448.5356,444.105690909091,404.145642692308,384.13545,302.04975,296.0194,530.448625,199.31375,466.6895,31.4072266691138,16.6072519988674,0.910021310163839,0.786310531870985,-0.136027765281833,-0.346828916862226,"HNSC"
"ZNF788",0.180286397798175,52.057994966443,44.8809814479638,3.69712914610548,3.70514075649307,13.223125,10.356,67.8854,59.3633,54.8682227272727,48.9752019230769,48.1089,25.98805,40.03895,65.41585,11.700025,62.902075,4.12239918937285,2.64210382259898,0.892596834537769,0.540192147398922,-0.163919404592419,-0.888455426886049,"HNSC"
"ZNF880",0.044504396552818,42.4533020134228,33.9034022624434,2.80821608945227,3.15544771346989,12.51355,9.5513,52.996625,40.6048,90.0416522727273,38.7900969230769,81.26585,23.3546,62.47425,108.2467,11.378525,47.8174,7.47493053134052,2.10115458748036,0.430801700590584,0.287385168554811,-1.21490414995241,-1.79894248613509,"HNSC"
"ZNF630",0.052923261465369,34.7455261744966,30.5157208144796,1.52780130330046,1.47150641198992,16.838275,16.044,45.260975,42.139,42.3383431818182,32.9841419230769,41.1005,30.03755,30.4557,48.565375,16.57595,43.290675,2.69814661743374,1.0796151092116,0.779060762520383,0.730831741706305,-0.360192239812013,-0.452388799991746,"HNSC"
"ZNF844",0.0312370903954364,48.4441848993289,39.8880859728507,2.77833427868753,2.66865189330335,12.36075,10.9409,68.5373,56.8787,177.964259090909,44.8485942307692,165.1851,30.75665,116.90125,215.13155,11.98425,64.842225,13.9380144170759,1.96243869052225,0.25200899585045,0.186195062387588,-1.98845286101459,-2.42511327958137,"HNSC"
"ZNF717",0.429608875300564,14.6872738255034,13.653542081448,0.845175040198486,1.00360083272581,3.35805,2.401,21.605675,20.567,29.8422613636364,14.2398392307692,28.93025,9.60545,19.2768,39.14125,2.879125,21.3348,2.32954875637127,0.645187889373639,0.477170247162331,0.332020981498604,-1.06742400493375,-1.59065368178643,"HNSC"
"ZNF492",0.51587414862198,3.12103120805369,2.61147828054299,0.587818797859228,0.446994976839724,0.328675,0,2.224075,1.9293,6.87153636363636,2.89965423076923,6.01335,0.79785,3.2095,11.252275,0,2.07995,0.709085058740841,0.386590808368652,0.421980482576499,0.132679787472873,-1.24475182188206,-2.91397948856285,"HNSC"
"ZNF688",0.0162315531951751,218.6515,187.99691040724,9.48937377784617,7.3556542490219,131.84,127.6596,239.238675,213.1359,200.447802272727,205.949399807692,175.3812,169.6354,132.289825,222.09605,131.014825,231.98445,17.6053214154909,6.3121681208801,1.02744653457203,0.967238221656597,0.0390633220678454,-0.0480568392323916,"HNSC"
"ZNF879",0.00125299035831972,42.2319808724832,32.5553452488688,2.12981725390577,1.93535669247919,12.425175,10.9931,60.450475,45.7267,53.8066818181818,38.1010042307692,52.73485,28.20105,43.091275,64.043275,11.809275,52.475575,2.70840513966098,1.48543766152369,0.708109159370138,0.534770649769555,-0.497956317145751,-0.903007807829086,"HNSC"
"ZNF737",0.0659791496636198,47.6738486577181,38.6445402714932,3.54528167952991,3.08640010664117,13.105175,9.6727,55.8808,45.6106,100.679513636364,43.8300373076923,79.27765,27.0434,59.96025,125.413525,11.5523,53.24625,10.6704274323167,2.42413206568806,0.435342163709675,0.341122624093928,-1.19977834025882,-1.55163765366891,"HNSC"
"ZNF709",0.0474325866963415,37.2323798657718,32.8667561085973,1.47152270354437,1.60334176094392,18.929875,16.6853,48.2184,41.482,52.4439590909091,35.3766,46.9666,31.1681,29.9683,71.7144,18.10245,45.356275,4.33198311395864,1.08729999138684,0.674560056357995,0.663622659506969,-0.567981202265625,-0.591564946688506,"HNSC"
"ZNF585B",0.708641701794699,40.3634520134228,39.3174004524887,1.82972076835204,2.11365955838624,15.85215,15.7994,57.006925,53.1758,57.5587863636364,39.9408042307692,60.2771,34.15185,43.61755,71.00785,15.799375,55.8993,3.22349263027833,1.37978429706453,0.693913245120165,0.566580840816827,-0.527172790381455,-0.819646277721102,"HNSC"
"ZNF324B",0.00602127743602099,150.070664765101,136.405459728507,3.40479707152828,3.46731345252035,111.97455,102.3878,177.7259,160.2837,134.403572727273,144.460235,132.05395,134.5525,118.105925,157.541325,106.88885,167.747775,4.53757471517862,2.46959125550651,1.07482436715528,1.01892067598129,0.104100933921472,0.0270417405881775,"HNSC"
"ZNF564",4.10996915990447e-05,163.40983557047,142.90419321267,3.46361682151408,3.36382410583501,118.833075,108.323,197.769175,167.2554,173.542436363636,154.782320961538,169.88595,146.43665,130.66735,229.66685,113.05925,185.592475,9.60472969292391,2.48622310708535,0.891898974134554,0.861970339513067,-0.165047790312781,-0.214289868001784,"HNSC"
