"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF530",0.765931836994743,41.9466,41.1335436619718,1.93259321703926,1.48370637158136,32.0218,27.8184,48.0209,51.8109,77,213
"ZFP1",0.616465612796324,248.856481818182,243.497464319249,9.02709791829329,5.5356063627873,197.6597,187.5713,299.1657,289.5047,77,213
"KRBA2",0.529259505811045,134.200177922078,127.05394084507,11.5412878396095,5.40034599843733,65.7989,74.7978,168.6644,165.8798,77,213
"ZNF93",0.0150435823130026,42.5461779220779,33.730876056338,3.96796920163731,1.62621409734937,27.1468,20.081,48.0874,41.337,77,213
"ZFP90",0.209424547782338,893.255302597403,954.910140375587,44.9390930687846,24.5914663051797,612.22,697.4051,1096.0542,1133.0837,77,213
"ZNF479",0.21571151056915,0.668420779220779,0.177578403755869,0.526599238794714,0.143224990589683,0,0,0,0,77,213
"ZNF445",0.000200360431448221,514.818944155844,433.150857746479,19.4800972318799,10.9708761220238,417.1906,315.223,602.0545,516.3043,77,213
"ZNF74",0.986081288884224,221.383827272727,221.205138028169,9.0392986244128,5.21422452807368,172.2109,172.4991,255.5728,252.6615,77,213
"ZNF829",2.42584324749995e-06,11.8523285714286,7.65886854460094,0.900898086125892,0.410930951791858,5.5947,2.9985,17.1053,10.8189,77,213
"ZNF267",0.170748995586486,284.90922987013,308.66141314554,16.5913275801886,8.4992990749343,208.4021,227.1663,335.5185,369.4128,77,213
"ZNF566",0.332414080246525,141.794714285714,136.073257276995,5.34762961912006,2.9698571396749,105.5584,104.0763,165.4839,157.6087,77,213
"ZNF224",0.434952614757917,202.42462987013,214.980482629108,11.5708579455893,8.69920890863989,143.3554,128.2273,254.6908,269.0697,77,213
"ZNF529",0.864210549527796,268.503381818182,265.588972769953,13.4605871712862,9.00480324945231,197.9319,178.0392,320.2411,318.3637,77,213
"ZNF284",0.161216525216965,34.902961038961,30.8994009389671,2.3520314784586,1.48779051175961,20.4172,16.4109,46.089,40.5624,77,213
"ZNF749",0.565114292300884,56.0040324675325,52.9211821596244,2.77045827546918,3.0562250476807,41.5791,35.5128,67.5222,62.3411,77,213
"ZNF17",0.441865706829776,102.044649350649,98.5401544600939,4.0220844513586,2.31798762461876,76.3427,76.0784,125.8772,115.942,77,213
"ZNF555",0.00902137530352154,77.0950623376623,68.6868845070423,3.11856772958885,1.55850652582583,57.2439,52.9004,96.508,79.8452,77,213
"ZNF75D",0.183849088376725,405.431224675325,378.684990610329,21.7120458419613,9.18142211269603,317.4148,282.5805,453.606,459.7107,77,213
"ZNF197",2.00002628539808e-05,322.133598701299,271.107461971831,10.4884954666416,5.97269819565838,260.8495,217.8626,358.7604,318.7047,77,213
"ZNF732",0.534231583466085,2.83963766233766,3.20516948356808,0.32341209478852,0.333006229688338,1.0637,0.9889,3.4151,3.5571,77,213
"ZNF546",0.804348671019042,83.1059675324675,81.7121690140845,4.28430868688556,3.00315026242134,58.4001,51.7943,100.3445,98.8103,77,213
"ZNF286A",0.000420807416917079,247.801164935065,202.979055399061,12.4579929388229,6.06639582175924,159.4654,145.0031,340.2751,244.5357,77,213
