"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","count-M0","count-M1","count-MX"
"ZFP82",0.852256482807717,0.608953163900966,0.627508634540787,52.3072894472362,57.46805,48.1707816666667,2.13152531069852,10.1496751564685,3.52780340733989,30.19725,29.893525,29.284225,69.39465,84.090825,65.617325,199,10,60
"ZNF707",0.905801968432314,0.570462277049532,0.679696966171886,191.868869346734,183.27139,201.191938333333,4.41211067951508,22.6320214602941,8.04910656140644,148.26265,149.5702,161.4789,222.59425,194.89645,229.325775,199,10,60
"ZNF746",0.0924210910980731,0.809824875298832,0.0639062064597841,514.846022613065,646.38052,497.197461666667,14.092558425623,91.4479267191089,19.8093700438286,392.32255,393.1581,376.4481,597.786,872.3382,603.3322,199,10,60
"ZNF678",0.819831720031758,0.00244390490965851,0.108231812754461,25.4545155778894,29.19084,15.9168666666667,1.40159196718539,9.95281832116132,1.81483285848616,13.2151,9.223025,6.544875,30.6895,36.62795,23.508875,199,10,60
"HKR1",0.186732803151947,0.0561775027948551,0.781235438374107,660.59063919598,791.80568,739.043081666667,15.465664876343,103.609933672191,32.5799592183707,533.4413,543.951475,595.3097,765.13805,1083.55045,846.654725,199,10,60
"ZNF101",0.95503397402644,0.993657778920924,0.944978890156692,76.1297150753769,78.79033,75.6801316666667,1.88380908153458,11.9278250123077,4.18965657245168,58.32615,68.2146,57.41555,88.3545,78.3998,83.003925,199,10,60
"ZNF716",0.992445490774431,0.910390032997413,0.997548708319519,1.34822613065327,1.76631,2.01699,0.682301706795527,1.64603535323516,1.95989333512611,0,0,0,0,0.337125,0,199,10,60
"ZNF708",0.482141378732784,0.0965837403178238,0.978440064017729,122.435224120603,99.04678,103.296241666667,4.65405008788842,10.900683755606,7.07378605972373,72.05825,82.554125,64.182725,154.2232,117.83995,135.185525,199,10,60
"ZNF721",0.285951906864429,0.330755245675076,0.102513057879017,397.149067336683,469.32958,366.328018333333,9.8029671282451,56.0113208410582,21.8354673607543,312.31725,384.83925,262.441225,461.3252,484.4038,437.439525,199,10,60
"ZNF662",0.854639766312047,0.644548556013119,0.645679907617345,127.240960301508,103.4384,145.348885,9.00592284193578,62.0960211944426,20.5008150403633,22.8486,7.627625,31.43995,200.58835,70.23335,180.811125,199,10,60
"ZNF320",0.997814276224156,0.508179366023098,0.852269064506159,1161.11832060302,1175.74047,1043.937945,52.6554254476714,245.0965821708,78.4534111768086,646.3698,518.9977,639.882425,1469.4512,1803.81765,1249.71415,199,10,60
"ZNF530",0.642341511643765,0.998731936618976,0.658271108721844,40.7090457286432,34.97092,40.848435,1.38828528725933,10.2870299672916,2.25854265181609,28.00855,22.24105,30.518825,51.10595,37.2832,49.617475,199,10,60
"ZFP1",0.832592616286897,0.104457913361367,0.328211522436492,247.031172864322,261.48018,223.79502,5.71928588013389,24.3229226701517,8.3511980055683,190.83485,199.8272,181.58115,292.24895,313.735525,257.74105,199,10,60
"KRBA2",0.498473620433528,0.135271349148182,0.968366367489523,134.141104522613,102.88046,109.942348333333,6.33170950991191,17.6509122881145,9.82939467575467,74.5672,57.490325,54.024125,174.4869,132.922075,146.068225,199,10,60
"ZNF93",0.443320867269326,0.100435165733598,0.103844446284809,36.0690783919598,45.94669,28.4823,1.8645326608285,12.034817735918,2.15495525069744,22.475,22.104525,15.357525,43.75775,64.309525,37.422,199,10,60
"ZFP90",0.900999504770868,0.980938092117717,0.941006754655307,919.536269849246,970.4073,929.466546666667,25.8637807796543,132.709335844146,43.4809876294997,651.7493,656.366925,746.621625,1115.53065,1069.52845,1084.650325,199,10,60
"ZNF479",0.999451978141516,0.525028448382333,0.872713472474416,0.222914070351759,0.19128,0.716998333333333,0.154590019765084,0.140277754473045,0.67349308803424,0,0,0,0,0,0,199,10,60
"ZNF445",0.491513069652816,0.0441841432103445,0.999014120909187,457.847666834171,400.18558,402.444288333333,11.332547532949,51.2635522439715,18.4489415491404,341.24645,274.6976,304.751025,547.06635,441.757325,498.257875,199,10,60
"ZNF74",0.642755655104586,0.495442464525043,0.929970704902819,216.868279899497,239.4838,229.83677,5.60912973395128,38.7721616811341,8.15561900713064,168.4122,177.52015,185.333975,249.80635,260.600775,254.9747,199,10,60
"ZNF829",0.930132285077349,0.019101234916754,0.685899083210946,9.00023467336684,8.25001,6.443875,0.458965838252121,2.68530720437677,0.731860008647671,4.2381,2.89725,2.7989,12.34275,7.383725,8.560025,199,10,60
"ZNF267",0.997977258279475,0.045929728201166,0.522093606156796,309.300169849246,311.83978,263.767483333333,9.14965751765661,37.2490441730338,17.0107320744712,227.9639,248.296675,189.38725,371.5384,364.820125,307.6994,199,10,60
"ZNF566",0.148228526844694,0.833557798764327,0.107953063005654,135.80841959799,162.18101,132.130903333333,3.03222252795385,17.2121258211339,5.63994375725652,103.5034,144.290425,100.193525,159.5671,182.6175,154.02315,199,10,60
"ZNF224",0.999970234406178,0.678460969627518,0.92764288053132,211.670161809045,211.95738,196.746765,8.57245358015141,45.5800056137796,14.9141437649387,135.40525,132.645375,113.29125,256.80845,174.618,270.52975,199,10,60
"ZNF529",0.00275944872552403,0.828228800365247,0.0107309166461061,258.584715577889,395.24244,269.468791666667,8.13774044064295,103.100341254285,13.8344082366088,179.1119,198.638925,196.83385,313.07,377.6641,314.306875,199,10,60
"ZNF284",0.0997119907362409,0.280069472220134,0.397203665510714,32.348472361809,18.70016,27.7573016666667,1.50334977662876,4.99609426288176,2.35354925580253,17.61285,6.6929,15.2345,41.8688,23.760775,38.942125,199,10,60
"ZNF749",0.640385515597462,0.251501955833838,0.98443513554336,54.6574115577889,43.04183,45.33491,3.14372284228245,7.3479034123279,2.76297910754343,36.89965,25.994225,32.2358,66.1565,56.325075,51.2938,199,10,60
"ZNF17",0.337360099415082,0.998191632529913,0.389309868151709,98.9991728643216,83.39455,98.7109133333333,2.32379786769021,11.7257397816205,4.90654517636885,77.18105,53.07075,69.439825,116.80975,112.295975,120.78025,199,10,60
"ZNF555",0.94319413834136,0.377287281500082,0.961648209566023,71.1052462311558,68.59334,66.42859,1.72391878282211,4.11289357717356,3.00489118107932,53.6968,58.593125,50.443675,83.9716,79.31845,79.670025,199,10,60
"ZNF75D",0.21897925474764,0.970233006997992,0.300807447206395,390.681107537688,307.74472,385.394025,10.5569158123736,24.1564412443546,22.6032949899294,306.2437,257.92485,264.027175,455.43075,349.2304,471.866975,199,10,60
"ZNF197",0.824111246389619,0.572508759576486,0.991032638946525,283.13605678392,266.19701,270.046796666667,6.28502999383319,29.3196834099834,11.076036484522,228.1491,240.6103,223.0615,327.06265,289.749075,327.472975,199,10,60
"ZNF732",0.0472287342836991,0.632567236660025,0.0230317354902141,3.04671306532663,5.98303,2.53474166666667,0.253535460368228,3.37305895303918,0.290777898062504,1.01635,1.215775,1.0059,3.73845,5.199475,3.287075,199,10,60
"ZNF546",0.0820340808691268,0.978679445355358,0.0867924921273254,80.4336477386935,109.95214,79.1996483333333,2.97216145775474,21.7228871194733,4.95991773643138,50.80295,75.25735,58.213175,97.1714,98.442,99.0344,199,10,60
"ZNF286A",0.114956274880305,0.982695904971628,0.121346424458261,208.295745226131,266.77628,205.927305,6.21046023542797,44.8866979486222,11.5383284068925,144.84115,176.334225,152.786825,250.5475,312.897075,265.252825,199,10,60
"ZKSCAN4",0.58063808388232,0.993707912885468,0.5836785826058,94.0936462311558,84.18105,94.5780816666667,2.18290669632419,13.3316480099986,3.66703186653814,72.6842,84.37415,72.200325,114.20475,107.1469,108.871825,199,10,60
"ZNF643",0.887147303441876,0.0211335996026418,0.755271430643003,20.6003994974874,18.98606,16.3795233333333,0.807517053041918,3.43096728771607,1.00979935699437,12.44675,12.76945,11.711775,24.134,19.947825,19.411275,199,10,60
