"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","mean-N0","mean-N1","mean-N2","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-NX","count-N0","count-N1","count-N2","count-NX"
"ZFP1",0.806163038289738,0.250905849020092,0.126932758172706,0.796716741465571,0.98317689357566,0.127649932932385,236.309442,254.1279375,159.327825,247.819506161137,11.0794991631181,17.8891564009395,33.1934290017712,5.48111690679142,184.88605,198.742875,126.052875,190.3374,269.8939,304.7328,167.4291,293.37715,50,24,4,211
"KRBA2",0.802991602473493,0.598656327202999,0.862336386814658,0.134948751242692,0.0450549015905207,0.206818285544198,110.79962,92.0264916666667,56.6631,139.32277014218,8.09337102719786,10.6366005718342,13.3370953858652,6.32084785262238,73.9343,52.389875,51.699375,78.5894,143.38365,117.484375,69.293775,185.50775,50,24,4,211
"ZNF93",0.0641393547512111,0.540189305445729,0.0738429281377275,0.966724351581998,0.00813053713355971,0.607258341564002,36.44427,53.0800666666667,17.730025,34.4762184834123,3.28492278581543,7.27799610720876,5.05638491684441,1.84511519520493,23.966725,30.949375,9.97,20.7964,42.86245,63.704375,25.996675,42.2323,50,24,4,211
"ZFP90",0.939015654298564,0.335056656100798,0.529842469235591,0.215088280441476,0.162540781346556,0.0925472183140734,868.626372,816.713566666667,551.7703,979.056661611374,45.8548789953404,69.5606096925931,127.673966075371,25.7753303447978,606.484,575.78545,356.91865,731.1878,1146.10305,1013.883175,698.1123,1169.11785,50,24,4,211
"ZNF479",0.132102052101304,0.999999342225392,0.742054873999847,0.967596281311021,0.133074673029673,0.998645839963823,0.01887,1.6250125,0,0.233880568720379,0.0134207716709919,1.26007439401543,0,0.192290237559923,0,0,0,0,0,0.13,0,0,50,24,4,211
"ZNF445",0.343054250361945,0.987954930490227,0.701573698358567,0.261695381639733,0.936211251473859,0.801517748330566,414.932702,483.812579166667,386.7021,462.804432227488,19.0970045496239,36.0338695535971,37.546864286138,11.8879383595842,298.109375,350.4333,344.179275,338.7391,499.857025,574.210775,399.480325,553.42765,50,24,4,211
"ZNF74",0.971173766234403,0.999794106714332,0.992081643853554,0.948793374660252,0.802516830818789,0.999793195076878,225.67219,234.125354166667,222.345125,219.108681042654,11.1334595710908,14.2451432057701,43.0024432166238,5.32266656008682,167.057125,179.9647,165.84285,172.12695,260.860375,274.759925,262.618075,247.81565,50,24,4,211
"ZNF829",0.0795510789525001,0.880216505803048,0.267647175448217,0.737773396116791,0.182794989840814,0.701238292870163,7.714478,11.7337208333333,5.115025,8.79703791469194,0.689244555693687,2.06838594848333,2.38908152657564,0.46005824091816,4.32885,3.29775,1.6962,3.69195,11.208025,18.777125,6.908725,12.34275,50,24,4,211
"ZNF267",0.116196390241482,0.995785998858977,0.8506215514809,0.98599046346608,0.0945701274532184,0.999247701813744,290.817026,362.87875,306.230975,297.838577251185,17.0953859899471,28.4465245233956,33.9933960413238,9.04547352839461,197.494575,259.69045,269.565875,215.38215,346.9199,421.78245,328.6028,364.39445,50,24,4,211
"ZNF566",0.735272262892475,0.0855377973960529,0.0320000856351167,0.786137661405149,0.959393592453598,0.0338324749699344,132.894628,144.04955,78.925525,139.34218957346,5.66094991036969,9.94129628711956,9.41145221555234,3.05611782502677,97.6453,112.62005,64.511725,106.49885,155.71935,169.343425,93.45,166.23335,50,24,4,211
"ZNF224",0.898581777582113,0.456968178419359,0.693233072937706,0.994075692780759,0.755538360098637,0.383994746777157,211.435572,190.5782375,119.24665,216.303427962085,21.1347686695402,14.5979151928462,11.7863740255079,8.14176816737698,115.854675,151.884625,108.5128,135.40525,254.8691,222.87515,133.36375,272.95995,50,24,4,211
"ZNF529",0.720189308758294,0.694383096014582,0.418565270793748,0.995384754786913,0.727148269160279,0.628453461499306,261.734448,295.031566666667,189.229375,266.468430805687,17.2776472382282,46.3447628570752,35.4681574463954,7.83005026109449,170.0076,181.5051,136.8556,193.43965,327.81395,303.9989,247.084075,321.0449,50,24,4,211
"ZNF284",0.848843019640553,0.520058316441228,0.781354072377997,0.97631608100747,0.603870909909649,0.416400477851584,31.60677,27.2870916666667,16.368525,32.9964113744076,3.10552955321173,4.32550645079889,3.01521475199114,1.47783577054326,15.899825,11.0178,12.226425,18.1706,42.903725,34.203275,20.21335,43.22025,50,24,4,211
"ZNF749",0.951729797120341,0.99961505456785,0.986189751179458,0.567551559657211,0.987164382149827,0.956991773777533,47.51953,52.8174791666667,45.3782,55.7112753554502,3.56649565049132,6.0460911576783,7.61266546038026,3.04076345726377,33.9133,30.67535,41.725825,38.09865,55.22695,73.64175,53.931675,66.1565,50,24,4,211
"ZNF17",0.931937370922556,0.65122631715432,0.834268383801643,0.522460474398781,0.331669632248934,0.367974643927364,95.02849,89.9711541666667,74.537925,102.313134597156,4.17531079342115,6.19056439128487,5.09354646446118,2.44079140367044,75.955925,72.07215,67.7956,79.2104,113.74795,113.6148,81.905725,121.05685,50,24,4,211
"ZNF555",0.997808091968998,0.160186966362402,0.158431422018044,0.911930933846831,0.993061091514623,0.0887389141479166,69.489122,70.5875041666667,43.343675,71.9935526066351,2.99032081115639,4.028043350602,4.90648654374577,1.74348553398041,57.0513,55.388575,39.26295,53.95065,80.167675,82.048225,48.250075,85.80055,50,24,4,211
"ZNF75D",0.65372862573392,0.964917603110137,0.999834410363918,0.878862791292575,0.239470180925272,0.889386452417414,377.591064,334.215733333333,340.507225,395.257043127962,17.6273299297592,26.4034764095177,65.7862056073989,10.9208379736109,291.0943,245.8967,245.5608,304.087,465.28935,388.529125,400.241825,461.398,50,24,4,211
"ZNF197",0.636979673644014,0.607028226810519,0.918754744135244,0.198677848889504,0.999825672015666,0.914827932946144,261.95492,288.4707375,319.64985,289.996365402844,11.0010896099246,15.1707175638448,44.6414190459283,6.49199688561494,228.677375,238.4824,271.317825,228.0384,298.890575,334.550025,334.266075,338.19885,50,24,4,211
"ZNF732",0.98397022165768,0.913384661672948,0.855859984018187,0.823446904332575,0.722488928877222,0.977328837543179,3.531198,3.9273375,2.021725,2.92945924170616,0.73266012146675,1.4603865038066,0.772939833120923,0.264056436519843,0.9903,1.253025,0.91085,1.00865,3.70215,2.835375,3.287075,3.5076,50,24,4,211
"ZNF546",0.998132529973369,0.470627650235469,0.555304802148828,0.981115051847617,0.963769573483219,0.374943651020578,80.947726,79.1252208333333,49.1699,83.4802876777251,6.9907035138505,8.34982243585607,4.16460187152786,2.81077214932532,42.9233,52.03355,44.305975,58.7789,94.232325,100.4053,54.366825,101.3604,50,24,4,211
"ZNF286A",0.00127012481490407,0.983899696302969,0.166678573016531,0.929817167736734,0.00078288884706712,0.943597217941948,201.798034,289.063595833333,184.180625,210.769858767773,11.4341971600607,25.2059299800529,46.4496124084542,6.40928980867343,153.40715,204.95465,124.557625,148.47115,232.525275,352.749225,212.9021,251.1858,50,24,4,211
"ZKSCAN4",0.83383279711816,0.755308525078568,0.538171423119134,0.9065143204352,0.963682860406632,0.608625564491357,93.223996,99.7262541666667,77.248125,96.5212739336493,3.95088228832339,9.13843325027774,16.6604806153852,2.05571077500087,74.267725,74.30425,51.623275,74.2947,108.889425,129.4294,93.9033,114.84875,50,24,4,211
"ZNF643",0.161712786270798,0.619822711378873,0.148282417974226,0.749694629321968,0.341901018317373,0.403747966305199,18.576004,24.8062958333333,10.98515,20.4714450236967,1.35259111139025,3.08005774123294,2.60466696543595,0.844682713055945,11.823625,12.6261,9.170725,12.58665,22.47525,33.78105,13.835025,23.86805,50,24,4,211
"ZNF642",0.876255557037437,0.782192707609738,0.943438960513976,0.994775829527192,0.723110596691646,0.722238241708228,68.740912,63.4784333333333,54.925325,69.831855450237,3.6829620503884,10.9779432125477,17.800121796511,1.669246104664,51.268125,25.67355,44.924675,53.96,76.0249,85.570525,67.4571,81.13525,50,24,4,211
"ZNF490",0.40458194911567,0.965345602171526,0.993621808216258,0.29415952234483,0.956780230220724,0.999906241216776,223.784458,201.243925,209.518675,207.639763507109,8.37690419472107,10.4152278546208,35.2185044723976,4.03383191584718,178.2769,166.02085,172.70605,169.234,247.4452,230.949525,219.538525,238.85485,50,24,4,211
"ZNF626",0.989185617533374,0.435927435214802,0.561673692511858,0.999999999993661,0.983610429750635,0.40950032699778,224.734262,212.567104166667,103.00295,224.74063507109,21.0538501139468,25.9767838010767,37.432587910035,11.0721534271899,149.049525,144.020025,56.42855,153.39685,263.96985,292.85405,132.8093,255.8012,50,24,4,211
"ZNF793",0.938504375910997,0.189145628722433,0.346090448611369,0.460947322720064,0.307283890268124,0.0591962899831113,110.427974,99.3850916666667,30.39555,128.126915165877,12.0229240728857,14.9325844765478,14.8952214142937,5.21430237954218,43.527875,54.475425,12.019975,78.12955,159.176825,123.773075,40.590175,159.1421,50,24,4,211
"ZNF383",0.967900358932335,0.1479731154435,0.260154404325255,0.936859960160724,0.999616008650872,0.188647802991984,70.427146,67.604725,43.076275,68.150854028436,4.44630705557257,4.62676340822974,5.02414798454673,1.60737481407122,53.006775,53.2319,39.26295,51.1821,74.401425,84.360275,46.968775,83.25315,50,24,4,211
"ZNF669",0.00115788859875721,0.797078394577877,0.0466482096318724,0.312839394061834,0.0121145701387838,0.451533591075353,61.565638,91.9769083333333,46.10355,70.3906037914692,4.15359626951411,12.2389814199062,14.3140574999136,1.98317455724391,42.820975,43.033875,33.68245,50.651,72.9782,125.9744,52.02335,85.8243,50,24,4,211
"ZNF559",0.67468894188717,0.192831434115402,0.499782300387284,0.997242107072615,0.657776042525227,0.193922260833907,268.388728,234.840941666667,143.948575,264.645738862559,19.3311907455359,19.282575480365,43.2211328075432,8.18696210875927,171.1168,170.976075,110.93675,188.5301,324.531225,287.44815,190.098925,317.10295,50,24,4,211
"ZNF177",0.992083506847851,0.44380359711544,0.4001205887313,0.955372670205292,0.999954748909494,0.327454750537026,73.140328,77.1735333333333,28.649925,77.7930279620853,7.9892416406315,13.1756506927918,7.21547599924115,3.9348695573564,35.334075,27.386275,26.9869,39.60245,105.88855,106.2259,36.197025,93.31605,50,24,4,211
"ZNF548",0.903766845679515,0.796888656197479,0.941910654997075,0.43662019950871,0.989523879462214,0.964882940827217,199.931364,186.311066666667,161.7153,180.920144549763,16.256288837435,19.0036307307082,6.0506018374208,4.73692850419782,145.798,140.463525,158.09455,139.3918,216.93045,210.9661,166.6612,215.39325,50,24,4,211
"ZNF563",0.420477213782952,0.0326345719454023,0.215656177673293,0.999624249142897,0.257393874515022,0.0237332295881743,74.580466,64.2087125,35.690725,75.0163241706161,3.37531184424233,6.10052873480768,10.285120825848,1.91479002041465,55.172625,42.6719,30.41305,56.5271,85.21695,80.6177,47.308925,89.26015,50,24,4,211
"ZNF567",0.00738300919234036,0.78494699667406,0.0814366519241062,0.699993028724068,0.0186074371392179,0.562208896951371,72.973902,97.5128541666667,58.10325,78.1781909952607,3.06942171473216,7.48555131182922,6.87479141338121,2.18357107708907,58.287725,80.952725,53.05175,62.5031,88.6461,102.6405,65.09765,93.1881,50,24,4,211
"ZNF573",0.870564267825145,0.816672590631036,0.630311940682654,0.678083482983677,0.999907242625251,0.594381605170049,16.005218,18.1495541666667,10.8535,17.9945625592417,1.23784358915567,2.54928324491911,2.68362349104092,0.808695942381296,8.754475,9.021875,7.74355,8.57525,22.2304,24.277675,11.5415,26.3283,50,24,4,211
"ZNF527",0.985856472678424,0.0356207675105494,0.0305073018687776,0.990623988638216,0.997963464392433,0.0218165047071175,91.447782,94.442325,42.2127,93.0955592417062,4.76463812606033,10.5027736544756,6.18972731467227,2.28395879198739,63.437475,65.1716,37.41285,69.8394,108.604,102.606325,48.31585,109.51995,50,24,4,211
"ZNF33A",0.422145840621131,0.99932013972838,0.844182070253364,0.381680374970449,0.933561177665855,0.923887241117177,857.181976,999.2361125,833.091325,951.25478957346,42.7460331571961,71.5730190095387,211.169349604772,26.9197287002793,683.3465,792.79,626.32465,689.42375,1118.555925,1189.0346,914.903475,1148.10465,50,24,4,211
"ZKSCAN3",0.757468711921289,0.175724812921032,0.433017322997459,0.677033685165149,0.207688115069169,0.0702877672543223,76.644292,68.8018416666667,42.691425,82.2896374407583,4.32608636417027,5.71288378163435,7.33302515818847,2.26729240289683,55.336875,50.03025,39.80655,58.31825,90.429075,88.690725,48.636775,103.13695,50,24,4,211
"ZNF676",0.993047900132955,0.792932474756027,0.871046477544922,0.996106498420428,0.998803363916982,0.815133362720161,18.710174,16.2456041666667,1.142425,17.4272938388626,4.7851904791216,4.83416368882015,0.185672087181497,2.66183386955946,0.7431,0,0.921425,0.6478,21.8963,29.449725,1.2693,15.55635,50,24,4,211
"ZNF699",0.913345057568106,0.974542325430506,0.893671330868338,0.362355760214671,0.97236011353794,0.781182114895616,15.91607,18.5128625,12.41405,20.00703507109,1.44005373908584,2.85819349674091,5.15041093206811,1.18756253481345,7.60515,9.037925,4.03555,7.97355,23.257225,25.05525,20.1251,26.1096,50,24,4,211
"ZNF250",0.954104109553517,0.961743235536413,0.995700368204336,0.0357219688519949,0.513752096556194,0.986187055978459,366.559232,398.2422125,428.6977,471.034501421801,22.8915569129083,40.7898896859491,133.650971882481,18.2161741258895,235.269575,289.881575,248.249725,295.3186,448.728275,427.079775,537.762125,563.3827,50,24,4,211
"ZNF79",0.974906279586838,0.593762765482807,0.742590833640511,0.176885945844276,0.748150239914086,0.913744230137003,93.24636,89.7551916666667,71.494175,82.5401345971564,5.89858593310191,6.00578235488703,18.3363698509899,2.17191940648045,62.057075,68.104325,52.7007,61.7403,103.984925,109.475025,87.134075,99.7666,50,24,4,211
"ZNF681",0.0937732856047914,0.444432950164057,0.061191382032601,0.79810995988043,0.0050201607571998,0.595363558209866,54.122164,77.9363291666667,22.235675,48.2128402843602,6.24176880310791,8.50024327921351,12.1571901993138,2.79374468047145,28.646725,49.2784,5.16905,28.47875,61.7866,100.793125,31.335575,55.4721,50,24,4,211
"ZNF766",0.0259209952361809,0.771535539619684,0.119282275103677,0.738778652744888,0.0600755747172159,0.559197942549189,328.019596,385.749554166667,286.913475,341.202618957346,9.97417459114674,19.5862060578116,14.4911200019975,5.76412452814992,281.74245,322.431525,263.62175,292.2846,378.064425,410.83855,309.310425,387.123,50,24,4,211
"ZNF471",0.817669690064048,0.9066552249457,0.994723679224015,0.605860862877043,0.226178412345589,0.702647203229637,123.850588,91.6474875,71.91735,152.603257819905,20.2706449971282,20.2589619066434,34.0520563954783,10.6322166688468,11.7997,11.045625,14.1899,35.5993,178.042225,149.4884,130.2737,222.999,50,24,4,211
"ZNF836",0.948913990379019,0.388352027025432,0.287780747280473,0.389241958576064,0.950931238335478,0.147244181759323,87.1205,91.9262333333333,57.6407,96.0352971563981,3.6243712437039,9.23805974965003,3.6699994289282,2.5376013502952,69.9854,62.146175,56.9892,71.36345,101.702725,110.0506,61.61335,116.3445,50,24,4,211
"ZNF493",0.875106442873487,0.526867891780443,0.772226988056764,0.779372203094994,0.403140284763385,0.329156519999789,190.788742,163.368704166667,87.393875,212.619236966825,18.9762023913758,25.0125964112088,18.4699266525964,10.5030285555026,116.9586,94.619875,58.153075,120.4721,207.69945,201.27655,115.38095,255.8179,50,24,4,211
"ZNF167",0.457208486499317,0.25993723297811,0.697196719700986,0.498165612982826,0.0348648823883219,0.0948637444867181,104.02665,75.1725875,28.72095,121.479356398104,10.1965337088393,20.7125114895198,13.6674944198818,5.39052824351808,48.635425,20.473225,11.382925,66.67725,125.8195,93.300575,37.312425,158.6655,50,24,4,211
"ZNF565",0.991960896892062,0.693668617379887,0.638021703142285,0.777693782938339,0.73688083269428,0.840245633729193,46.580842,47.9062375,35.917375,43.7765691943128,3.08876005938727,5.98071725030612,3.10678137262532,1.13521768640203,32.351125,31.402075,34.61905,33.89255,54.6144,51.575125,38.383775,52.04,50,24,4,211
"ZNF34",0.722005481748921,0.997947213678912,0.989772843757317,0.856416718489652,0.923706973344967,0.999908913848983,118.585112,107.316658333333,114.5452,113.160896208531,8.14737560585786,7.68074516988234,32.6924754489725,2.71861695877015,82.35195,74.1841,85.304975,83.1174,133.9386,132.133275,123.327625,138.7943,50,24,4,211
"ZNF140",0.273902595844849,0.650678006762847,0.210457228769746,0.703396333632635,0.568893278541416,0.418998935312951,383.83798,444.829283333333,301.5289,406.926618483412,18.8017760321367,25.645495616563,75.3664903267361,9.4889930618403,291.99265,349.895,258.6212,310.44395,441.51665,517.68585,353.1775,485.06605,50,24,4,211
"ZNF658",0.997501932653837,0.206922728156067,0.277927935206408,0.836090942266358,0.838715495919259,0.106072556817714,46.135768,45.2015875,26.17,48.7250369668246,2.69395241836144,3.77203872893957,3.55965241795694,1.3775042051023,30.64315,29.1778,23.0737,34.23705,57.601725,56.00995,27.8067,59.99355,50,24,4,211
"ZNF765",0.0426729922713744,0.255023142086615,0.015957961324521,0.704990015804087,0.109190877113842,0.116768625749314,142.61702,177.1566375,92.2215,151.511687677725,6.45998796856465,11.4188686486222,14.8788735661788,3.71524005004697,111.93625,126.51095,79.145425,119.7004,165.97105,210.00995,112.312475,179.94765,50,24,4,211
"ZNF124",0.984909981960713,0.0950235097728165,0.0797143480586858,0.998541265681252,0.953382583647884,0.0909494845741502,72.618748,76.0488541666667,25.3424,71.6339492890995,4.50374039918952,8.96250884149298,9.79312772160492,2.77680898095233,46.2557,47.0242,15.809825,42.9359,95.34965,89.5646,28.886475,89.5218,50,24,4,211
"ZNF569",0.402965757487599,0.375767998124505,0.108872699288417,0.452167752131793,0.889183636344579,0.150477649857836,91.984256,108.976045833333,55.3495,102.177446445498,5.41592333379189,10.4510503794258,13.2016188909416,3.05558056780606,65.17285,82.02355,46.250875,75.01385,117.2405,125.25825,69.121125,122.5439,50,24,4,211
"ZNF777",0.277121341799493,0.799712561427563,0.324889391979369,0.997595364920529,0.216649870956698,0.752121631625704,455.795258,507.437554166667,401.079325,459.239325592417,16.3215917721904,21.173198485849,54.9694634019407,8.06563605075502,391.19605,471.054575,327.136625,381.7113,515.97165,560.2872,449.5077,521.30825,50,24,4,211
"ZNF605",0.764745984213853,0.998263973157378,0.928636853239645,0.339887265153517,0.999646333460074,0.898597284983763,468.842712,519.232658333333,450.476675,523.702251658768,27.9885156116548,38.2180051182187,101.866979752742,14.6705851325703,323.44265,381.016125,303.802325,380.1522,558.89425,643.28875,534.42585,630.2969,50,24,4,211
"ZNF799",0.720799475350024,0.330444950829173,0.662298211384771,0.979585987204664,0.441843559903009,0.246574249658581,155.661574,139.4987875,101.14425,159.483854028436,9.55245506658327,8.53307282300418,11.1256238367788,4.33384557178156,103.340775,109.69755,89.571775,120.347,194.672925,157.625375,111.248575,192.71575,50,24,4,211
"ZNF782",0.120058764709438,0.857277357902632,0.282746497351603,0.932188933956386,0.14843708143735,0.747245082002538,53.51885,68.69545,42.16955,56.1131393364929,3.37860903841616,5.64083444052051,13.2485600154319,1.94827226638626,34.080925,51.392875,27.433,34.91605,71.101525,85.357125,52.10915,71.5343,50,24,4,211
"ZNF846",0.330968198330633,0.434266795197555,0.907036712981017,0.943267028709674,0.08771947468366,0.311484478420711,72.878576,54.8034458333333,39.1344,76.6845976303318,6.73682276401567,7.24778050376028,8.82718707356237,2.9579917548007,42.21335,29.502025,30.438125,48.76055,85.370525,72.69725,43.568775,93.9881,50,24,4,211
"ZNF136",0.999778432715895,0.111003771307968,0.145661567094323,0.88568519381281,0.922356182854476,0.0546955702053967,157.630798,156.398079166667,89.275325,164.310918957346,6.17666936796945,13.4465998316111,7.83089346524126,4.18229783433431,124.176925,118.44895,80.7598,124.69045,187.404525,187.661725,92.473725,199.23,50,24,4,211
"ZKSCAN5",0.944677532939224,0.945094340513207,0.99247196986085,0.0965618180384339,0.0929373679451759,0.567757480507152,412.963522,392.8130875,370.914475,466.086634123223,16.2744003115135,20.8294015732564,37.4904046468865,10.7814199180624,320.980375,334.7727,323.81135,350.4776,499.869475,431.6565,415.289275,566.97885,50,24,4,211
"ZNF33B",0.809528715151475,0.607095957546736,0.383119937909859,0.710595410052052,0.994574759976358,0.380019713756273,1149.986784,1255.7353375,844.066275,1230.10865592417,58.5814476928596,115.880436043946,168.079970080293,33.2330437038844,945.451075,983.1969,667.1243,948.0665,1417.89025,1310.45315,991.473025,1481.1129,50,24,4,211
"ZNF431",0.406714567515203,0.740375096745373,0.329855478494744,0.965121843708985,0.471341920191948,0.631857326439778,89.72245,115.1498875,54.948075,94.6163075829384,7.41754040598818,17.5935193633909,7.7176124579189,4.58342856442843,56.1464,65.399775,45.925675,60.1637,110.9309,140.178525,58.23735,112.3459,50,24,4,211
"ZNF418",0.658796229049884,0.5316180254988,0.867723337347726,0.999863538935474,0.580977503029571,0.52067765596563,52.014102,36.0369333333333,12.758025,51.3769274881517,8.37970808070499,10.8391932624069,5.49656495752499,3.84396770815734,13.149825,4.1959,6.813225,12.59695,56.923475,42.063525,15.09515,72.70665,50,24,4,211
"ZNF700",0.659605474899654,0.520944270474702,0.860189028190474,0.998469890709248,0.473680350175931,0.464198238419538,361.545854,298.5864375,204.7446,367.187064454976,34.6951862838273,25.5444479333032,30.4911063352086,15.4387952336266,206.33175,215.871325,161.235875,226.4834,395.76815,377.1163,255.650075,437.37345,50,24,4,211
"ZFP28",0.922935056621488,0.762901478063427,0.609264925428352,0.293366654331712,0.942865909339446,0.406250828036908,123.15611,137.804120833333,75.50655,149.196093364929,13.976633246962,20.4237236265047,28.3344024483342,6.3636425091597,44.36335,60.774975,32.88805,84.5614,180.83895,199.62105,109.33095,212.2926,50,24,4,211
"ZNF585A",0.597980658041941,0.264352120580799,0.0942185545893396,0.930336167470188,0.752618252470254,0.166823555671429,117.166106,130.918783333333,75.056125,121.397131279621,5.407855666742,10.7940361473574,10.12891125717,3.09941501542368,80.482275,91.394125,65.919325,93.1261,147.555525,160.86725,78.653,151.22955,50,24,4,211
"ZNF138",0.565308620932986,0.966719679839285,0.724001945396538,0.458511602941312,0.974328852123651,0.785756296027836,138.917526,159.874558333333,123.2184,153.93213507109,8.4396219567746,12.4298107015124,35.6104010730245,4.58331488684876,106.140275,113.060375,78.525925,103.5283,176.2074,183.150475,160.046025,192.6375,50,24,4,211
"ZNF429",0.8704715967724,0.372716540255766,0.626805066632621,0.940837146892235,0.565331451059093,0.257393804431053,143.279708,129.356091666667,81.775,149.86130521327,10.2140267825062,11.8518891545926,28.4905412165453,5.18494143660681,97.03095,92.10055,50.973925,96.9059,182.890375,148.3678,92.974175,180.8101,50,24,4,211
"ZNF470",0.87251338744276,0.484484270155191,0.314779844295348,0.251130894847585,0.964110307003992,0.174150148527899,111.785038,122.714033333333,68.8669,128.668310900474,8.02435826124681,11.0321054956144,22.3011457546841,4.04768537035733,69.61275,84.488325,51.716525,85.49445,137.27615,151.51,82.278975,158.8655,50,24,4,211
"ZNF100",0.68107473694647,0.440732764675716,0.208715141163175,0.886214536053464,0.875090039756729,0.291158274547795,123.987214,141.374154166667,75.112075,131.173234597156,8.47836951653093,10.7550811841106,14.8874008155876,4.46346493492366,87.36725,105.051,54.66015,84.6788,150.90895,186.91305,98.197025,165.07005,50,24,4,211
"ZNF398",0.996755466343732,0.999964806377554,0.999007837244997,0.48618364188951,0.85548776374749,0.961101645339504,272.5756,278.667204166667,269.7688,298.811065876777,12.2914316052052,15.5166207685355,7.4046463295015,8.77724371216027,205.3249,233.9994,262.317775,223.5174,317.42295,312.56215,271.828325,345.9117,50,24,4,211
"ZNF498",0.807791838267343,0.780009322259159,0.959251680405995,0.418104039869942,0.139575605811561,0.467938487028598,427.015116,387.135204166667,338.7479,470.360391943128,24.2527061237371,23.6162361931159,37.9715693046565,12.9431812135469,296.45445,299.8952,320.4054,335.4527,502.243725,469.69855,372.79885,559.11375,50,24,4,211
"ZNF441",0.884675883996592,0.372664884853511,0.616996973913649,0.529014881736399,0.260725635852482,0.161080189777545,229.679588,205.258316666667,116.8619,258.349768246445,16.884765615288,18.5200613018182,13.9177857651041,9.81770835384734,150.718375,127.724475,109.70695,169.10575,275.22315,271.1232,127.70955,322.2223,50,24,4,211
"ZNF420",0.166231098983242,0.882235405205697,0.347141933436893,0.757220273813771,0.345114444383895,0.710583573724536,71.826468,91.5337083333333,57.1354,77.7819478672986,4.50301510337643,7.98838389692173,15.3805447274037,2.7374519441696,47.822725,59.092575,33.588025,50.31715,86.495775,122.92005,73.774675,99.42355,50,24,4,211
"ZNF763",0.191953947669991,0.07295599089172,0.484898068173566,0.361475833850891,0.00308763020394787,0.0147661127202772,79.78901,57.4040625,22.650075,91.3931597156398,6.91506168994175,7.2708246665215,10.2647459710713,3.1288611334345,51.251775,30.342,9.47555,60.5919,96.656325,82.148325,28.299575,112.5358,50,24,4,211
"ZNF679",0.598756760924282,0.99982342353899,0.916056132243,0.991377706767585,0.613090548255814,0.998186993609866,0.057678,0.492533333333333,0,0.122127014218009,0.0476554120352022,0.39212958177236,0,0.103362864200301,0,0,0,0,0,0,0,0,50,24,4,211
"ZNF682",0.93457346245326,0.399528752358632,0.605051706238205,0.809798977111269,0.999988470325929,0.541311729232886,89.712586,79.4776875,33.0065,79.9543085308057,12.1088394564467,20.1185269415356,15.5068590551085,4.24319774246869,40.57135,36.20205,10.734425,38.4071,108.770325,83.960775,50.448975,103.6852,50,24,4,211
"ZNF772",0.999892438528024,0.304199714582879,0.355229437387664,0.28524948442779,0.515130386699839,0.0899281767573854,136.148404,134.79185,62.239925,159.011208056872,9.03307211940428,20.6921639846009,25.7367243379111,5.73434488662276,92.9895,41.12945,25.253975,107.36895,163.9796,188.8694,86.86845,197.25175,50,24,4,211
"ZNF257",0.343934747438689,0.431477365077758,0.120065833198516,0.770705352249896,0.0451776490180195,0.591186052396457,21.082408,29.0939333333333,5.861325,18.1491611374408,3.39351030454119,6.5960814324136,3.78805598127742,1.10938827542713,6.724925,7.760225,2.178975,7.7089,27.194575,45.425675,6.66445,23.46985,50,24,4,211
"ZNF785",0.665213353839068,0.985129807293375,0.824491750006861,0.217666747072779,0.999687071230165,0.770588127904635,234.879756,267.562504166667,213.8176,269.938944075829,13.5158024733017,28.0837303190107,52.4801500036442,8.06776636958125,158.415875,175.471375,138.383825,185.97335,286.545425,302.588925,288.827875,324.4589,50,24,4,211
"ZNF98",0.485340917985133,0.968030386378194,0.692617503175902,0.89894583688893,0.668712787379125,0.901599980794423,4.25734,9.7760875,0.543725,5.96330426540284,1.1394464126451,2.77958867778894,0.318323554932713,1.18251490852138,0.4017,1.222875,0,0,3.0887,11.84965,1.022825,4.06985,50,24,4,211
"ZNF786",0.698901639652379,0.710030552197237,0.423644851126043,0.792524971786689,0.938931099558279,0.509188881211761,148.13878,163.039904166667,117.486225,156.167337914692,8.45036841759975,10.6064674912146,8.48912108950577,3.78130235170343,112.145675,127.6831,103.80375,118.12605,180.823675,189.005525,128.691225,192.50165,50,24,4,211
"ZNF517",0.291317499665433,0.998553586906679,0.912244716498686,0.975686926921314,0.308287084677989,0.999985224411141,313.850428,258.688725,303.4353,305.623665876777,20.4056979484081,19.2987679399341,44.2880387441124,8.56857739987401,203.774975,203.802075,245.0246,221.6137,382.50255,315.606425,339.833,372.8767,50,24,4,211
"ZNF675",0.0273619282620887,0.406597783764661,0.0289711852624398,0.994831010836713,0.0130596227392509,0.338040297024677,84.620934,114.190904166667,50.346025,86.255463507109,5.75587133005879,10.345648370346,12.8364455866474,2.89387561946432,66.0347,79.466525,34.31865,58.89705,103.167475,137.985675,55.746275,102.66175,50,24,4,211
