"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","NX-N0","NX-N1","NX-N2","NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX"
"ZNF642",0.982216160402881,0.368697421215579,0.565675616783437,0.999999495994168,0.999650928197259,0.775134994680402,0.99982120813168,0.99999961382527,0.977312020590952,0.999933244975291,99.9883416666667,108.935442857143,153.694241666667,101.434728571429,111.39035,6.36991556634912,10.5102443328643,73.6908752114539,9.37649751416792,11.21345,71.041675,71.4907,58.049675,84.93575,105.783625,113.1994,114.1025,107.94875,121.887,116.997075
"ZNF490",0.989341309686771,0.997615244907523,0.999997259644964,0.996615624502953,0.999899625286516,0.99998940155321,0.997924887977604,0.993071630971987,0.993141899744079,0.991190242939966,231.3837,239.169315873016,240.922066666667,244.635028571429,210.2218,12.1639216253025,10.8858491710561,22.0194586771129,33.1125448271261,107.1867,162.2394,184.34495,189.348975,176.667,156.62845,265.341875,266.4874,271.384425,297.45265,263.81515
"ZNF626",0.937344484517984,0.988775108151754,0.999998064024995,0.920349173261494,0.988110151684127,0.995731820586746,0.999999929317427,0.999841055913136,0.999786570383602,0.995075075787717,98.9589291666667,73.4092285714286,70.1661166666667,36.0542571428571,95.73335,29.3928703293374,15.7647505857121,27.6642182717074,14.7289840481254,75.76525,13.7729,14.0451,22.71865,7.04815,57.850725,67.696225,63.6629,61.077975,50.869,133.615975
"ZNF793",0.934765018967278,0.998682584099001,0.999870008507184,0.693496146287409,0.877067725016332,0.897425734671478,0.999727273042298,0.999999999992851,0.999996705881922,0.989605565803986,88.2792125,73.9744079365079,79.1245583333333,34.0071142857143,74.15385,14.0924323551417,12.3828756897187,20.8131783236387,12.8058841565755,65.76725,9.056525,10.3651,25.480425,3.8515,41.270225,101.5545,81.5469,145.82835,58.89695,107.037475
"ZNF383",0.934131585401813,0.999999791428561,0.990590655419959,0.992181649302459,0.999980466590676,0.995245063629399,0.999808097397275,0.999999972165718,0.999798417593283,0.999996036152457,97.6685944444444,104.24960952381,97.2017583333333,106.107085714286,103.5997,5.96758885763973,6.21586253570771,7.46002367165042,18.1754015225764,20.5326,66.400925,67.90665,82.56045,64.43065,93.3334,111.38425,129.6989,113.67055,128.39175,113.866
"ZNF669",0.400459902719431,0.999512750044105,0.763932530160489,0.971144298683738,0.640253390497555,0.99564889065754,0.741901178758125,0.476325965682925,0.829774854356064,0.936124199757026,123.613169444444,141.680253968254,119.609991666667,108.933785714286,71.7468,6.93870823986173,7.95903982177127,15.7510305520587,13.4939412248508,12.6414,85.938825,103.37205,90.244425,87.17585,65.4261,146.41785,163.7154,143.95715,130.5027,78.0675
"ZNF559",0.989390149097993,0.998332022258487,0.999999783816846,0.562272167942401,0.699520523527161,0.827773085536998,0.844983904185436,0.788141989904047,0.816844622687921,0.464557746807433,171.804677777778,162.26176031746,161.122141666667,102.707071428571,256.87055,14.7012425814548,14.2566949064766,25.8347692226541,28.2514741708895,89.93765,79.2886,62.58765,94.158925,48.2586,211.901725,251.273975,243.02225,209.17775,144.51755,301.839375
"ZNF177",0.999948388081281,0.997205221777812,0.998887003588805,0.97025483362111,0.979014477309271,0.998159731917798,0.997238982967634,0.998086769836779,0.999775154627892,0.999999997432532,34.8811930555556,34.0910968253968,30.9618083333333,25.5905142857143,25.89835,5.1489246399489,4.10586530070045,6.79037240532124,7.59381013092175,17.11245,8.389975,9.1473,9.8447,7.8072,17.342125,44.360775,45.86165,48.245125,38.42305,34.454575
"ZNF548",0.998999439197756,0.45989320647921,0.561168292069031,0.998835457332244,0.995546621909131,0.682682631073628,0.990511901251199,0.994586405402865,0.999197880197851,0.982230787331891,228.036206944444,232.7955,283.269183333333,216.684357142857,263.34865,12.9664869723656,12.3626830306126,36.4913612644036,43.166668671231,35.77275,147.45625,169.31305,213.175175,148.10905,245.462275,275.97585,268.88375,364.40225,239.83195,281.235025
"ZNF563",0.636637729442666,0.99965063525427,0.874033094571174,0.995894726488916,0.868157575027566,0.999766012566246,0.85929529796464,0.678101150676613,0.914820488738096,0.955766815151437,33.1408125,38.1459047619048,31.8469666666667,30.0631857142857,18.29415,2.42775823870466,2.71338654567291,6.84199930278372,4.10959256151174,11.10565,19.41475,23.7482,17.404375,21.7999,12.741325,44.47295,51.9189,36.513525,40.13205,23.846975
"ZNF567",0.983225714878231,0.999810218906048,0.990460694467045,0.99933313533349,1,0.998073218461335,0.987859610186467,0.971387093857914,0.994870692764964,0.980955977405646,195.220458333333,185.105446031746,201.002058333333,185.138628571429,233.78035,14.5220182517001,12.8960326951651,16.1543517015725,26.6076105810216,25.80435,112.51745,118.70745,170.338125,131.4745,220.878175,242.74935,213.19325,241.577025,240.8644,246.682525
"ZNF573",0.359810222435431,0.949281156309828,0.998633544144197,0.79791923369626,0.997811744307838,0.991407772493106,0.987261731969214,0.881337001088552,0.93961461644821,0.8558954147798,44.4974277777778,55.9303698412698,52.7336416666667,60.4906857142857,31.52445,3.56129239202119,5.40879030838174,7.8088724189167,15.3081074974051,20.74175,24.81145,30.2928,38.996075,34.6109,21.153575,54.5582,72.03255,51.835275,73.61485,41.895325
"ZNF527",0.505100841819111,0.998949704923213,0.972985849576253,0.921810905220658,0.999928909766336,0.985573775872114,0.854710961918344,0.640747438235263,0.833323129674674,0.689655797515284,80.2234055555556,92.9860682539683,84.02385,95.4479,46.8804,5.33751972351723,6.32019885234872,10.532094190835,14.9964896256869,15.7302,50.924925,58.4958,59.60855,71.0047,39.0153,100.123675,114.9994,104.94865,114.72355,54.7455
"ZNF33A",0.0863312806261718,0.8571549904832,0.994092980461882,0.999999807277988,0.820720490633643,0.970472253725274,0.980865299774793,0.769801859157002,0.885054933161143,0.985931083519098,1031.47337222222,1257.46626031746,1191.2235,1037.64335714286,825.7661,57.0645498835898,70.8383543721602,132.7524045444,158.178921137209,442.7789,636.193425,809.3465,855.919725,761.2754,604.37665,1370.644075,1652.2334,1513.98845,1215.58405,1047.15555
"ZKSCAN3",0.408972283280042,0.267639814397078,0.840947513776856,0.999846119923871,0.975537515926145,0.76197116057189,0.995551563017163,0.930752217486459,0.765279164795108,0.993488001674039,63.0203263888889,75.365653968254,88.6642,65.6389142857143,51.87085,3.64083884835177,4.13533439585227,29.3455376173536,10.1025356021675,22.71745,41.837025,50.0872,39.500825,47.84385,40.512125,83.888525,91.0671,90.1602,86.34135,63.229575
"ZNF676",0.615546247206371,0.998357581607656,0.988454708328774,0.96556414111739,0.999999640945751,0.996670400623082,0.99999999967205,0.997258637714202,0.99996120894098,0.997771461425285,8.24068472222222,4.12164920634921,6.70051666666667,3.88477142857143,8.1666,2.71678888065969,0.920324859847999,3.08745592587444,2.37517092565028,8.1666,0.303525,0.28655,0.59185,0.4411,4.0833,5.80145,4.7328,5.972,4.34995,12.2499
"ZNF699",0.942601111440096,0.990498123656444,0.999999146422577,0.801935156779767,0.937716517987043,0.971812483435517,0.999972267523832,0.999992030248306,0.999984762673052,0.99119858814322,62.2358180555556,55.5313222222222,54.820175,39.6787857142857,58.3674,5.07554300429424,7.75233203532898,13.6522801037938,11.8745092614676,32.0096,33.72185,28.5379,16.880825,16.7986,42.3626,82.36505,63.723,80.68955,55.80045,74.3722
"ZNF250",0.999970175426657,0.999999913646523,0.99998910226182,0.999985726872582,0.999999284079073,0.999984844269789,0.95842149168833,0.96395783918157,0.964973482768861,0.978823138966964,230.587451388889,227.57506984127,231.848775,224.839928571429,149.8151,17.1183938493008,24.6304532562871,31.1525110354009,26.498225244135,38.5611,147.480775,157.7819,151.10485,180.79615,130.53455,257.913125,238.9576,287.0949,242.91585,169.09565
"ZNF79",0.603250553637466,0.999887192553646,0.968128746521932,0.999840477240944,0.990592555238605,0.99999953586851,0.96750488610313,0.99828537671839,0.982572848435901,0.987689243760526,105.757954166667,113.714955555556,107.24945,107.824185714286,120.55225,3.66615334363807,4.20779017133331,7.06923591456908,15.2562041911671,19.91325,79.407175,88.78905,90.2139,77.66925,110.595625,125.534,125.79005,123.325,129.31605,130.508875
"ZNF681",0.999964579022524,0.458123719798668,0.430733342131727,0.806441670496804,0.834173449482245,0.267330096227224,0.995475093904186,0.996615462890606,0.837336092526094,0.99962382909411,91.7575944444444,89.5252301587302,151.97735,41.2817714285714,60.07485,13.6350010432988,13.9716377571564,48.0128066442891,16.3866944462895,22.13555,11.22525,16.2031,42.01605,7.6362,49.007075,137.861725,117.7032,169.984725,77.65565,71.142625
"ZNF766",0.986922882895141,0.999976058743621,0.995714501208758,0.956607837256083,0.891999824010773,0.98577113999202,0.999681235874577,0.999993634432696,0.999442619434747,0.985431467543483,351.292105555556,362.225353968254,347.320666666667,316.494928571429,368.7906,14.3206577350081,16.0223261372638,40.472846239145,53.4026279360755,53.6948,255.9575,265.03535,270.55415,220.6082,341.9432,429.567725,469.70085,394.743425,382.72495,395.638
"ZNF471",0.999857503215053,0.982577526315334,0.970897566349764,0.995493863536001,0.997977958069157,0.961863912472834,0.998962252580988,0.998243110811344,0.999999930374513,0.993324225319177,42.5074333333333,40.751753968254,53.4017666666667,32.8155428571429,54.554,8.86045946803433,5.96102947409792,23.348607773284,13.4509835011432,46.1674,8.495675,10.5431,16.2969,7.1222,31.4703,46.10165,48.3343,28.67535,52.89015,77.6377
"ZNF836",0.858224815662117,0.846648518687797,0.990378892579503,0.956603412040667,0.998922751081379,0.999987295937206,0.998374075606981,0.999998043365941,0.999911145416382,0.99998928589408,105.199673611111,114.044579365079,121.594391666667,119.474257142857,116.0493,5.15304413755857,7.04486897822916,19.7073239857153,21.6392957505207,32.5828,75.593175,76.8522,66.39505,63.1847,99.7579,126.797775,140.2653,171.691325,166.6681,132.3407
"ZNF493",0.939939380258965,0.20527335541147,0.432449628128558,0.99905145520168,0.999991635684913,0.753704267301151,0.998106900943217,0.999952502413718,0.976224010306746,0.999896025558666,134.001569444444,154.003922222222,235.415075,149.314985714286,167.066,15.2101836591375,15.9523970446515,94.4598157126281,48.1879990408767,63.2321,41.594875,61.87235,97.396775,53.8707,135.44995,173.2494,199.64805,210.794925,231.95555,198.68205
"ZNF167",0.757095415501036,0.987437445627399,0.999856060688449,0.999533873861177,0.998143047272176,0.999888393698656,0.963496023197116,0.876800930961071,0.921680554273555,0.956176055407392,31.191025,25.1777873015873,26.6420333333333,28.716,45.15815,3.58066553302328,3.74092841390675,6.14308398638977,10.1833116365524,0.0303499999999985,10.742625,9.13085,13.4189,9.1825,45.142975,43.111525,28.406,34.899975,48.51395,45.173325
"ZNF565",0.999343571963181,0.986239733346501,0.995635144734635,0.999973899932781,0.999613824862065,0.993393550128167,0.990854299372325,0.98595937715183,0.968558772244606,0.996434719563531,77.2542333333333,78.6847936507937,82.9232333333333,75.7958142857143,65.5559,4.48371477483368,3.73967471679751,13.8496747545901,13.5629181506999,24.8211,53.927425,55.00195,60.738675,46.89395,53.14535,90.20585,100.34585,76.16225,99.69605,77.96645
"ZNF34",0.954390629528876,0.900034196143939,0.987846004985347,1,0.998040564479153,0.977197945133694,0.993488223430093,0.976645703471724,0.942374679603106,0.995786213803636,93.1611347222222,88.724853968254,83.0769583333333,93.1726285714286,104.0708,4.78921315761998,3.9490020896227,11.1371949126561,8.73636461090229,26.5948,61.933425,63.8548,62.23215,84.5636,90.7734,111.37835,109.94925,104.8937,98.90035,117.3682
"ZNF140",0.998966338862787,0.894461420856878,0.836668139990992,0.997187720489798,0.999455102302506,0.905919208718375,0.910764967722596,0.93139046908757,0.764336564427334,0.97445858932379,314.2232375,307.677963492063,355.234975,294.827085714286,224.60825,17.9435881844429,18.4306831259815,36.0553960175469,31.4701815149367,20.93415,234.172,228.03195,254.26355,240.993,214.141175,364.934275,363.9856,434.280025,340.5069,235.075325
"ZNF658",0.775938900433246,0.991470982719249,0.999716421863705,0.674734717129258,0.924721500701335,0.927220098289921,0.98695871452973,0.999432610751586,0.998469826307257,0.999598264629045,74.9595055555556,63.7046698412698,67.0497333333333,45.3190428571429,54.61645,7.41423214872606,6.31189005090382,17.4900197626685,8.50195882014585,14.87235,35.275875,31.3244,31.97835,29.7911,47.180275,94.1605,79.83465,89.115325,59.27815,62.052625
"ZNF765",0.0445146119769397,0.659945660991761,0.99964661733103,0.608764750859288,0.999583405979442,0.99808515786579,0.999999998842147,0.960070624485732,0.980618580906676,0.953004192080991,246.5158,305.715682539683,298.046166666667,315.828514285714,245.77665,12.6441201644837,17.0985752458794,35.0094253583758,56.7696541126903,44.87835,176.35185,207.7411,228.3694,201.34225,223.337475,313.77335,362.4147,379.26325,418.3227,268.215825
"ZNF124",0.832088070065692,0.990084101869572,0.837479685911736,0.999637997096904,0.999056584916189,0.989630772920724,0.887100032357827,0.765915754218352,0.961210166108206,0.886717172261897,89.8499361111111,101.731915873016,80.26945,95.0558428571429,46.3353,8.53858426449921,8.10196125131151,8.40948687060596,17.1898445402796,13.0086,46.452075,55.8271,53.799475,76.574,39.831,109.062275,122.9662,106.49965,122.8994,52.8396
"ZNF569",0.84913271642831,0.997679970320049,0.999294813496283,0.958637996400998,0.999183936255235,0.996256779011914,0.967008235213386,0.994434774348442,0.989414329201461,0.999281528478264,63.3299986111111,53.3063412698413,57.588675,47.6852714285714,36.73255,7.53747875454681,6.71700590590574,11.9641657681552,15.151085632495,29.14465,16.837,17.3709,26.028425,16.51265,22.160225,87.264225,74.2043,83.345275,74.751,51.304875
"ZNF777",0.907401755763772,0.983113269941836,0.999997581512849,0.957035936766316,0.997841600570835,0.999413342699014,0.994636377263001,0.999714127027833,0.999872647780101,0.999999994533817,627.822173611111,589.50723015873,584.925266666667,557.464271428571,554.92205,29.6205220575437,33.7526786172932,70.6019209326138,62.9447824982595,197.49395,463.450375,430.0519,385.48555,452.8318,456.175075,726.11275,696.34425,663.8523,642.68355,653.669025
"ZNF605",0.961013979201019,0.964928309653525,0.998638278682627,0.998520935100424,0.978163537134024,0.962652988661605,0.924664184607168,0.864159807369406,0.837985969063777,0.976351235230937,377.297768055556,411.139196825397,436.685358333333,344.503085714286,207.4653,31.7978752477213,41.8679071472276,53.9478939208354,75.9088306127581,89.2544,202.9525,195.38165,344.52605,217.021,162.8381,473.90515,501.98965,549.26595,487.2312,252.0925
"ZNF799",0.113563039627204,0.999685920052534,0.550519339015008,0.999969857188641,0.878879991723962,0.999512320665504,0.999984899497452,0.961917932032407,0.999999999750357,0.999927641286091,60.8435208333333,77.9638142857143,58.3812833333333,62.5782857142857,58.202,4.4821655006873,5.66275139321842,11.3839941560631,8.09009067132156,47.4193,38.971,44.6912,36.207825,53.2476,34.49235,71.35785,105.8892,60.037675,75.0624,81.91165
"ZNF782",0.171834235783608,0.604384604274069,0.999654129521561,0.980948779822552,0.993702505383524,0.989154578067169,0.999765447290098,0.996444929961562,0.993522127353337,0.999960847579752,75.7624111111111,92.9098666666667,95.6799583333333,85.5563571428571,81.4789,4.99936324089062,5.71651489807899,14.6333015150762,18.2743572012267,13.9684,50.3405,65.90965,63.211825,47.2557,74.4947,85.1061,105.41035,112.065,121.20525,88.4631
"ZNF846",0.639945905382939,0.999980233635311,0.913483776395323,0.366450976658911,0.746098078888432,0.514087361138732,0.98344438989873,0.999616991891997,0.982690186795988,0.993498024242712,91.5228097222222,79.1182634920635,93.0869583333333,54.0593142857143,71.52995,7.22768708841416,5.63144409725548,9.6202797567876,11.3369052714581,5.23605000000001,46.03485,45.114,62.1217,35.84355,68.911925,117.16885,110.83825,122.399875,64.43905,74.147975
"ZNF136",0.95201316465274,0.970353114415379,0.999392498813131,0.998407007614004,0.999999952663925,0.999815287671544,0.999962827184519,0.99853707636289,0.996280008768038,0.999196495385601,190.939316666667,180.9543,175.162308333333,181.6384,197.46495,9.6620437924225,9.44779796779798,27.513260946258,30.7966235364405,85.64385,121.709825,135.8663,116.78315,126.2567,154.643025,229.5066,219.2213,221.928225,209.3315,240.286875
"ZKSCAN5",0.975535846469666,0.970303287761232,0.998318265170423,0.997754683743223,0.999997348858526,0.999894112424649,0.994984293858746,0.999160998153309,0.999965345739994,0.999687763832613,476.3197875,436.313644444444,400.071941666667,427.270171428571,367.07235,61.3172818420758,28.3757042987735,53.0015266839972,57.5756431065533,8.04675,290.154725,298.4693,297.1635,347.41765,363.048975,440.6993,449.5838,425.170925,495.75825,371.095725
"ZNF33B",0.551087083049766,0.999843076081117,0.858082053955001,0.999999985587493,0.967792634275007,0.999953473201317,0.997936244523181,0.961322838859598,0.999413971491762,0.998516256038452,677.085375,766.036633333333,659.930225,679.211157142857,601.34135,40.8678328307755,44.4988081131443,71.3812526632806,82.1632554040831,268.67365,438.537675,485.4328,541.02845,510.77145,467.004525,800.972775,967.31025,815.81445,841.5196,735.678175
"ZNF431",0.603485525034125,0.946246061322158,0.549416462997074,0.881724944461483,0.99800683608022,0.711743938000194,0.999108528857323,0.975400044702475,0.99999543606071,0.958831550503982,316.872619444444,259.434552380952,370.39385,230.976128571429,358.5884,35.3386682840602,16.6494560384321,64.8303086689719,34.7668546954513,71.1241,157.36235,195.365,208.054375,166.07115,323.02635,374.864525,299.9481,439.01035,291.4999,394.15045
"ZNF418",0.882086940252674,0.999999931003195,0.983423742245507,0.971871046640385,0.845457180045258,0.987263505324594,0.96707479531623,0.993422517763313,0.972314719137332,0.902572979442367,33.1923513888889,42.3923238095238,32.7767583333333,19.2431285714286,59.56945,5.84098396833186,8.61282685235229,13.1976555269755,7.06292327074529,0.863350000000001,5.135825,7.31205,8.44515,4.9419,59.137775,36.1506,35.08485,23.136375,29.36435,60.001125
"ZNF700",0.87265014581558,0.999999999998917,0.984785281984095,0.998913593998795,0.960838614728702,0.99946363213509,0.999313857610753,0.990280673243548,0.999460000891048,0.999990699837506,313.468486111111,336.942934920635,313.534175,298.6215,289.54485,18.5830794117521,15.8506774268763,39.5542476392963,42.1453263103819,62.70775,223.4264,238.02695,232.776825,217.19825,258.190975,349.8904,420.1019,360.753925,383.1828,320.898725
"ZFP28",0.999353046808133,0.685701268478581,0.768772223060978,0.990566038437623,0.980624678817292,0.726196523977588,0.99839810295185,0.996853306145112,0.927623303838578,0.999999726975677,57.6634722222222,60.758473015873,89.2542416666667,43.5189857142857,41.47025,7.71652250537402,10.4153758192859,35.3290477935874,15.1381320885754,25.49585,12.9317,13.10115,17.854875,10.92315,28.722325,87.9957,67.3984,86.363675,69.37795,54.218175
"ZNF585A",0.194354841464311,0.991322869197082,0.945510722821981,0.806495190751049,0.999883922673682,0.971830305847434,0.9895462392547,0.999998656702463,0.998970507741481,0.999954601840941,88.8611319444444,112.039823809524,97.5569666666667,115.738114285714,109.85835,6.49412351791422,8.95842311571648,11.7058527283094,24.0757497115372,44.76255,47.2324,67.11975,66.947225,70.9563,87.477075,121.08095,146.0213,116.641675,145.54945,132.239625
"ZNF138",0.902670894130887,0.999875745204478,0.969090428720287,0.997783110304517,0.956700409318961,0.999836732101171,0.999160156971944,0.990747009733645,0.999810507625801,0.999995949629233,218.864058333333,236.77293015873,213.259191666667,204.102357142857,197.9924,16.2087482013394,12.9724934644039,18.961309006854,26.8391312684604,60.7935,139.12885,160.6067,165.18495,157.48405,167.59565,273.13365,306.29565,238.4557,234.4395,228.38915
"ZNF429",0.999258540653553,0.999999999998099,0.999935385605511,0.979024730569826,0.990401240352096,0.989536847313379,0.667933725972879,0.633011720820516,0.718063110073291,0.578013712466554,91.6308583333333,87.5213904761905,91.578075,69.1804857142857,186.818,12.813405405679,12.186605441554,17.4237543562514,24.763049945485,29.8691,15.64485,29.2385,47.71775,22.30615,171.88345,121.305975,93.14535,125.276725,115.31135,201.75255
"ZNF470",0.999974461085175,0.300805419376275,0.282257150246296,0.956405495895454,0.966375672603069,0.346846222016939,0.997569585270733,0.998230141037705,0.807885921517941,0.999997935095826,59.7572763888889,58.4664333333333,103.776158333333,39.6172714285714,42.81345,8.52252847900205,8.38274442284387,32.7633630271945,15.9925321540237,25.24155,14.2569,15.427,36.790025,8.01575,30.192675,75.6874,76.937,148.608925,56.48175,55.434225
"ZNF100",0.992170937535415,0.275641552170411,0.419022473290037,0.937105335085286,0.871763011311188,0.295197677376152,0.999990053443394,0.999999916254371,0.947635739180178,0.991015774075422,196.365886111111,208.701801587302,297.291233333333,146.390742857143,205.83115,19.4241129035571,20.111919886652,56.3520518737384,33.6805090083826,93.61075,95.9912,106.76375,176.778175,87.82315,159.025775,253.667425,261.11035,329.22385,219.13885,252.636525
"ZNF398",0.999847259886289,0.999023074260099,0.99699262406575,0.942819700612801,0.960359114111535,0.931000750160309,0.505052256852493,0.531857464855853,0.500355447118883,0.831425250144702,637.450443055556,631.251119047619,655.354975,570.761142857143,382.9516,28.1067932297113,26.2734937502646,58.9853059884218,86.8908239923413,25.9228,466.24875,470.402,532.39775,359.292,369.9902,766.70365,765.85075,794.394225,744.186,395.913
"ZNF498",0.9998677368946,0.910744843839034,0.939705539163318,0.950415888666481,0.965809218541519,0.999999449005926,0.995359411638307,0.996903758746729,0.999999998595571,0.99999998860369,456.478594444444,449.247492063492,384.092908333333,379.042057142857,382.2707,33.5244457713804,35.887838278205,29.3267167762178,47.7477180045679,41.4513,273.347375,322.9426,338.365,336.41365,361.54505,530.925075,503.5169,411.792875,439.8889,402.99635
"ZNF441",0.745172351325094,0.999995217067304,0.949197057949555,0.990733131667977,0.999995237599694,0.993006395844636,0.998378630825861,0.977395269885944,0.999166138061136,0.9882980527118,116.914794444444,132.479122222222,115.344183333333,130.474428571429,101.2698,9.06143733775216,9.45663327657667,13.5990219870425,28.7909632015533,71.3177,63.623925,82.65745,95.028375,61.824,65.61095,152.142225,154.36935,142.037725,180.0135,136.92865
"ZNF420",0.945676027928448,0.784427292963167,0.951142309410166,0.800276640654954,0.611421969165301,0.453492901009642,0.983659531154714,0.953492692297251,0.869406340979068,0.999994125723377,74.1335263888889,81.4509126984127,94.4127,49.0513714285714,52.30365,6.73250802952839,7.59362476955412,10.173553845328,19.6146410774939,43.51775,32.036525,24.2933,70.0732,6.7978,30.544775,98.5098,114.75825,102.99625,71.72945,74.062525
"ZNF763",0.127240302155573,0.958569389012159,0.278644218434269,0.643599285041313,0.997145426031976,0.501168309795342,0.975244914284888,0.99999990186118,0.916905427428253,0.999898687918947,24.63965,33.8341253968254,19.822075,36.8578428571429,34.2459,2.29407686275122,3.26941792876401,4.37933113327451,8.41440577133608,29.4536,8.839675,15.08945,9.423625,19.1406,19.5191,35.139325,45.495,27.742175,49.6377,48.9727
"ZNF679",0.81081933851744,0.42416936096097,0.150084773035534,0.965377837601373,0.999768701628873,0.453078628341932,0.996295722247846,0.999977868810086,0.835177214111284,1,0.334654166666667,0.091884126984127,1.02668333333333,0,0,0.16397325461018,0.0380563149027223,0.90449717463027,0,0,0,0,0,0,0,0,0,0.354625,0,0
"ZNF682",0.999441730041301,0.047994236691225,0.0706801773233618,0.998468138673993,0.995366049642935,0.242777541272721,0.977128383267643,0.984119429513751,0.977208382687107,0.963424620581655,34.1671277777778,36.3262365079365,82.6676833333333,27.7644,57.66075,6.18858360633408,6.099261603813,30.8240048460337,12.3178933920769,22.91635,4.815,5.6898,9.825925,3.7562,46.202575,36.856375,45.71525,99.59,45.4135,69.118925
"ZNF772",0.99521540918011,0.999999519906887,0.999791662213945,0.992557898418346,0.998925847336628,0.997218171021785,0.998731784449116,0.996074594069871,0.998756348046294,0.990686104357185,185.891701388889,195.126961904762,187.5331,209.669085714286,158.5968,14.133269605733,20.0111116024373,36.8974136123511,55.0693836775608,9.63509999999999,92.109,87.10745,85.40435,129.14405,153.77925,248.060725,287.576,253.988025,272.91715,163.41435
"ZNF257",0.999941530104019,0.995383867193428,0.991544687898204,0.934722532740233,0.950442212427594,0.89482613840253,0.999317156374031,0.999608517089797,0.995662092307456,0.999776682299037,21.4327541666667,20.4734428571429,26.682125,7.7848,14.0291,5.03272517583126,5.84603714952477,14.4077788357704,4.66832049660771,8.8374,2.652575,2.58085,3.069025,1.55315,9.6104,9.9816,15.09905,16.671375,6.721,18.4478
"ZNF785",0.928864188197177,0.989749920888786,0.893485802273831,0.852296335555444,0.661640443594171,0.984366761624235,0.919026273913319,0.968052988037711,0.865098562647003,0.725523019454728,243.926948611111,228.576579365079,260.202433333333,287.9721,177.65745,13.8131200766904,11.8483608334755,38.7252088199611,54.5107208811738,11.43995,170.29435,169.65135,161.26725,224.707,171.937475,292.357275,278.752,354.775425,323.5766,183.377425
"ZNF98",0.99999710034436,0.283257816893663,0.309973461309404,0.969530835076182,0.965548797644094,0.365064552332948,0.998995059354342,0.998767285403523,0.831677174440378,0.999990340281074,4.02135833333333,4.15052063492063,11.7517416666667,0.876671428571429,1.68795,1.21664562927138,1.71525708673519,5.98686833762353,0.344712624766586,0.48985,0.327075,0.37395,0.60385,0.2729,1.443025,2.02265,1.61925,9.264475,1.31595,1.932875
"ZNF786",0.515055257552256,0.933286077685052,0.999989894829927,0.601025229012126,0.943808823592046,0.959782402393732,0.766538924041292,0.932433794922198,0.936342713619233,0.99720778762442,236.952130555556,206.984417460317,209.814408333333,173.987942857143,144.2409,16.1690988205893,10.4535453895908,16.8465320219319,28.2925921503934,1.669,145.485925,146.0378,177.6372,132.71415,143.4064,287.55095,248.87005,251.199075,224.0133,145.0754
"ZNF517",0.954524330529302,0.949174242244561,0.800898250324425,0.991677890590202,0.999918289898051,0.914131972552823,0.999999907727954,0.999900087557167,0.997659112814169,0.999652894084043,216.7602125,234.052161904762,184.505266666667,241.822742857143,219.31765,13.0800186949182,21.914031247263,40.9688855757123,35.8783056657857,49.45235,143.65105,132.6933,87.2339,186.3884,194.591475,264.246725,259.2296,226.4911,277.89985,244.043825
"ZNF675",0.932593257430019,0.393094841319664,0.189461899443026,0.943545133666112,0.994301076382425,0.383891347488822,0.988030410017604,0.96028594957139,0.998948353974143,0.926851054657944,146.914218055556,130.602047619048,212.9161,111.350842857143,188.99885,14.0226212181702,14.5923938572567,46.0115076779498,29.1063220814151,8.08834999999999,61.760925,48.78615,130.216525,49.60615,184.954675,222.439175,177.2953,243.59065,162.14165,193.043025
"ZNF860",0.524080935572409,0.751801556620356,0.250891327519007,0.995539549037737,0.829651935731588,0.989907204232968,0.999938281084298,0.999168521936934,0.973327880264849,0.998165534006225,76.0849847222222,93.8053555555556,51.494325,66.1961571428571,82.13335,8.15643799931521,8.63962639889908,10.0753065383559,12.9230293993183,21.70055,33.73395,36.0325,31.1105,52.93205,71.283075,89.060225,132.7784,59.28855,92.5846,92.983625
"ZNF695",0.524294355537519,0.990678040800391,0.684781995859969,0.982013309520528,0.999932058503735,0.942031791766028,0.725596781747002,0.489105467462704,0.864054568002877,0.639526041935219,71.2380791666667,91.9354587301587,60.2109333333333,87.9125571428571,2.72765,8.54548137357897,10.9479734651582,10.9451019629533,28.417489601877,2.72765,29.723725,36.3047,33.909375,52.42685,1.363825,80.41205,118.2305,78.88845,90.17375,4.091475
"ZNF665",0.969213975539188,0.997957028610283,0.999999414280054,0.999775372423206,0.991363929709323,0.996696598932665,0.958985262657951,0.98374895107466,0.985426251428845,0.95574025141135,12.1176097222222,14.1556317460317,13.921225,10.8090428571429,21.28935,2.57655736691815,1.97184005097262,3.89705391658966,5.06567750744713,8.11045,2.0807,2.64055,2.810925,2.65,17.234125,10.978675,18.73855,22.289625,14.966,25.344575
