"gene","p-adj-Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","p-adj-Current smoker-Current reformed smoker for < or = 15 years","p-adj-Current smoker-Current reformed smoker for > 15 years","p-adj-Current smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current reformed smoker for < or = 15 years","p-adj-Lifelong Non-smoker-Current reformed smoker for > 15 years","p-adj-Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current smoker","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","count-Current reformed smoker for < or = 15 years","count-Current reformed smoker for > 15 years","count-Current Reformed Smoker, Duration Not Specified","count-Current smoker","count-Lifelong Non-smoker"
"ZNF93",0.637183342442753,0.884645672178446,0.995751690602588,0.999639999946258,0.769652165729098,0.915077865339824,0.953074163801889,0.181752325684806,0.747701601105265,0.889708225769043,84.9875942857143,50.8749058823529,27.7966333333333,80.0309363636364,101.059464,11.7288067819243,11.507019501231,4.65769787424837,13.5703295342187,20.7888383277655,26.86015,11.8681,24.61425,18.0081,26.25435,119.74925,46.52,32.33315,104.2268,128.476,35,34,3,33,50
"ZFP90",0.366374658652714,0.505573665936152,0.910363067330105,0.998810223960523,0.548615370236087,0.578238718458469,0.999519136514918,0.402349553424261,0.544521147048443,0.999989934566447,542.953914285714,441.092058823529,320.421966666667,527.683281818182,531.93024,34.2191605387207,39.486555791895,30.096721363538,36.14185790967,38.2379663170496,416.634,338.19785,304.09015,370.7057,332.150925,680.6982,524.75165,350.4811,653.211,706.438375,35,34,3,33,50
"ZNF479",0.999931936950851,0.999989572443304,0.999999826329639,0.141196556386149,0.109677320781568,0.846051254433714,0.965715414521875,0.933018200453826,0.997549260190063,0.333484605858544,0.331471428571429,0.119132352941176,0,4.12294242424242,1.297648,0.174818914547464,0.0740939013418329,0,2.30654416413366,0.665684001323665,0,0,0,0,0,0,0,0,0.3198,0,35,34,3,33,50
"ZNF445",0.272255267646621,0.451634543571503,0.905368604137886,0.0232154148860799,0.832604950783405,0.99143553104106,0.416745917202448,0.991790328046621,0.82958496959856,0.510724270614091,716.062585714286,597.948185294118,468.412566666667,535.076481818182,622.250688,49.9129270438916,37.7800696216415,12.3361752014598,38.5687136001575,34.4475297877341,480.7459,454.680775,458.22895,352.8628,462.216325,908.09035,687.1783,479.534,697.6597,732.09965,35,34,3,33,50
"ZNF74",0.608413990251483,0.959975113706751,0.999967271606184,0.802913750007158,0.0940019614593501,0.792507837360276,0.864036687184259,0.0911933043614384,0.829552622239204,0.999325375046205,381.364308571429,291.232682352941,273.9994,451.56776969697,437.823338,30.238785093385,16.5845961369912,44.9927030484203,39.4727935355704,54.2179648965961,275.47675,230.0222,250.58535,285.8659,279.26995,453.31855,356.73315,318.97945,539.0795,438.12845,35,34,3,33,50
"ZNF829",0.617455767574241,0.997433182344265,0.999287038004394,0.992880946638413,0.867892088793771,0.999865472021941,0.983509699553217,0.240198298517613,0.983922176113924,0.859364633130088,17.252,9.37069117647059,12.6760333333333,14.8488333333333,19.977588,3.6423219220273,2.25722922862108,1.19825733787771,4.06964089864145,4.089841904314,2.9669,1.469175,11.47895,2.3774,3.73365,22.4691,13.1848,13.3205,15.445,21.29075,35,34,3,33,50
"ZNF267",0.967516932483969,0.516821475167799,0.682960582089101,0.951744372901033,0.999990725043093,0.703854190711607,0.99982497842628,0.909926120174355,0.465551277730774,0.879927129058873,564.668017142857,525.760458823529,327.200266666667,520.868736363636,573.88671,43.6387841769094,37.5737222277255,2.83723104941732,41.4501000082992,39.2681174533135,373.50835,376.783,324.95185,344.1734,414.251275,708.88905,616.34805,329.8231,580.9091,672.78275,35,34,3,33,50
"ZNF566",0.790106207131409,0.919587961156988,0.995476147312381,0.938580899490907,0.996800149747874,0.985017947558203,0.986582454987582,0.420455270509079,0.840082358092953,0.67167924103375,189.935448571429,160.78735,136.205633333333,169.90816969697,201.896052,15.8564142957854,15.3072040574584,18.8961924741761,14.5874337788813,19.4888709114045,117.0965,103.9393,120.04375,121.351,102.74635,230.5515,197.138525,152.76565,221.118,272.721375,35,34,3,33,50
"ZNF224",0.842443861591916,0.958206605428586,0.805923665325046,0.796442987918769,0.215785096439267,0.999270510519285,0.999058130836119,0.910991705999812,0.932087349802749,0.589377589108572,191.019742857143,215.760864705882,149.448033333333,163.867084848485,196.642454,19.0813265291318,16.8587512567251,24.1115130533343,16.5093621763888,13.6625683766695,106.69865,143.730475,128.48535,116.8798,118.296725,253.44525,272.906275,170.24675,180.7099,263.013025,35,34,3,33,50
"ZNF529",0.999690494977115,0.962440114057848,0.975987040518143,0.76648666356017,0.865856205228059,0.999662407340627,0.956998559002801,0.896892960190706,0.882117497450654,0.293871412184907,366.50182,355.823658823529,273.565033333333,300.898609090909,401.864238,32.6105665261937,40.5338042693009,40.0882007855318,26.4123722725846,40.945945121563,263.18525,187.447325,235.8399,233.763,191.578725,451.3927,462.56845,304.17105,354.8654,485.206125,35,34,3,33,50
"ZNF284",0.96162906964384,0.998854355428325,0.983294166404967,0.999709941894086,0.989360327413715,0.996974396229457,0.197826064119908,0.616871920051356,0.819136698395346,0.308657147241997,39.8137057142857,44.6863235294118,34.9756333333333,41.1919696969697,54.144524,5.30780834189449,4.73027452005308,6.86520676365816,4.07570134312861,4.88829670513411,17.7244,29.680875,28.1804,27.1569,29.75385,53.9101,53.128025,39.21995,56.0879,61.3191,35,34,3,33,50
"ZNF749",0.981920155770923,0.999940945773003,0.996884484017372,0.97787415401946,0.999999667501161,0.996380483472911,0.999835592749083,0.992685058213881,0.999710421500353,0.990240319449044,131.825871428571,124.030461764706,136.327333333333,123.530475757576,129.69294,10.8250615346209,9.60903004771073,23.2819189073362,11.1573155923498,7.66357139823868,99.1045,86.13545,113.9634,87.0968,91.674,142.0865,142.572425,153.11525,144.8735,153.79705,35,34,3,33,50
"ZNF17",0.999232933036425,0.985790768931451,0.97318930909401,0.93931081510433,0.984775173853668,0.923307412576418,0.912239737776201,0.800452177096412,0.99961450096331,0.454074433507557,145.938108571429,142.911491176471,162.012166666667,136.260742424242,155.734424,7.48105714926558,8.6823272751105,29.9789687882096,8.32970283689098,8.43776256840908,116.50405,112.355,142.2422,107.5269,115.253225,162.65725,171.30115,191.4142,161.0326,193.88805,35,34,3,33,50
"ZNF555",0.999763268035176,0.993053739037708,0.99661290588823,0.882907661169019,0.803431898355422,0.929848093564174,0.999999937998178,0.99949795212315,0.992167958588721,0.859961087563625,73.97124,75.3576647058824,82.1768666666667,66.7112909090909,73.810428,5.04775624335267,5.86689359451762,8.27893995233958,4.43110268648018,5.09395092050268,60.8473,50.2132,74.00165,54.1694,52.2221,80.3735,91.660175,87.39585,82.0208,86.88595,35,34,3,33,50
"ZNF75D",0.918269352006928,0.538230407547718,0.336200904563911,0.414442372328849,0.0850676368145774,0.918561256337919,0.938519467524719,0.454017101608001,0.708336042219998,0.794869684812187,345.407617142857,373.380326470588,217.0122,286.989224242424,321.85482,25.1947935664742,27.1859511681744,22.1484971596269,23.9485183168785,16.7543638895725,222.91465,264.8345,197.32405,167.6182,213.246875,417.7342,447.79805,235.6426,380.526,394.4423,35,34,3,33,50
"ZNF197",0.999999765495428,0.960461582288782,0.957933732114289,0.32125707422117,0.311802937501069,0.999987260925292,0.999988244427074,0.999955209502967,0.965087823535461,0.284011918915832,333.163968571429,333.970773529412,290.042933333333,284.553427272727,331.197662,17.9121915338766,17.5053688807398,15.5607049761392,15.3464540528506,16.7816807946505,272.281,267.941,277.10505,217.3103,243.088525,372.8805,384.7537,303.9992,344.7639,412.424475,35,34,3,33,50
"ZNF732",0.931512042935515,0.995625840476999,0.999997159635598,0.96694722419327,0.611531007942618,0.968710452893622,0.998564337507263,0.783123722039299,0.988395577302443,0.993366481547452,15.3111457142857,10.3392235294118,9.41193333333333,19.3855303030303,16.934904,4.84313205901906,3.35396787532051,4.16969929544619,4.27469603547771,4.09424006951225,1.31145,1.29565,5.57755,2.1505,1.636375,10.0649,10.056275,12.7479,37.0642,18.093,35,34,3,33,50
"ZNF546",0.994095199673363,0.77627785237189,0.858932972573791,0.533630856721592,0.788421943882227,0.984071301495468,0.987798056642666,0.999998830007863,0.861001811146226,0.758191072242367,69.5528314285714,65.6023470588235,41.6250666666667,54.4759515151515,65.178064,7.2393061117469,6.04630027369198,3.71180105444483,7.28651117191159,5.79978754928127,41.52695,41.203225,37.9553,28.0036,31.3634,82.6741,89.2879,43.94235,71.0567,86.977275,35,34,3,33,50
"ZNF286A",0.637487164594481,0.911468493672312,0.998141237065035,0.997442110990419,0.836773198739359,0.950666652131559,0.996106031338944,0.340708839692706,0.852840761987002,0.952466602849968,333.157188571429,277.925952941176,247.701066666667,319.943175757576,346.530426,38.1909771117542,18.1760755438966,50.9021765217799,30.049189447909,20.5213528639836,196.56555,203.229175,206.43835,184.8597,239.775375,380.9487,327.13415,294.1455,426.087,426.014325,35,34,3,33,50
"ZKSCAN4",0.722381870905539,0.937442532096514,0.998740648753343,0.911407454363677,0.995596091739256,0.992959061687753,0.990000155832495,0.900777820182035,0.973249946678288,0.990063320407256,89.6908714285714,79.4376147058824,73.8008666666667,82.5903818181818,86.168752,8.27457889268004,4.75446491249601,2.64070431913744,4.35323684866306,4.39550521163798,66.9225,62.02875,71.4306,66.737,61.191275,96.4895,90.1697,75.99415,94.0433,112.140025,35,34,3,33,50
"ZNF643",0.906647393279899,0.967532632073531,0.998344523563962,0.662544731339825,0.186642355349048,0.760404835843127,0.999247968304875,0.954849874145612,0.980227955989668,0.441027843660723,62.2793171428571,44.8507676470588,30.1358666666667,89.3924696969697,57.873836,7.56499883508351,3.86530759895746,5.61040724378464,29.0387198427876,4.83591881943878,31.9392,28.79265,25.56685,32.4879,33.8538,70.90795,57.438475,35.24005,84.2928,80.6357,35,34,3,33,50
"ZNF642",0.491659051557488,0.821224779677664,0.99314004623691,0.975762465703865,0.193270297767451,0.687077378868772,0.850184278591835,0.945450836367664,0.954174069721567,0.476942820258581,120.257497142857,82.8481882352941,58.2026666666667,134.148421212121,98.802234,16.5014128017301,5.15225436169866,5.77083171196126,27.3296631059868,10.0863937865912,71.93185,63.05655,52.85795,84.1545,64.249825,128.5816,97.316825,62.7598,115.0312,108.2453,35,34,3,33,50
"ZNF490",0.99999995268941,0.900712199451435,0.897935993151054,0.78704795119779,0.779969408589343,0.992852146486082,0.961705474130549,0.958074236363842,0.966513356477551,0.979642126000534,250.670774285714,251.144114705882,201.349266666667,225.235848484848,236.964048,20.8311739371118,15.7535584335324,23.3725981029305,12.8482120206958,11.1434740196482,189.49275,191.574325,181.91885,176.8116,187.259475,276.74245,305.358075,222.31405,259.697,266.05025,35,34,3,33,50
"ZNF626",0.987244236312559,0.999820078138892,0.996067759137102,0.968807236842698,0.999913802444568,0.993204979859965,0.810320757486326,0.484071133345507,0.999317399140026,0.399533909346409,84.5143057142857,61.2653352941176,104.011933333333,54.6830636363636,130.986276,24.7542784445185,13.4204684099245,27.0735661429086,15.2230708091127,42.4273718919676,13.71105,15.924375,85.0151,13.6364,15.499975,67.82495,78.0428,130.21585,50.2688,76.9118,35,34,3,33,50
"ZNF793",0.279725474012438,0.999512258444496,0.978277564224338,0.999854745471193,0.220747260554595,0.998652404511724,0.996146100670002,0.0938627104067375,0.996600214633883,0.999722272259115,90.0183342857143,39.5074352941176,76.2741666666667,94.1030787878788,98.54814,20.591439869914,10.3211709294454,15.0837683855122,17.5972432651685,17.2304856236573,12.6621,8.280625,68.2934,14.4599,10.073825,139.31125,45.48375,91.34925,125.6281,144.378475,35,34,3,33,50
"ZNF383",0.543181996240524,0.973693755925177,0.999999999768221,0.233210668850255,0.980848474926755,0.999356554627723,0.999924436066296,0.547211222373106,0.979882971498094,0.217045360765184,111.200057142857,93.9743764705882,94.1328666666667,87.6139575757576,109.811236,8.97377491085237,5.91347712285373,8.98226729104505,7.63520977070017,7.27854993509949,80.5837,72.49845,85.4024,55.2764,67.857225,121.2227,112.1456,100.32705,104.5699,140.07775,35,34,3,33,50
"ZNF669",0.834898303836895,0.620867316633599,0.857948562795194,0.998554279912952,0.945373686396874,0.695142413796936,0.817355701145276,0.999996910289023,0.841462725733331,0.943646201027618,137.352102857143,122.607755882353,87.4807,133.300436363636,123.398508,12.0529825236238,10.4280700874698,13.1493275413612,8.12963812330804,7.85733630687041,98.02025,92.0819,77.1053,101.5625,83.041125,161.20205,139.0171,99.66425,161.6939,148.964,35,34,3,33,50
"ZNF559",0.120781238281739,0.799406173089844,0.999878641264905,0.999092775875535,0.0724489989300884,0.744347047869093,0.996144001641961,0.171569830864631,0.859067772972419,0.969525957558558,179.131868571429,113.438385294118,103.031533333333,186.098181818182,169.970812,19.3108205219732,19.4088751148989,35.2822220088405,19.9508789765001,16.1991522249771,103.16265,31.92255,68.00515,113.6223,67.94005,251.2755,152.088175,124.2177,239.9407,243.008625,35,34,3,33,50
"ZNF177",0.326625868749671,0.864485957929184,0.999460355529996,0.999994524142331,0.380898526483789,0.877443327939697,0.996493428908929,0.120317964914576,0.794277063319185,0.99304062784745,37.3723685714286,20.6699794117647,15.7771333333333,36.7500424242424,40.257666,5.69658666666597,4.10557301319784,4.38387754327655,4.94376390190941,6.95033367014769,12.30435,3.865825,11.42455,15.803,7.975975,51.1345,24.5819,18.40625,48.9556,43.90315,35,34,3,33,50
"ZNF548",0.966018535653201,0.994474193115285,0.964170310611898,0.970734724707041,0.713663563311286,0.999888725659955,0.697063455847693,0.978707468662331,0.902036856759172,0.298007146797947,227.418388571429,244.864576470588,200.581533333333,210.549072727273,259.03455,16.777283679223,19.3102410738521,35.2779167046626,18.1886565462902,17.3974428882014,144.87095,177.222925,167.0736,144.008,188.541925,277.9111,289.1989,226.89125,254.9777,280.1632,35,34,3,33,50
"ZNF563",0.906581437430811,0.999999983618068,0.996170385947848,0.997949037329735,0.981683676990397,0.999908980366345,0.999601490427091,0.946302549105794,0.999983187405285,0.999924681802124,33.46984,37.7516882352941,33.2694333333333,35.007903030303,34.39134,2.63931393071391,4.02070103771296,5.71124907772177,4.11538187316776,2.6957887134672,21.35045,22.2528,28.34035,20.0904,20.1336,43.51125,52.4382,38.23235,39.3036,45.23835,35,34,3,33,50
"ZNF567",0.371403420001933,0.594916895018891,0.949977209893688,0.540750984022551,0.999003246961025,0.920679558618624,0.997765385392774,0.158339974012555,0.50756233383057,0.283648500123417,208.88188,164.186238235294,119.3048,170.668824242424,216.06501,16.7086106028889,11.2125321407902,11.20966246102,13.7149260033777,19.2086294162554,124.6237,114.077475,108.17285,124.1935,125.36425,274.88305,197.29175,126.0119,201.4803,283.3998,35,34,3,33,50
"ZNF573",0.999931821114433,0.995454844688488,0.997456658525824,0.729304793630101,0.80661620679821,0.999956843306609,0.948349763539353,0.90753666341002,0.964852640153009,0.243154130208067,51.8007514285714,50.6737294117647,43.6314333333333,41.1150303030303,57.55248,5.28561093228448,5.68420299752309,4.24486213766452,4.70091209304771,6.29046851558964,33.1543,31.645875,41.2495,24.2599,27.07265,71.08685,70.018525,47.86525,54.0574,78.67835,35,34,3,33,50
"ZNF527",0.944439945386495,0.827872970674635,0.942407554156894,0.696874850986297,0.982484152997148,0.983548019783697,0.999511092772942,0.843234104772528,0.779403048221408,0.493732261273152,91.4881685714286,83.3660911764706,62.8404,77.3759272727273,93.632222,7.22499836137782,6.72703818702184,9.01784969324728,7.2341501819564,7.43896385802583,64.6682,56.6174,53.8363,46.0969,53.789275,115.51185,99.325425,67.77355,89.0275,132.6263,35,34,3,33,50
"ZNF33A",0.967577288366072,0.702233319196337,0.844000961301678,0.0919896730441949,0.340078845902615,0.998883208903432,0.437025721455124,0.860249992655043,0.962971397564606,0.829600950093787,1262.92390571429,1188.31640294118,891.478933333333,968.789636363636,1082.568528,99.2526422540022,86.4891501921489,57.9467714949198,73.7852977442405,60.172345999836,804.18545,873.833725,834.764,606.946,735.645225,1675.79325,1434.5129,930.1288,1374.5393,1357.682,35,34,3,33,50
"ZKSCAN3",0.227003594508244,0.947587055258017,0.999974808388898,0.410163809181569,0.997296137831918,0.999999730152187,0.514605796793696,0.95444932865043,0.999848181940296,0.9971695964636,83.0419,62.4287147058824,64.9488333333333,65.7596636363636,68.852996,11.0377692708477,5.10763946986647,10.7447344166547,5.90204100053407,3.95650510847483,54.409,42.507475,55.0062,44.1064,51.1708,97.9365,74.3495,73.4479,86.0644,88.495025,35,34,3,33,50
"ZNF676",0.991038462872716,0.997834018106865,0.98752595620829,0.830753564555008,0.56861047745184,0.999968380022105,0.999822635742123,0.997485610920519,0.995476240425014,0.690404199775846,6.13217142857143,4.23690882352941,9.40996666666667,10.5401636363636,5.49526,2.43352191207119,1.21657509155554,5.47899170326479,5.38189561714645,1.47027426431608,0.2272,0.28285,4.4359,0,0.444325,5.0974,4.56925,13.8866,3.9396,4.778075,35,34,3,33,50
"ZNF699",0.99377751957716,0.999999729629793,0.999650416777862,0.961623850802396,0.817674072469947,0.999276502917181,0.964430445608844,0.804548000798671,0.999550213083108,0.999990244313053,55.6221514285714,50.5613705882353,56.6280666666667,63.9287606060606,63.009012,5.87414820463126,7.87899049037872,17.833233009967,12.2572610264252,6.85380197001465,33.3169,22.345125,39.10895,29.4028,33.790375,78.996,60.88175,68.27355,70.011,87.54525,35,34,3,33,50
"ZNF250",0.239162653869176,0.775374879936281,0.997442311294853,0.135589514766271,0.998365547251594,0.999564667256456,0.333163896526207,0.995616548553178,0.989511731788604,0.957416541055794,289.647697142857,209.848423529412,178.096033333333,198.360193939394,223.3122,49.0587933771713,18.7762474607269,19.5203052283456,11.3715408763242,13.5637784741246,161.2048,146.52635,160.13495,153.6376,158.124825,250.33475,262.051625,193.6971,237.7161,280.40945,35,34,3,33,50
"ZNF79",0.608598304307328,0.999104018016476,0.997689491889577,0.906305211031953,0.982615128550138,0.999977044788982,0.417865648827458,0.999826125903218,0.995198782225935,0.942387192414464,118.845508571429,107.703502941176,113.947166666667,111.995248484848,106.507314,5.64591622126582,5.25139729556216,2.88285131096127,5.65505692883075,4.6991271486852,96.4203,86.972325,112.19005,84.9413,77.3116,130.3017,124.0842,116.805,128.4487,125.723125,35,34,3,33,50
"ZNF681",0.050071337409145,0.896043615527029,0.999613357569294,0.635164096570296,0.666458933458678,0.99710161120274,0.913779190694169,0.206312160702411,0.975459679210998,0.96321339541893,126.715528571429,49.5039617647059,63.7455333333333,87.5484212121212,104.914114,25.3496221769363,13.923526070218,19.8400808442853,16.5460425856434,17.4949092099661,23.0089,10.669475,49.5103,13.0246,10.855575,141.72845,45.787675,82.83145,119.086,149.746675,35,34,3,33,50
"ZNF766",0.680150834616657,0.188895268069429,0.461235130379823,0.490299494775089,0.998119539473862,0.541036542512645,0.842040081615292,0.994064772820074,0.356950050439999,0.947528375019069,389.760148571429,351.2091,229.740333333333,342.183712121212,362.249438,19.7991367958512,20.6258694101522,14.8620196445316,21.8382401110656,17.6444660475858,308.5933,271.53565,220.31175,242.5579,266.535125,455.7657,422.94675,244.4038,406.3298,432.111375,35,34,3,33,50
"ZNF471",0.772982220438308,0.846358415598957,0.575639458033997,0.71462985669872,0.999968378385998,0.548373304940298,0.99821618258404,0.872060222513015,0.783707832618974,0.821262044287493,51.6159428571429,33.8202529411765,90.6023333333333,32.1339939393939,47.408958,15.5253727078072,7.64682574244594,27.0571294387963,6.70844368244447,9.09211802500906,11.71355,8.934825,76.1211,6.2814,11.65365,47.1333,32.662225,117.63655,38.1807,53.99755,35,34,3,33,50
"ZNF836",0.998555626461496,0.899612813860841,0.936906913902913,0.0116184646118666,0.0287379228870225,0.993134148641917,0.280341359003322,0.46436399531521,0.999819790026072,0.507751972562635,127.63658,124.402197058824,102.299366666667,90.197403030303,107.014898,8.73079511466734,9.73276362916622,12.0496924056638,5.83879713971629,6.41441143341479,85.3134,94.3731,94.543,64.0477,75.262525,166.3475,159.435725,114.1635,110.3569,140.195425,35,34,3,33,50
"ZNF493",0.990938273871852,0.998796586419929,0.991170050793216,0.659987813583597,0.382417586528895,0.998775036609653,0.999978352816372,0.994701653191432,0.997941371868789,0.526532634709587,158.126374285714,174.459070588235,133.884866666667,109.47543030303,161.354008,17.4572482100771,21.683028318164,26.8447138882334,21.2556108759963,28.0952070780959,99.5312,70.088225,111.77605,14.8669,63.7904,207.7684,246.157025,158.1256,157.6129,176.733275,35,34,3,33,50
"ZNF167",0.896925301195613,0.999994073991255,0.998479099669559,0.986908765560492,0.995265749306032,0.999931969422491,0.899454924704024,0.344542140961067,0.994398265294241,0.614895871557607,29.9467857142857,23.05305,28.5802333333333,26.0551121212121,36.20868,5.36359187287858,3.48951233638198,8.76936240828133,3.84843376862971,5.998812887167,11.9929,6.53035,19.81145,8.4312,10.842725,35.47265,30.7531,33.0519,30.5988,39.1962,35,34,3,33,50
"ZNF565",0.995906324606172,0.990289156868895,0.972801398016142,0.432470717965775,0.242400112628368,0.999446943996808,0.999134165443313,0.999869418765771,0.980080980795431,0.22869052152212,81.5650114285714,84.7477647058823,71.605,66.8232121212121,83.522816,5.17077974601294,5.85031228741993,9.01174773947873,4.76150233538154,6.23536930743488,60.76835,62.3123,63.4033,44.6007,55.094925,111.4151,104.079425,78.9397,79.1359,99.310025,35,34,3,33,50
"ZNF34",0.999776088802655,0.959753954672813,0.973031378393605,0.941962530577936,0.885705563869987,0.860774714003753,0.975153212547087,0.934517841858789,0.891284016387977,0.999345538847953,86.8659,85.3399794117647,72.1750666666667,93.4399606060606,91.576576,5.8902096424719,5.36939740795883,15.3206368867108,6.57992634625199,5.37072184005667,62.78865,63.90985,60.4367,64.2789,62.4591,99.91175,108.04645,86.57065,119.1679,108.823975,35,34,3,33,50
"ZNF140",0.388114837360351,0.861920170214851,0.998803081642915,0.726163493678324,0.985089960057479,0.988901315645395,0.949922824833462,0.74611744368515,0.949984210866871,0.969945825945744,338.584382857143,279.896929411765,257.562666666667,297.324409090909,316.664044,31.9411017450892,16.4925732603965,17.900197336839,21.6501118788393,17.9667187289956,238.2167,216.918625,240.8735,217.5671,245.36285,392.3677,330.877,271.5123,351.1387,362.4886,35,34,3,33,50
"ZNF658",0.0471394448317077,0.98736055897409,0.972599321629835,0.919940786479942,0.313585308689382,0.999841956269268,0.876362752314198,0.237469803541554,0.999877568121036,0.999999727325904,81.4232628571429,46.3633470588235,65.7239333333333,70.8494424242424,70.462094,10.6398045035786,5.25800536069072,14.3683817550126,8.1876324948949,8.39487739141757,46.7431,24.21265,51.426,42.3957,31.7643,97.87795,59.648225,74.1036,83.0303,84.5262,35,34,3,33,50
"ZNF765",0.467406567278236,0.932330891911567,0.595077611212398,0.498476017573903,0.0135260451779052,0.999895537674258,0.995965446858101,0.614707276313298,0.880941090638597,0.22689999362844,275.572685714286,322.276352941176,219.5396,229.911893939394,285.15368,17.7651956941231,25.5299445873412,14.1189951555815,15.8949016559651,16.8422726054985,205.26595,214.524575,212.33185,181.0812,193.1047,344.3557,410.6893,233.65755,281.2242,382.3439,35,34,3,33,50
"ZNF124",0.998372038171421,0.790451988545377,0.724491838832825,0.777958231849876,0.607012426186602,0.963855880466147,0.975590482840908,0.893486229736069,0.887707542827194,0.964093912887476,102.894654285714,107.731391176471,56.3227333333333,83.7293666666667,93.904046,12.7963071152529,11.723620431074,16.2447308333434,8.62767153147214,10.5914090471492,52.11085,56.900425,40.41515,47.6974,50.373875,122.193,136.904075,67.12785,106.3677,110.5478,35,34,3,33,50
"ZNF569",0.315275601157736,0.999139096507078,0.985697956094556,0.999331580293915,0.21846226448219,0.99700281051735,0.990638704918449,0.0897776570980274,0.993238820640678,0.999640409199298,62.0998342857143,35.8180558823529,53.5402666666667,65.3376666666667,67.896344,8.94072231850072,6.49740698745486,11.8897053231403,9.67254139402672,10.0295701498894,22.6401,10.1991,44.1563,20.6862,17.306325,94.1919,46.279775,64.5552,99.8165,85.238725,35,34,3,33,50
"ZNF777",0.999999706930185,0.819711256388596,0.813523790801127,0.637560941413131,0.664761568088919,0.481367703779293,0.9999999993589,0.999999169281441,0.814516902468334,0.559826084149675,598.567782857143,600.636420588235,433.4906,684.508945454545,598.158374,41.3458567889355,37.9991647895951,47.0137173368582,52.3101750993774,36.3554127774242,425.47665,407.329375,392.3176,440.5797,454.29535,721.76405,708.9014,473.73175,857.8604,676.80875,35,34,3,33,50
"ZNF605",0.0716261523030783,0.534619456750948,0.987643328105666,0.79735229136842,0.58115661794105,0.810195557094166,0.947083610761688,0.222503914085191,0.697514978631344,0.988841622692388,448.24968,289.393597058824,214.217933333333,380.031190909091,407.279446,54.0658878536954,33.6826443295739,24.4603825137938,40.5856214726594,35.0391752814348,190.7399,169.207725,190.0903,251.6087,245.149575,536.3277,372.642125,229.76395,428.9718,546.2865,35,34,3,33,50
"ZNF799",0.508262323201061,0.828431234538455,0.99338930067211,0.984073732200464,0.837961341419852,0.917601047065107,0.987155220613608,0.73858986292456,0.902700106866821,0.99998980735196,61.1003142857143,77.0234117647059,87.5833333333333,66.4660151515152,65.7024,6.96843499822882,7.81081526760822,21.4905015876265,7.7083498124379,5.29872446063567,32.4699,47.993075,68.58245,39.6546,39.71895,75.0628,102.7912,105.77895,64.9686,76.077875,35,34,3,33,50
"ZNF782",0.725873133759752,0.11206435808157,0.304145876737059,0.140104728226364,0.810579342509492,0.571254355989293,0.179564158478479,0.914444418634516,0.473410786399104,0.996845532751188,94.7013,83.4232970588235,39.5579666666667,73.3752454545454,76.309258,8.408610739719,5.90170777808166,10.4078556315784,5.27376489975789,4.92994101610291,67.2543,55.9684,33.76325,49.2466,53.126375,99.6433,104.21915,49.94255,90.303,89.139625,35,34,3,33,50
"ZNF846",0.101320643154096,0.999437344298125,0.939683141328659,0.130762830423594,0.999983050197711,0.949614675437538,0.254083586525725,0.963512508620386,0.98432961268897,0.980778290691934,105.378042857143,75.4625205882353,98.6252666666667,76.5996333333333,82.8768,11.4365667169992,6.19163644147208,13.5940397552669,6.22066198471824,7.46690810955613,58.46235,49.636025,85.35025,45.925,43.1946,129.66405,97.5272,107.7983,105.6743,110.9776,35,34,3,33,50
"ZNF136",0.79224002354166,0.975159960978277,0.999893470330447,0.75357910344536,0.999991710112026,0.999959356557255,0.99999271822753,0.781750152836163,0.978167788906438,0.739597371573492,196.607045714286,175.669314705882,168.829233333333,174.206266666667,195.329694,14.3845882913457,12.7524225195929,29.2405822340763,10.9461331518497,11.6609998642114,122.27175,108.3716,145.469,131.0873,142.1,246.02625,214.3972,195.74035,209.0289,237.319225,35,34,3,33,50
"ZKSCAN5",0.999038308928344,0.982891547123328,0.967740795791302,0.999999967183656,0.998787461466124,0.983942529877671,0.994589396648391,0.961801396918761,0.994587526047717,0.995911858638917,439.350485714286,415.442641176471,565.345933333333,441.17743030303,473.427512,40.2420629187315,53.3013015575033,244.531893681733,36.4885907206494,79.8238279437612,304.32105,264.9581,324.21125,308.5753,291.5728,433.43965,437.56365,721.09045,551.8574,451.29845,35,34,3,33,50
