"gene","Stage I-Stage 0","Stage IA-Stage 0","Stage IA-Stage I","Stage IB-Stage 0","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage 0","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage 0","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage 0","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage 0","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage 0","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage 0","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage 0","Stage IIIC-Stage I","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage 0","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage 0","Stage IVA-Stage I","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","mean-Stage 0","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","SEM-Stage 0","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","Q1-Stage 0","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q3-Stage 0","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA"
"ZNF845",0.999996328314151,1,0.998496997264943,0.999999145277251,1,0.999678499633497,1,0.9999922319145,1,0.999997987984941,1,0.990452725977707,0.999999999979185,0.99864271190039,0.999999999998081,1,0.987770198643027,1,0.997982191716334,1,1,0.999999999998575,0.997083646897438,0.999999999147066,0.999671946229486,0.999999999977212,0.999999999999371,0.999999999766211,0.999999999718636,0.792528555205126,0.999997561947098,0.899899661152572,0.999999999964636,0.993582058596432,0.997762340809516,0.991284699044508,1,0.996584600927697,1,0.999401965432851,1,1,1,0.999999999943257,0.999838274230005,1,0.975932243343851,0.999999999868275,0.992174210124303,1,0.999996241708193,0.999999341646054,0.999986588059649,0.99999999447835,0.999999954073983,0.99999997927861,0.910076317580814,0.999984165276648,0.953199079141398,0.999999994235223,0.998398350395893,0.999195062521469,0.997515260438252,0.999999999756889,0.999791968950806,0.999999532615196,0.99999999867055,0.975062479452911,0.9999992415347,0.988651450936238,0.999999999731868,0.999908760929788,0.999959463827311,0.999823143992928,1,0.999988660895208,0.999999994482464,1,237.3252,179.3634,234.41464,185.976042857143,241.3536,225.199984615385,227.90905862069,221.420348,262.4616,229.31581,247.678457142857,276.2338,269.126733333333,NA,44.3828266257183,31.9179443955528,38.4878021344169,NA,12.5659008413708,17.3121951088563,23.2403954100292,24.8102170871043,27.6956661902562,41.5602790449914,60.754322481052,30.233759615499,237.3252,94.470525,213.0672,137.5525,241.3536,176.20285,192.3454,174.9322,215.082425,175.26465,166.34225,191.087,239.16355,237.3252,255.4903,276.3636,202.0337,241.3536,274.1108,282.34,279.6646,294.296875,236.01135,327.62925,333.69465,287.60345
"ZNF90",0.999999515095537,0.999615099849774,0.999852216902864,0.999999996541907,0.999999992322,0.997227363575057,0.999992328529186,0.985982480046982,0.904855022945396,0.996010323765046,0.999999991569201,0.999999867966819,0.984066737252402,1,0.993127771957825,0.999999872014056,0.999999999992987,0.99668602683345,0.99999999987918,0.987496325753121,0.99999997163714,0.999999870665768,0.999999999995566,0.997106044278605,0.99999999987892,0.987650700418982,0.999999979339058,1,0.999999999946321,0.924486303171061,0.566328360463622,0.993464218524426,0.999992416553342,0.881913488564547,0.77871378713241,0.801495301931196,0.999999999245071,0.999999673446006,0.990436065697612,1,0.996685185249257,0.999999999999576,0.999999945421613,0.999999951121331,0.992219015456855,0.999999974929059,0.99999999995738,0.998965963162363,1,0.993719282691569,1,1,1,0.984045033482775,0.999999999950323,0.999987609804503,0.9999999918191,0.999999970406342,0.999993130193868,0.97158503133117,0.999961337766557,0.999998598674307,0.999998819815306,0.918276537955264,0.999954645847511,0.99999906486603,0.999999244258095,1,0.999998251114903,0.999999987895805,0.989792622456493,0.999999956267527,0.999999999896181,0.999999999916638,0.98990237054147,0.999999838990275,0.999999999631091,0.999999999994328,416.2918,302.9358125,200.6279,341.624842857143,609.3434,339.978633333333,319.481017241379,319.135116,467.408925,351.91092,327.8657,256.9099,287.9952,NA,35.4268059345777,25.8913590084028,127.540203333571,NA,34.8308335039982,45.6000884048226,37.9784371077434,94.4281605169821,49.7427842763278,72.4450845088589,100.190139296589,106.489261973919,416.2918,248.88225,168.1818,163.3611,609.3434,172.6799,164.3047,185.1492,258.075825,281.7273,209.2026,111.6152,186.1622,416.2918,381.0921,247.986,356.1711,609.3434,414.72345,399.1577,380.2428,612.452525,400.969375,434.5957,344.6302,365.88395
"ZNF788",1,1,1,1,0.999999999632901,1,0.999860637273152,0.992147054975499,0.996791976154016,0.997317639856858,0.999997768921348,0.838902494525529,0.984063952283526,0.974001204354055,0.999996583623802,0.999999944198366,0.974527986359825,0.998922030304796,0.998619879518094,0.999957729248341,0.999991775751964,0.999999569215228,0.939065515208296,0.995784381267732,0.994004316865651,0.999988401857149,0.999999999121454,0.999999998504014,0.999984615879722,0.840154383084583,0.972771442202839,0.962455208364106,0.999999839092369,0.999999972463962,0.999861740401178,0.999997440703222,0.999999094131196,0.9670254183334,0.996794545103934,0.996262587356752,0.999996340503307,1,0.999999988927095,1,0.999999989312712,0.999999999702797,0.999819401865004,0.999995492617123,0.999997972618187,0.999853196378114,0.999971478923685,0.99999999646679,0.999999295711266,0.999722908808724,0.999998615531081,1,1,1,0.999999999999212,0.99620922522432,0.987332659001253,0.998941994199017,0.996257800559245,0.976799063781498,0.996842079333861,0.999991111074607,1,0.999999999999214,1,1,0.998381502944162,0.998613857550564,0.999936587657519,0.999677378225036,0.996001942513083,0.999639647646678,0.999999685643118,1,29.9088,20.88425,25.78366,28.8111714285714,96.8394,62.7401307692308,53.8075344827586,58.515428,70.03995,61.30847,45.9930285714286,22.99885,27.1606,NA,4.38427484531772,13.8332957847217,14.9569692578205,NA,11.3001868137641,10.191735187245,13.7280467521391,9.89102631735867,24.7419748132739,19.8296379714415,6.41833205494231,14.2705316607336,29.9088,9.941475,8.9667,6.91545,96.8394,16.4534,17.2793,13.5555,45.02745,12.63895,14.62635,12.380125,12.9011,29.9088,26.824325,24.0998,30.20875,96.8394,81.0971,76.7607,84.818,99.9272,104.888225,53.6328,33.509875,34.7762
"ZNF880",0.999999999973443,0.999999992114989,0.999999999626472,0.99999999878328,0.999999999998183,1,0.99999999627637,0.999999999964643,1,1,1,0.999889457588014,0.999187607284777,0.999193208839459,0.999998696328039,0.999999750215317,0.893259920466736,0.890549745619945,0.840630996169058,0.999579430293983,0.947242662309142,1,0.999841233382829,0.998973926784573,0.998997802699054,0.999997956690165,1,0.98677492890518,0.999918444459944,0.588149591035752,0.615351130619542,0.522288881049206,0.993319040137525,0.639271520644837,0.999047488286812,0.771747776084397,0.999999999999559,0.999862802395983,0.999089131213256,0.999243625975078,0.999996074350944,0.999999999965639,0.99981703491341,1,0.960022590105529,0.999999999998821,1,0.999999992600215,0.999999999749602,0.999999999684443,0.999990556737415,0.955021118769149,0.999983006005941,0.719509205354703,0.999978527005269,0.99999998708629,0.999999999067177,1,1,1,0.999501716239715,0.930276446644933,0.999349929313665,0.70447592085325,0.999343697212225,0.999999987242668,1,0.999999999991724,0.999999969647796,0.999999996968742,0.999999997395782,0.999999998337018,0.999468543328752,0.999999993610527,0.977797762597896,0.999999964556118,1,0.999999952803121,47.1733,27.3395875,14.02086,19.5727857142857,7.0235,54.7081358974359,88.6131482758621,56.987012,118.490383333333,61.4812,31.6458428571429,11.88135,38.8241333333333,NA,13.798775249824,3.84065295094467,7.36894254630068,NA,10.2047940444817,26.9844009396519,11.9446223585195,42.1691633353881,21.2118903989615,11.2676286961885,5.10909890856499,28.6717446661537,47.1733,5.723925,11.8182,4.7698,7.0235,16.5926,17.2,22.9188,33.8068,19.32985,11.00515,7.05905,10.3927,47.1733,25.1616,16.0212,39.1409,7.0235,61.4376,77.5217,60.6604,173.74125,79.961525,42.6073,12.66905,56.24795
"ZNF630",1,0.999999999994498,0.999999966768581,0.999999995542032,0.999969454056843,0.999999999821793,0.99982188714255,0.996459960922675,0.999646269688239,0.999914909763882,1,1,0.999996786230325,0.998631238755582,0.992045769617557,1,0.999999999981976,0.999999999011411,0.999981620943644,0.997292255956885,0.999998085136121,0.999999999999265,0.999999987469765,0.999945889524239,0.994109312243562,0.986278159289882,0.999999987328986,0.999832759803248,1,0.999999999921412,0.999993630545635,0.998973333703096,0.991036191305013,0.99999999999929,0.999998259897547,1,0.999999999214857,0.999985893646426,0.999999999998435,1,0.999799821807479,0.998486634643535,0.999991502620089,0.992775027369356,0.999116507572285,1,0.99999999964196,0.999994040173752,0.999400248925919,0.991312933641899,0.99999999998462,0.999999053191383,1,1,0.999562564712531,1,0.999999998101286,1,0.999999998977058,0.999588746668048,0.999999782718704,0.999999999990041,0.99999361362184,0.99999929051478,0.999999999968608,0.99999913458912,0.989655551658344,0.666104646942663,0.564969152953048,0.335514933088228,0.562191331446233,0.53383513999235,0.401306742784451,0.669454322289507,0.705451145460452,0.308657810289416,0.812908067684442,0.666543050963103,57.2304,57.989725,48.40322,42.0896857142857,5.9593,60.3060769230769,54.4380586206897,64.27282,62.5830666666667,44.41203,63.9087285714286,49.9237,121.098266666667,NA,13.230545877381,12.8349034867583,8.40305249926729,NA,7.78008523010677,5.16718434181551,12.2743777040888,13.9842643910789,3.45363769685273,11.4317641847224,15.6741732346026,57.187711198862,57.2304,30.051175,46.4204,34.2669,5.9593,27.41045,30.3349,34.7682,35.83785,36.579825,48.2926,34.305225,66.7986,57.2304,73.928525,61.7138,55.44905,5.9593,81.5664,78.2479,61.0758,96.04785,52.387125,85.1896,59.250725,163.7879
"ZNF844",0.999999992870256,0.999883585048062,0.999573001391975,1,0.99999946481858,0.985965385947581,1,0.999999999999134,0.99999159978162,1,0.999995678222681,0.999993043330281,0.999996211095434,0.993599703602612,0.999999942982493,0.99985366516045,0.994517211654209,1,0.895794714995978,0.999990936404324,0.999323412421866,0.999826333359477,0.993656534959072,1,0.89145167143924,0.999988454262577,0.999153702492779,1,0.999981129279865,0.999938701048595,0.999999995520648,0.990554279745703,0.999999433502562,0.999999996867489,0.999999976967797,0.99999993099698,0.998441925836716,0.954898709341426,0.999999973431432,0.765987803311376,0.99977107614028,0.980760758053194,0.999976825669448,0.99999094633241,0.999649074297895,0.999479871858591,0.99296403502909,0.999999999991543,0.921242505021085,0.999942854860029,0.999319888469037,0.99999997792084,0.999999994742932,0.999994847977607,0.999999999990719,0.999952804759167,0.999936887473632,1,0.995954471419431,0.999997346713335,0.999999900588179,1,1,0.999999999980655,0.999999836889128,0.999999999580208,0.999997069907637,0.999999836454329,0.999999998481539,0.999877842596319,0.999999938268933,1,0.999999999111891,0.999999997682287,1,0.999988654962948,0.999999619790432,0.999999999971313,28.4498,60.1690375,105.81634,37.7084714285714,45.1208,81.3116948717949,101.863189655172,103.274108,90.5161333333333,124.14625,115.7343,100.995075,86.6680666666667,NA,27.1121681784604,67.2623323261289,20.6151618436611,NA,14.2610101089139,15.0844509997906,17.479503729105,15.9426347033448,30.2658004595552,48.2752975786592,80.3682365450988,45.3836505386515,28.4498,15.698875,12.8303,2.78285,45.1208,16.5507,20.5617,29.6596,50.4899,34.9326,28.0251,17.695325,49.78865,28.4498,63.012075,130.4225,62.61425,45.1208,111.77115,155.0769,149.6403,131.150775,199.6082,169.64605,106.0244,128.01385
"ZNF717",0.999077522605759,0.999999954026665,0.99803474614885,0.96057624783374,0.997374267256288,0.760529719212871,0.999999927537254,0.999999889661832,1,0.999292240417941,0.990504406867496,0.999994200335252,0.879215115704463,0.999879675509769,0.999979221942895,0.99784745312364,1,0.983188895753462,0.992396934981396,0.99999942822483,0.999928972411805,0.999997144713246,0.996464177109977,0.999999998444866,0.491614526619848,1,0.29204252032217,0.838657307174139,0.991739158649551,0.999998157184787,0.936052281296315,0.999984856946139,0.999980645290839,1,0.999995946067022,0.748207804648998,0.979909632273953,0.999773563951646,0.845749765571312,0.999999995470157,0.999851097879132,0.999999627624975,0.999154690492932,0.552967640491446,0.999999985334834,0.998607984920947,1,0.996617907789277,0.999263010774195,0.999999639527542,0.999999831967984,1,0.993977925551438,0.999999925608724,0.99996613814739,0.953544609465133,0.997083149115899,0.811164895802423,0.999999999996788,0.998738915830839,0.999808379979229,0.994752627178236,0.690615369214029,0.999950882812923,0.999999754998922,0.998936013728744,0.986028710757309,0.999966801954749,0.963315266262964,1,0.999866063735954,0.999999932653692,0.9999652733977,0.952732485396013,0.999999986107617,1,0.999992545823666,0.999999999754226,103.5866,56.40435,83.81834,30.7438714285714,77.0459,45.7043461538462,54.2073724137931,77.197108,45.0433166666667,38.03781,53.9891,25.700075,34.5309,NA,14.438262922044,20.8754145178389,10.1142985638135,NA,7.56716061911804,9.53186009830673,11.5570179444914,7.60669367862472,9.74335391120475,18.9819980770503,12.6743870540403,8.23742401017049,103.5866,24.402525,76.3636,5.1937,77.0459,4.7404,14.864,28.2447,25.6685,16.04725,2.8175,6.233375,27.07425,103.5866,87.9538,107.6905,50.718,77.0459,64.765,70.3046,119.8988,60.682325,45.35025,88.92495,38.02535,41.29075
"ZNF492",1,0.999999999999368,0.999999999888074,1,1,0.999999999999435,0.690671795244825,0.25676108118572,0.378754983331424,0.29036575007597,0.99999954517091,0.995009418971206,0.999982637917167,0.998886712466576,0.447943577172992,0.999998545868854,0.989348701788913,0.999920906813123,0.997084303833898,0.492349025313989,0.999999999944392,0.999999983198767,0.999839109668364,0.999999939538645,0.999979742744085,0.382244713895412,0.999999717536407,0.999989879136556,0.999997551635823,0.993677369452467,0.999916604490398,0.9980180249665,0.556946390255035,0.99999999905318,1,0.999994161791582,0.999999740722308,0.99936588656123,0.999997194126008,0.999853297798186,0.501590951834437,1,0.999999999998262,0.999999998282441,0.999999999900377,1,0.999999999996791,1,1,0.315326863756235,0.999674265524632,0.998957801314262,0.999997173250189,0.999241280590748,0.999961145193089,0.99999999996171,0.999999993116838,1,0.999999999697382,0.454703876593995,0.999999669821616,0.999997289219635,0.999999999887918,0.999995640051991,0.999999939765487,0.999999999995008,1,1,0.999999999998667,1,0.395895527811512,0.999954048104812,0.999858253064495,0.99999889249895,0.999836217278158,0.999986090343025,1,0.999999999790535,0.2432,0.6975875,2.3854,1.2495,37.2459,6.34231282051282,7.02674482758621,4.862124,7.51284166666667,6.25756,1.83705714285714,3.2676,0.883666666666667,NA,0.263714999327941,1.97661865138423,0.544165211257443,NA,2.03118343752061,3.01699985233343,3.09102254410133,3.62644591659362,3.44515742814622,1.07939970615442,2.12939100840279,0.883666666666667,0.2432,0,0.2103,0.52415,37.2459,0.31075,0.3031,0,0.834975,0.606675,0.43095,0.9168,0,0.2432,1.32125,0.8406,1.174,37.2459,2.8826,2.805,1.3245,8.42585,3.464775,1.6739,3.7066,1.3255
"ZNF688",1,0.999996285550891,0.999523657455793,0.999619372649371,0.929228972451261,0.999998232897885,1,1,0.999999034584846,0.999829672039516,0.99937630457551,0.655614567542616,0.999984730940737,1,0.999718609396356,0.99999890918583,0.998322678941805,0.999999999955487,0.998720506215321,0.999999792564136,0.898380761408893,0.999862221644773,0.884294429383456,0.999999965256124,0.999999998055286,0.999947408432444,0.999999523042701,0.99746920907352,0.999448536837239,0.832830947468802,0.999992855851341,1,0.999748863062959,1,0.989715111403438,0.999999955345317,0.999999999756607,0.999999996697151,0.999979856596097,0.976400252213865,0.999999999994234,0.794468785583081,0.999960001111198,0.960135180565217,0.926057289688509,0.981276962267346,0.35845370067441,0.976991661330224,0.999419518488102,0.987703210174577,0.992238921400086,0.62665160250857,0.965868131070977,0.998480523104197,0.473530749552477,0.999999999989696,0.99999823262189,0.989186636080833,0.827149734389239,0.999999999694012,0.604054709366046,0.976036308816048,0.790770421177152,0.723862759481006,0.999849881937436,0.309898046495813,0.998793676978897,0.951013019211333,0.999964047483096,0.999999998590463,0.999358223963923,0.999999990127381,0.998360406099098,0.999998249717271,0.999999998236801,0.981700125673215,0.999999887899618,0.861332216290027,123.9781,133.427575,175.8916,201.867957142857,129.818,201.460646153846,167.218572413793,191.330808,202.639875,145.65405,242.471485714286,106.260475,218.414166666667,NA,10.5395058797119,24.8007142637264,32.0816281163925,NA,14.3407784553916,12.3661578266739,20.3933620668605,21.6679172892506,25.1866480277293,44.8249596825699,17.4913126427271,24.0895048161596,123.9781,118.99925,133.0121,132.141,129.818,151.51215,125.6684,125.5076,148.926675,94.133375,159.6265,92.84885,200.24895,123.9781,153.40685,221.3496,258.86175,129.818,229.47185,186.2156,226.8284,246.47245,173.2211,316.0104,122.642525,241.19885
"ZNF879",0.999789023342795,0.999992556047159,0.999999970446724,0.999999763209364,0.999898489011996,0.999999995530528,0.999999999387863,0.999999591438427,0.999999999590937,1,1,0.562696090616088,0.975238712989343,0.995013901603133,0.999999976543285,0.999999999999288,0.843401335950704,0.997801102662667,0.999911689561749,0.999999999946666,0.999992589172492,1,0.702842664228178,0.98861193023071,0.998536707278962,0.999999994372939,0.999999999999091,0.999999940425026,0.999999999996321,0.502621750813976,0.92917658451321,0.974025096786994,0.99999797123059,0.999995596126933,0.998718572046306,0.999981504396286,0.999999999958003,0.975809269821982,0.999846118481916,0.999998835728883,0.999999999999669,0.999992189039218,0.999999999993497,0.999999589027377,0.999138260514555,0.999999998469356,0.99662413167315,0.999992816918672,0.999999996169724,1,0.999939771748361,0.999999978962818,0.999991945382847,0.998013727665749,0.999999999996646,0.999980415032736,0.999999999929075,1,0.999999891003431,0.999999994771808,0.973314378870171,0.996710454508973,0.986313489622363,0.926907601565545,0.999639965269228,0.999971248657252,0.99999997936535,0.99997465265377,0.99999999125577,1,1,0.999972258552641,0.999999848686675,0.999992843737742,0.99930185787907,0.999999998211567,0.99999999999916,0.99999988104257,54.9544,11.1091125,21.75558,31.0606714285714,35.9689,54.5108615384615,47.0827103448276,52.496084,64.0549666666667,43.72187,39.4441857142857,17.9629,34.0442666666667,NA,4.21035477417782,11.1319805812084,13.4677083354914,NA,9.70740022165611,10.3620189955824,9.38369055616655,14.5163257130645,9.38409725574839,16.5414511850198,4.76902354837969,28.9479429017178,54.9544,2.17615,4.5364,2.6428,35.9689,21.71675,12.5166,20.33,32.7403,19.005375,13.0622,12.269575,5.1045,54.9544,22.195975,31.8182,51.90195,35.9689,63.39015,62.9549,71.1262,66.44595,66.285025,46.51895,24.564125,49.10995
"ZNF737",0.999999999575033,0.999999995317524,1,0.999999999584898,1,1,1,0.999999999788757,0.99999999728448,0.999999999792795,1,0.999675447492956,0.99968729917979,0.999808609211469,1,0.999999999857227,1,0.999999999931666,1,0.99999999993615,0.990865627896852,0.999999999989715,0.999999999979451,0.999999995643517,0.999999999985944,0.999999999996316,0.998754722392057,0.999999999996703,1,0.999937444336902,0.999900365203813,0.999957630052299,1,1,0.999605136989277,0.999947971244943,1,0.999981409087766,0.999961368750972,0.999987056894259,1,1,0.999915926286934,0.99999111180575,1,0.999999892802642,0.999999993410883,0.999999999998239,0.999999995971612,0.999999929454271,0.990467675386694,0.999999382713059,0.999994564458256,0.997406242657951,0.99883973938419,0.999999953746172,0.994302013370744,0.993920716043549,0.995285357728019,0.999999929885193,0.999954424444677,0.987698359586475,0.993992391166584,0.999984559436015,0.999976730679942,0.971471055079956,0.999999959554259,0.997456153732625,0.996890603680918,0.997830798547182,0.999999939182322,0.999985958813147,0.995535933367833,0.997862791123028,0.999994137781912,0.999990774047429,0.985761407807833,1,163.1611,101.48325,85.08384,101.118971428571,159.6254,176.2156,109.219424137931,119.787216,176.591366666667,171.26139,63.5059571428571,260.096425,262.126966666667,NA,54.081650137999,29.2667875117957,80.2832733046546,NA,49.9704084423988,23.1053084326199,35.3713176608749,85.2014289134261,44.7547254823504,26.11626437795,145.014137333183,126.00696604354,163.1611,13.93455,27.4606,5.8531,159.6254,20.9437,29.476,20.2754,50.88605,52.75825,11.69255,59.117325,138.3216,163.1611,100.09345,150.3528,52.5359,159.6254,199.11215,129.0419,100.5291,151.5866,252.0112,88.8206,382.474,344.3395
"ZNF709",0.99999999615696,0.999999992613047,1,1,0.999996790125431,0.999997534239499,0.999999999054896,0.999971373131149,0.99996844937015,0.999999918310803,0.999982089021191,0.999701062055985,0.999987690399895,0.948917726456443,0.997816028958304,0.999846987416068,0.991789511916416,0.999274983619234,0.825190060210582,0.992878655087097,0.999991342440955,0.999999330207568,0.999999913786305,0.99999999910965,0.997292042827706,0.99961857556367,0.999984922628157,0.994345611107494,0.996513523923991,0.855729183552913,0.960373287984498,0.504998727656256,0.958013985135274,0.963323800846176,0.999076527102776,0.826045724221606,0.999945496162805,0.999459166613042,0.99994395520301,0.960975253370807,0.996391651913779,0.999999999127094,1,0.999961286196982,0.999552968195099,0.99988928674025,0.999015418054394,0.999852908862544,0.958198594490554,0.99488251205056,0.999999923840613,1,0.999891194715898,0.999981792732118,1,0.999999738702587,0.999999999008761,0.999999999967361,0.999936786611631,0.999843893661437,0.999999997142709,0.999995113575359,1,0.996240576881653,0.999999816149697,0.999998618569834,0.999991619530613,0.999997312271528,0.999999567857197,0.998997262950554,0.999101417600666,1,0.99999999999543,0.999999989861678,0.999975344787027,1,0.999999999995065,0.99999999944617,33.0699,50.3996875,51.9925,35.2501571428571,12.5572,67.6824384615385,75.5276206896552,59.06248,92.6222416666667,72.78926,76.3434,59.317875,69.9060666666667,NA,9.67929473169473,16.0322983306512,11.3638626057897,NA,11.3020620594514,7.76295446640627,8.38341695372478,18.076014858338,16.6481160186317,10.906138665951,14.1337045839826,10.4039817625006,33.0699,37.937925,17.6532,12.9004,12.5572,21.57335,52.3635,26.6045,50.6814,29.90065,54.8603,44.239875,59.68345,33.0699,56.929925,75.7783,55.90375,12.5572,90.64075,93.4891,85.0757,132.90205,107.3287,99.3225,62.9513,76.6924
"ZNF585B",0.999999999975426,0.999999999973585,0.999889993113036,0.999999999829549,0.999389203365947,1,0.999999982539046,0.999973287265706,0.999999999668962,0.999999999895348,1,0.999699174585444,0.999999999884472,0.999999987163873,0.999999957795372,0.999999998838244,0.999999999995416,0.997475178271862,0.985019682775428,0.999885415841941,0.9109555719713,0.999999516199605,0.99998107682164,0.963296714898851,0.873914504323741,0.998930072534519,0.486869497336225,0.999950146097575,1,0.999999999550822,0.999992328679166,0.999927008255366,0.999995522443273,0.999985361201519,0.999997221023153,0.99639020061624,1,0.999999999637007,0.999994874978945,0.999953711211915,0.99999607357176,0.999994147182973,0.999998476440716,0.997884951765138,1,0.999997494653935,0.999953816084673,0.973745285763424,0.931459313977876,0.998235924573149,0.884733490658845,0.999957081385263,0.999999999836567,0.998096358122396,0.998580897374076,0.999999999992913,1,0.999985422630041,0.999934013403521,0.999987275021628,0.999991714207675,0.999999999999373,0.999998735057162,0.999999999991123,0.999999999991322,0.99999221672672,0.999999989533189,0.999475467536179,0.9999999998953,0.999999999983096,1,0.999999610078472,0.99563224882617,0.965384076259942,0.999909265247933,0.999930184630667,0.968247026159597,0.999874054539597,56.1702,67.698525,44.19142,42.4951571428571,29.3711,50.0717102564103,71.4725586206897,81.920276,61.3620666666667,61.23098,87.3709285714286,67.125725,35.2256333333333,NA,23.8704917163262,18.5221364548316,9.58803845647216,NA,5.61272713129381,11.5930999255338,13.2382824162367,13.8150799821676,11.6733473639721,29.8276430537634,25.5543471678622,9.75994232399853,56.1702,9.652925,11.4886,30.6116,29.3711,20.5733,19.4086,30.6708,30.67185,44.635325,28.8023,40.8946,26.51565,56.1702,100.354225,87.0896,58.49985,29.3711,69.57665,120.8309,115.4144,76.44905,69.36985,145.849,68.198825,43.39435
"ZNF324B",0.999991577786457,0.999891587831815,0.999999985962003,0.999732983497294,0.999999306029621,1,0.998607730265743,0.999953242907238,0.999998886169175,0.999999539891334,0.999449571351846,0.999966881461645,1,1,0.999999400186456,0.999938131825902,0.999999999777691,0.99999999996813,0.999999973772377,0.99998364891614,0.9999651079597,0.998653546635119,0.99952400775651,0.999999991896355,0.999999999651918,0.99999995230605,0.99999997585415,0.998922535493295,0.999977277841665,1,0.999999998763375,0.999999835059984,0.999971707046271,0.999977271816418,1,0.999506073221692,0.999877438103168,0.999999977434728,1,0.999999999998316,0.999996923474386,0.999999999286452,0.999999999976983,0.999998953678164,0.999999998351504,0.999994684994406,1,0.999999966249765,0.999998792256432,0.999942092337766,0.999958661964272,0.999999998780572,0.999494767619561,1,0.999999943700901,0.999999827000619,0.999999999416649,0.999997874752396,0.999978749823936,0.999789309548651,0.999792921394369,0.999999296995882,0.99883615332653,0.999999975982935,0.99999629258368,0.999999999915977,0.979232508721351,0.980243445482543,0.998945280991757,0.999160942652463,1,0.997390092621895,0.980994457584196,0.999547487472422,0.981303026208973,0.995976927844174,0.979555378730652,0.971672129171003,70.7599,133.589625,152.89746,158.149357142857,207.0874,159.639074358974,143.102627586207,168.728716,138.237291666667,150.32094,131.518114285714,117.76345,221.3216,NA,14.9382275936217,18.1586244273789,27.5097084688717,NA,23.6504674396416,8.81241395680162,17.8635647207042,14.7960063366901,28.6865800828936,15.3997947515919,7.8875508465873,75.9942455836186,70.7599,107.9982,153.2284,105.69975,207.0874,109.43005,116.3052,123.3444,112.541925,105.8885,107.09475,111.224375,152.2127,70.7599,167.8283,176.0487,206.76925,207.0874,174.9144,173.984,174.5869,163.84925,132.61305,169.23925,124.511075,283.24965
