"gene","T2-T1","T3-T1","T3-T2","T4-T1","T4-T2","T4-T3","TX-T1","TX-T2","TX-T3","TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX"
"ZNF626",0.867975216908278,0.999850339913136,0.654744118867865,0.999615808936888,0.842562196729298,0.995790638074585,0.94474040405814,0.999996492168365,0.935587461565416,0.914424863951894,64.40568,208.815992857143,86.1749222222222,22.1598333333333,220.140066666667,33.1829900192312,126.638991855882,34.2624822438503,1.58708295974442,165.453257173744,13.9655,32.733125,9.55445,20.59385,56.25235,102.9547,93.148975,52.5432,23.1662,321.74855
"ZNF793",0.997599099303953,0.999999365930614,0.989613733742341,0.989379916571363,0.998602205254014,0.982222007696636,0.995678311911779,0.999822213555643,0.993101954201,0.99998541411262,92.0104,113.24975,94.4594222222222,135.8353,126.6524,57.4806391102169,33.2024070023045,21.1300461616313,24.8484781619184,103.016786672092,8.1261,26.1217,8.7771,112.1309,24.12405,144.1908,145.88245,149.24945,154.14205,186.59395
"ZNF383",0.73704426417478,0.998783674774285,0.493902070740214,0.994401628803213,0.590182438640636,0.955128853362026,0.999806947792146,0.927126302984431,0.999999998778806,0.985973603231177,90.82178,124.470785714286,97.6364416666667,75.3823,97.3673,27.3690671304376,12.2487974391651,9.12005737048787,20.5788132632408,31.8384347904123,45.939,95.38625,66.4322,57.6029,65.56005,97.7704,147.779375,113.1814,93.24615,114.491
"ZNF669",0.616589753574518,0.82059649225247,0.948879356814287,0.668992531629088,0.995818056103448,0.936609171092253,0.942133711536678,0.998249483370166,0.999995156588853,0.984861591938894,100.96828,153.343728571429,137.109288888889,170.066633333333,139.975266666667,14.286819742035,21.122445984876,11.0164115050234,56.0752643648497,61.8943252144689,99.7548,99.9125,94.8096,115.6692,79.48105,113.1648,175.3421,163.4376,209.05585,181.55895
"ZNF559",0.847447444916135,0.976645612815436,0.932181619204018,0.326191018892844,0.657310567061672,0.355472756493837,0.983336577275623,0.601803378623263,0.797879240828123,0.201164890031131,124.59004,183.830064285714,155.91735,280.5392,80.8379333333333,30.6631026672873,40.0481689709832,17.2816362793263,39.3620848203361,33.1823577426486,71.89,67.51215,92.3326,252.58525,55.43185,149.2098,264.811025,212.3714,318.5154,112.0261
"ZNF177",0.647216828670137,0.92727662573145,0.832031664123602,0.607146257529421,0.984478846828688,0.803449308134804,0.509530381603634,0.955290241881891,0.697241728551284,0.999916020833888,16.8152,44.5370714285714,31.7496833333333,57.4733,61.8360666666667,5.05639729501154,14.8772724660859,4.99530734997739,11.6547787668121,42.9420097194008,13.7303,8.545325,8.740675,49.63575,20.02355,15.803,54.367075,42.771625,68.86235,91.21565
"ZNF548",0.929556772635588,0.999601790143912,0.483655646782165,0.527158547737013,0.785361017661199,0.251410793082456,0.993290467887087,0.999795141127093,0.961459671010957,0.844302853034895,217.03228,259.609064285714,207.083736111111,333.626366666667,248.3941,39.2727558050285,16.7253824807482,17.6145661895003,102.027374666546,90.7531207960549,175.8224,247.50845,132.71785,233.09065,157.648,221.9264,288.392425,249.3547,398.948,294.74475
"ZNF563",0.999877165515033,0.999827786834156,0.986923822363486,0.999998612402202,0.999995111142834,0.99969261599632,0.999998300878136,0.99973674891834,0.999994963773179,0.999984300753953,36.28848,37.8613,34.7198361111111,37.0054,35.5343,6.29918875105358,4.78528645660406,3.64780634517177,3.75165971671206,7.82558979651587,23.6376,21.560025,21.202675,33.4588,27.8548,41.4711,54.045925,44.349575,39.83815,40.67745
"ZNF567",0.213707745577591,0.87532516261623,0.22782357723115,0.998781686502977,0.59838405218989,0.99291271913101,0.882213276653991,0.958170016974423,0.995438345780122,0.975499226518178,138.47076,269.181778571429,191.436425,161.548166666667,218.084733333333,20.6708460518093,45.3380839215462,16.5072031296948,8.82511838907054,76.9717465093379,113.2049,169.343375,120.99615,156.88125,150.9856,146.7371,309.5855,271.37565,170.3683,284.2957
"ZNF573",0.488515537724932,0.93133745856253,0.577052597109465,0.913783164884638,0.996492650217674,0.994357961570401,0.801855212369529,0.999997200873798,0.952082436038569,0.999350071949464,33.76064,59.6830214285714,45.3664138888889,52.7613333333333,58.5372333333333,9.15717436344858,9.95549717863231,4.4564175847322,12.9117282344817,33.677656395714,15.4659,29.809675,27.367725,41.88585,25.18175,43.134,85.257875,57.814925,64.2263,79.23955
"ZNF527",0.442970850023448,0.917926326405316,0.540271320043546,0.997168892412387,0.851827510040454,0.999021051876256,0.441779929570015,0.980070434538732,0.628788177339506,0.739482275897347,58.65438,97.1473357142857,76.0263888888889,69.3297333333333,112.674933333333,21.2068027965886,12.2178930192549,6.73041104781867,7.65621920060925,45.3363247315856,31.3089,63.701125,43.7352,63.06115,67.4062,53.404,108.644775,92.521275,76.27085,137.45245
"ZNF33A",0.97535947386881,0.80008671153569,0.955643387613512,0.986973629889213,0.825196854972821,0.57267374568621,0.95934764295654,0.99824906000786,0.999998246425732,0.826600285761061,915.19268,1065.77011428571,1172.95713888889,737.443633333333,1157.6776,122.500150986002,96.638547470018,93.6226274278166,97.0664597955499,149.673599256415,786.868,730.119375,716.097175,640.38355,1057.75805,946.8938,1248.76395,1587.36425,786.9372,1304.1449
"ZKSCAN3",0.620182846650773,0.894948266414243,0.865159650929375,0.828334445201575,0.9999983242233,0.979436783207721,0.83077908337566,0.999998955219456,0.980243806825141,0.999999999904514,49.66422,71.0996285714286,62.1729972222222,72.0556333333333,71.9490666666667,11.7811346648105,7.22861374759471,5.01594587454419,2.52112426332204,23.3081942536906,34.4658,43.9131,34.25545,70.0192,50.35275,59.9044,93.4046,88.394275,74.361,90.3402
"ZNF676",0.995195434202353,0.892190344988026,0.9460138368506,0.999400511827706,0.999997728017989,0.991505141867673,0.392654506469713,0.422676146783648,0.600753435689184,0.634171694777275,0.82056,3.48714285714286,6.58472222222222,3.01553333333333,18.1321,0.436700605220556,1.12173872046995,2.47852583709443,0.577358572389041,17.8252852746691,0,0.43605,0,2.44465,0.3077,1.6813,7.099175,5.693825,3.37565,27.19815
"ZNF699",0.889326584321375,0.999999686624341,0.58929342024237,0.998172876098689,0.994137546783995,0.997103818860151,0.955171784820644,0.530979308086858,0.902978617717679,0.896938270201687,59.35966,88.1160428571429,60.3367861111111,72.5706333333333,28.4831666666667,22.644259961933,12.3229088863457,11.4410391785325,4.51736640250096,4.43315823626653,21.7724,50.56215,32.738275,68.1138,24.67745,91.878,119.260325,68.836775,75.43735,32.35505
"ZNF250",0.586422987170378,0.9769505118451,0.53795502686959,0.933446280370554,0.998180367373358,0.987767403669564,0.999997157398772,0.709899386377675,0.983262415957894,0.94184379232088,188.47864,307.106828571429,231.660813888889,277.516433333333,181.7982,35.969075258847,45.8410370212279,26.6587407607795,65.8153512859103,50.6265426789479,140.7748,209.733075,161.113325,213.92865,131.18855,255.0164,311.998675,232.71395,324.01375,208.23555
"ZNF79",0.872491010755986,0.812855239463875,0.99999675537381,0.745897249950358,0.20501763853772,0.149952667538972,0.350799547668459,0.661505750707804,0.631907352626068,0.0598078879722587,125.85524,111.293657142857,110.733125,151.621633333333,86.2389,2.57245981826733,7.90813742866346,4.97158713815097,18.3772312220252,22.239925659573,122.014,92.69145,83.516275,133.89765,64.5686,130.2692,128.343625,134.471975,164.68925,101.40525
"ZNF681",0.996810488827932,0.999909358633743,0.996291548887557,0.990866997889776,0.927419363497388,0.962948037347908,0.999999968794132,0.998042913723455,0.999923161785345,0.994939436456334,91.82922,116.154407142857,100.865155555556,46.9930666666667,89.9503666666667,38.1532665648094,41.4828507344776,22.484721093446,21.0160618981715,75.6700834751827,10.648,21.40625,15.9499,28.4365,14.3697,141.3001,159.387025,133.884125,64.81515,130.92555
"ZNF766",0.701901759317599,0.624267528582439,0.999999995745177,0.146580635119191,0.479608357180929,0.425042323375946,0.600249233956041,0.972958158234998,0.967867122215869,0.929006740601033,267.90468,347.280821428571,347.714475,470.978866666667,393.315133333333,12.3753175870117,21.6385711961104,21.6688678027708,98.9817670478817,90.9350685124342,242.5579,317.402375,250.117275,372.76185,313.4883,284.0438,412.74745,433.885,530.7225,470.94655
"ZNF471",0.872511211778595,0.998863828084846,0.285137381209949,0.999918810206692,0.969978678444709,0.995560453403315,0.998803572450071,0.808816432882909,0.999957300214478,0.996165400036275,37.5315,72.5241,28.6277055555556,44.5301666666667,23.7266666666667,27.7036586996916,34.5825976723636,5.44052064955235,23.8076958810475,15.780578251164,6.2477,18.584325,5.731725,21.6537,8.15815,17.3342,64.0105,35.18935,61.6785,33.74385
"ZNF836",0.960616151130598,0.976183667010782,0.273664079316616,0.860560786368474,0.450724536188437,0.948528924786006,0.993880018950936,0.999988733698411,0.868959827290763,0.723007181567732,106.87572,123.515821428571,93.6120166666667,72.9062333333333,121.014933333333,20.5857642120568,13.2484206175894,7.9872012833951,3.99976516241197,25.0561424007723,74.2374,88.151275,57.28475,70.72125,102.75295,126.655,164.101525,114.5911,76.9001,145.003
"ZNF493",0.772079363831984,0.999999907606471,0.336795572443501,0.999501458376519,0.751175325603582,0.998567062457975,0.720530237250512,0.988362886822083,0.565016165835295,0.683837040425107,108.6535,190.5305,110.269097222222,87.3435,232.300333333333,36.7427323310883,50.2600395068171,18.3464384715626,39.0460674211032,130.708841606658,69.2119,74.405825,29.235125,52.2088,102.10505,173.1422,180.175975,195.357925,119.6625,307.42255
"ZNF167",0.891531164198849,0.999998457291585,0.514020170047909,0.946739792934651,0.99997609816093,0.881440548420158,0.3686524187666,0.660698185196198,0.173197913445247,0.865484863530011,24.78792,40.9905785714286,23.9625694444444,43.1754666666667,70.3429333333333,8.5443955925156,11.942586069724,3.65457957071611,15.2160398001948,57.2119014180713,14.7114,14.5594,7.35295,33.90295,13.2928,23.8264,43.81905,30.33375,58.25975,102.5913
"ZNF565",0.852196604686238,0.995852050111183,0.806009206715275,0.999999045473592,0.937863435695791,0.999243647667815,0.99998633859085,0.886830102196176,0.994406400914455,0.999954235145859,66.2318,86.5305642857143,73.0977444444444,67.5042,63.7552,18.9265867695155,13.794512159653,5.61543039046994,9.34626440723779,19.1087072876041,35.8355,58.5389,48.73735,58.7235,44.73945,76.4088,97.19965,91.601725,74.66745,74.8934
"ZNF34",0.971941122931622,0.876750593888147,0.993471508131275,0.997989388318374,0.999879002763023,0.995504084099941,0.999999994674582,0.98794775920951,0.946620175055939,0.99889289672711,78.31014,89.8220571428571,94.5364222222222,86.3737333333333,78.6316333333333,17.5762195092005,8.9948968063137,6.19338597239806,12.0386862251567,17.9445407120878,55.1268,63.015775,66.562175,76.70715,63.44465,80.9807,116.4457,113.7288,97.42115,94.5029
"ZNF140",0.591682361484431,0.959700763681951,0.640271543854719,0.999800395626992,0.854457044007598,0.997275659927902,0.999284758738999,0.886151668575658,0.999060623976969,0.99999728979722,272.6205,382.809607142857,319.697352777778,290.743366666667,297.637533333333,21.5454223500724,41.0280833444116,25.9974250335314,15.3047182121869,29.2523209358581,228.4048,287.082525,204.6379,280.6945,269.5929,315.7299,376.16805,409.190125,305.76485,318.86385
"ZNF658",0.954273316770093,0.997717995540669,0.9586996886866,0.658204089056711,0.864177935540377,0.633643291809594,0.943968680559866,0.606723709564036,0.772668249540493,0.339045283873921,67.09112,91.0767285714286,76.9872388888889,131.630366666667,31.4580333333333,11.8562158654606,18.3010270916432,11.5108167974655,32.7224199101744,12.552245076258,47.0415,43.42645,45.89385,106.9712,19.21375,81.9435,114.090175,85.3281,162.5882,39.97335
"ZNF765",0.700859856539315,0.872251236334536,0.961179705888528,0.999923837733558,0.89623330901588,0.974836781647334,0.855739975937479,0.99998390118434,0.991307806345966,0.937837566489912,209.90626,280.779978571429,258.313947222222,220.300033333333,286.912033333333,5.7900262602686,22.4115420114652,19.5052761603276,39.8768236959069,87.349878673534,210.9519,206.530525,172.47075,189.83795,209.74,217.5179,347.799675,352.46285,257.8171,360.93615
"ZNF124",0.745891904184015,0.835125214460571,0.993119076737664,0.974810530260043,0.998088329213246,0.999976663913684,0.474865363974841,0.895896067619383,0.765981488918512,0.880961025529468,60.86572,115.3989,103.866288888889,98.6665333333333,164.921133333333,10.8948042584252,30.616189167966,12.1594123852061,67.4463101409641,73.9817990991553,49.9816,46.73985,60.025125,31.2745,93.43835,70.3327,126.628175,129.575375,134.7054,217.1743
"ZNF569",0.575259334079526,0.999692981441886,0.206315740916575,0.998764308318966,0.89365290827893,0.999764667711382,0.999563333580241,0.864108376021014,0.999974683233852,0.999997631294824,50.88282,99.5863857142857,56.6163722222222,63.3674,60.4723666666667,23.2382593689459,22.7407553102689,8.67794865870505,35.374619669522,48.4693369905941,12.3292,36.30545,19.9041,30.3624,12.00435,57.512,139.229675,92.029325,90.89375,85.0162
"ZNF777",0.999983979012436,0.998217362096114,0.998138992231555,0.8762060688451,0.847350827083687,0.88935715410128,0.997177184018978,0.9979077003615,0.999801933927097,0.981669591473956,582.32674,595.023185714286,620.483452777778,767.9884,648.015733333333,105.915823463228,74.5192411961648,44.8113681557518,160.729334893364,126.808064577275,365.6119,390.10345,416.261125,609.2899,536.94535,694.2301,698.324225,777.7278,869.39505,756.53905
"ZNF605",0.550193821508497,0.708880282624882,0.975098089559326,0.986629780605913,0.961817212954567,0.994558480678741,0.999138312025705,0.544903572578418,0.684892394711548,0.96146870929428,283.67948,526.439292857143,469.103044444444,396.0872,228.369666666667,35.3128680582928,85.306647226779,55.0674472935294,76.2433988304124,49.7830468235367,251.6087,298.5661,214.809225,320.0662,190.4002,320,745.361525,625.755025,439.1373,275.23815
"ZNF799",0.939596807413511,0.99995730287214,0.811606748694034,0.989190060007634,0.766457766828982,0.961743047960357,0.955458306589255,0.999766877512318,0.941061068984977,0.82937457368757,61.53922,79.6585785714286,64.0643555555556,45.7144,84.8157666666667,13.8271639185843,18.3444258639703,6.2939229009033,3.04603410574034,11.4252153745321,42.7232,38.673,37.1899,43.9283,73.8037,64.6093,75.2355,86.255675,48.7443,92.95855
"ZNF782",0.899680013070603,0.995426932057556,0.8977264388584,0.999994745456034,0.966086846409628,0.999478006117307,0.983041136058268,0.664651149478942,0.87379035275352,0.982465926661557,72.2619,93.5324642857143,80.5968555555555,74.5696333333333,54.2485333333333,20.6936402411466,12.8595336955544,7.78545053959113,17.4848492793364,13.912083779019,49.2466,68.85055,53.7478,58.67925,41.30785,75.6567,104.84785,97.438075,88.8324,65.14195
"ZNF846",0.830985884348027,0.985876110903243,0.102564802617462,0.99778223446848,0.987306249811877,0.932488293641007,0.975887816783228,0.54270402714576,0.997882993764513,0.926184382414843,94.67432,127.219664285714,80.1445333333333,108.3942,68.9888333333333,21.603768195095,23.3920296540181,8.10689629480935,24.7569111484719,22.0434156499043,65.0496,54.104125,44.088625,87.2022,50.24375,118.2487,141.0277,113.8643,130.0741,88.4063
"ZNF136",0.0350475582257163,0.201214740685906,0.511421938857522,0.336547909260546,0.998989214448854,0.980400655159208,0.96606963165916,0.45544062965024,0.87812642849453,0.802488744926478,108.07172,220.23405,183.858252777778,208.2787,142.566666666667,18.2982507228259,19.9606322223552,12.2245581134624,36.352767172115,59.0135125965326,97.7704,177.5158,124.792675,172.0279,84.09005,113.7653,269.9598,228.1008,228.76045,178.6832
"ZKSCAN5",0.999108862005726,0.938210010158314,0.942845351975233,0.999944027044652,0.996766452205946,0.94014964208138,0.999999999998046,0.999610253615899,0.973047772824818,0.999962119073881,371.48534,439.450857142857,563.054111111111,324.069666666667,372.135666666667,71.6438581345645,54.4265702349088,107.309303798719,74.1428030080316,83.2398111774515,258.9142,291.1117,332.171025,255.53205,309.4335,413.0517,498.638425,542.5876,382.82955,450.8996
"ZNF33B",0.999673640940585,0.949210265364993,0.934946386292857,0.994556031265055,0.971992526803451,0.825218727498572,0.892182783336412,0.901331540502688,0.984197951976333,0.768650019859034,617.11306,651.427757142857,734.978783333333,518.439533333333,842.519,134.179730915271,62.1678177357502,65.0893881684597,11.6429540971258,92.005200550458,413.4509,504.321275,493.4122,510.4443,760.62025,682.5919,777.76155,845.562225,529.76695,919.7749
"ZNF431",0.999778506922819,0.444253411799021,0.166731840016755,0.873263009596173,0.874377398083032,0.999727824108926,0.730745696013055,0.707831478230418,0.999869204085809,0.999113912632938,505.15428,477.678564285714,262.453013888889,295.833866666667,234.696833333333,286.279634337947,115.582684545038,27.1153575318438,16.4133860809131,72.9159768219635,222.7183,246.1013,150.953975,280.20835,172.11385,262.5569,528.702625,334.788375,307.9977,298.3933
"ZNF418",0.769148735559147,0.986230182964674,0.772322992763627,0.999908136209224,0.931040688457645,0.999336150369262,0.629771040079938,0.965730158729315,0.693063939195109,0.791774052576197,16.0691,52.8273142857143,30.7137861111111,22.2880333333333,77.8436666666667,6.01175666149255,21.5814105437656,8.41839871215871,7.80432457943102,69.6077501436043,7.3502,8.54895,4.53335,14.49555,8.3013,27.1128,45.844925,39.316175,26.55645,115.22705
"ZNF700",0.552772315831379,0.999995139062781,0.126231211174335,0.999999918907858,0.707824488051421,0.999988859721754,0.999980554774994,0.78637364951507,0.999996432788194,0.999969276824271,305.75402,430.117171428571,310.806344444444,302.976966666667,316.693733333333,23.3453591157515,67.7399459944705,19.4095035479372,6.85156264471431,96.8333860078973,297.3079,242.28745,207.848725,297.85065,237.7188,350.811,563.21425,395.703325,309.47695,404.70695
"ZFP28",0.907135826469306,0.999925459805355,0.479118492012748,0.529890162139056,0.817302499263482,0.279418639533558,0.970314566262706,0.999999999455607,0.90781658315548,0.918853441401531,43.57096,73.3367785714286,39.3707444444444,118.422,73.6272,21.3216438878572,25.1675848258529,8.10263630293609,55.2118897206933,53.0448633113833,8.8203,17.132025,11.050975,81.80285,20.7458,80.893,61.318425,50.313075,172.51625,103.67155
"ZNF585A",0.693231738970258,0.994872634681316,0.532612652203839,0.995460354084632,0.970014698621214,0.999881921858962,0.828436673652003,0.999889651084394,0.867100346390471,0.973897794981373,74.66094,115.308578571429,85.8986861111111,91.3219666666667,120.9534,16.4649846114899,19.0054400439302,9.5232647106951,46.2371481975382,25.5775593523568,74.3116,79.3518,50.261,53.77715,95.7055,89.8227,132.38735,122.825625,133.4652,137.12225
"ZNF138",0.999970085917263,0.999842808385372,0.99327445221094,0.977206077788871,0.942152513974646,0.977618789151055,0.999985645021264,0.999999989684834,0.999294721784463,0.974557237425052,260.11114,269.428421428571,247.164602777778,188.6747,270.976733333333,67.4504431715804,60.6432417180828,24.5694665755481,37.8863968398949,93.3475048578578,184.3729,175.3367,136.45445,158.61165,182.7721,229.6372,235.229275,335.155425,223.67355,341.54175
"ZNF429",0.976416909732169,0.999346024810229,0.678737032747972,0.995152351742823,0.886280794164439,0.998500052878112,0.936875933324719,0.994007591222388,0.792657144173976,0.836496821490599,98.5042,136.362478571429,84.848775,63.6156666666667,168.479133333333,43.3834377943819,42.9360848636683,18.1213446874517,25.6838606652981,104.888269435693,61.9264,50.920775,18.599925,41.538,69.53875,90.1547,137.87845,101.992275,86.02015,248.1033
"ZNF470",0.895332401143798,0.98440086399968,0.956930101156641,0.951667379267919,0.99998746129842,0.99096282705865,0.593031341230722,0.881349520091388,0.658073521295666,0.963399190419204,35.66542,67.4404214285714,52.6385611111111,71.1260333333333,107.782033333333,20.1647982326231,17.125824891076,10.6497154825795,35.294275406187,86.3465692710937,5.8802,22.2049,12.220825,38.97675,21.62615,48.851,75.5392,70.38385,99.81345,155.8269
"ZNF100",0.459537110501028,0.999903823676983,0.0944371427013415,0.999976238638884,0.576950669684936,0.999299623409116,0.921401461118776,0.993287603025711,0.899130116086938,0.920563722486848,158.72728,301.5194,169.890697222222,146.6995,257.6663,30.0008538657052,69.8297175293876,21.2700390231582,36.5636217518633,60.8036880115288,129.7439,175.765775,72.171475,127.4685,225.15675,217.6537,288.606,260.402725,183.2464,318.4201
"ZNF398",0.511375037820154,0.518547350908611,0.99927135110796,0.999999996383489,0.699945542876045,0.729149583694892,0.782826817777518,0.999999994607782,0.999916576868945,0.848464941115161,869.21324,621.169385714286,643.622838888889,866.773166666667,618.820433333333,160.22097933452,68.1089338627724,46.7382019792949,379.961866771432,99.3725025062154,629.9124,406.248,421.8679,496.1943,533.61405,1104.1366,790.655125,755.1403,1124.7382,705.70765
"ZNF498",0.767743717816872,0.855554403745818,0.992946363291983,0.999595239590574,0.950145077272032,0.982366524635462,0.999899095473927,0.931568765742602,0.971880162717978,0.999997992762273,354.53256,457.033357142857,434.495316666667,379.672133333333,372.249666666667,36.5964384215951,46.8820426804474,28.9819880074536,106.074108612553,68.896702177882,291.979,369.721025,314.31835,277.85485,314.8353,423.3738,591.992675,556.862,456.3435,433.93805
"ZNF441",0.524207142148569,0.988419249547336,0.352149119313942,0.999999999519674,0.697650617513035,0.9947867971346,0.980639483970695,0.967005237958505,0.998380629486385,0.986640790742871,91.77686,139.90905,105.428291666667,91.4873,115.7463,15.8337096271089,22.2751132174889,8.32710000929207,6.82545291854931,43.9983530370172,64.3146,71.027725,68.15195,85.2034,81.7588,118.0687,205.09095,141.368525,96.93675,156.93775
"ZNF420",0.827299678048113,0.991312056807237,0.822360808752844,0.999112861752399,0.977647261779917,0.999998078468408,0.856184946958684,0.998667319823812,0.912609522991225,0.962628906159222,60.69018,95.55275,74.2764333333333,72.2411333333333,106.713066666667,19.6684332474501,19.1951468085228,9.31032504575448,33.5668337060226,74.7794782528231,23.5377,47.449375,27.295125,43.51855,31.9339,81.3384,116.08735,109.70185,101.646,144.2896
"ZNF763",0.999468273029385,0.999565245303574,0.960157321349389,0.87026473621622,0.700988239130403,0.851912238589468,0.374792747819282,0.326773866451782,0.138065668522625,0.108447278035441,26.56622,28.7738785714286,24.64425,12.9832,52.1703333333333,6.06660576050562,6.26508920998182,3.13736518408766,2.97886389585023,9.44999767342711,23.1123,7.6453,11.5943,10.48475,43.24375,32.5044,41.446025,34.1052,15.63725,59.3195
"ZNF679",0.999998734286051,0.897552728215869,0.706513468995662,1,0.999999430605037,0.953174686278777,0.999203697043664,0.999248155361121,0.993588360712866,0.999487360025565,0,0.05105,0.868283333333333,0,0.360933333333333,0,0.0348272704031807,0.427592604088785,0,0.360933333333333,0,0,0,0,0,0,0,0,0,0.5414
"ZNF682",0.973659439759743,0.999437299844403,0.963214061192594,0.999861369579477,0.960948488954527,0.996023267401631,0.748891451755569,0.900686180186524,0.700343393398843,0.741572921222783,32.71142,51.3590071428571,38.99345,25.9602333333333,84.7022,18.0345071405181,20.4141932952215,8.13207481426979,9.58670810277322,70.0809756379243,6.4448,11.037575,4.631075,16.56085,14.7992,49.9015,43.802225,56.8593,32.29315,123.97635
"ZNF772",0.809177286939587,0.992793525022423,0.773919832604964,0.149484778110058,0.392993482056371,0.105995730513973,0.924702021999734,0.999999336960826,0.965704234077143,0.656515737108607,169.63926,245.395878571429,196.819630555556,396.327933333333,248.865466666667,13.6535054950588,35.2457147997107,21.2522859663101,126.547312713814,126.088704270041,168.9667,130.7746,77.475825,272.7778,134.8936,187.7986,364.7196,302.416775,481.81355,352.5588
"ZNF257",0.689972378851352,0.999750853892513,0.338837301505523,0.99994575794308,0.745911177304935,0.998318708804178,0.119131708337544,0.420741447227913,0.0492795946905052,0.16170759495427,7.48412,41.6793357142857,11.8389222222222,2.9423,97.2845,2.54368721866506,19.5458811231409,3.8092769480241,1.1900801499619,94.8378675823288,3.6751,3.982225,2.02905,1.98155,2.45085,7.3539,25.2001,6.083975,4.0309,145.4759
"ZNF785",0.8581362048361,0.661453377062129,0.994122296786497,0.882321558800336,0.99895273288419,0.99999627660996,0.933621775400531,0.99998432602641,0.999956306049964,0.99992810190584,180.3133,232.265542857143,245.130372222222,248.9474,238.057066666667,15.4300382582805,22.1996794121286,17.3801007504037,87.6630266418707,87.054598236592,162.036,168.69925,173.30515,163.4339,151.07045,171.8188,274.974925,291.721725,308.413,284.52925
"ZNF98",0.900146620956221,0.931722666606996,0.99883290440542,0.999994065892377,0.926894696412943,0.952041980534998,0.687160501430237,0.93684496757118,0.871445784522646,0.731849981357718,0.78264,4.71457857142857,3.997325,0.342233333333333,8.90333333333333,0.251428277248204,2.66891020890671,1.34264840252967,0.0202250944236225,8.90333333333333,0.5253,0.321175,0.49655,0.32205,0,1.2324,3.658525,2.270675,0.35345,13.355
"ZNF786",0.999158321592292,0.998922781962598,0.99999999759791,0.999999637635635,0.999213248809805,0.999092305186288,0.999996132044976,0.998705614520838,0.998492934594892,0.999999901043159,253.2463,237.864007142857,238.243355555556,256.329266666667,258.8208,22.0170086068249,28.0889922862415,21.1146443039657,113.88477132342,40.808282079377,230.048,168.34275,148.290725,142.88855,232.38455,283.5727,329.9356,298.322525,321.7507,298.9616
"ZNF517",0.865823543796326,0.851146993625013,0.999987734971065,0.99818215926041,0.991069575345463,0.992347107950457,0.996632642614117,0.994764936002108,0.99578219023513,0.999998949094714,180.33388,270.374035714286,265.616683333333,219.219466666667,225.887466666667,34.1748707615757,57.6617384279398,29.4006481261082,30.8717727555088,82.2027966205598,127.4991,171.6152,152.3194,195.31465,146.44715,249.6673,253.526525,344.37015,248.0899,283.90795
"ZNF675",0.953306040311473,0.979991365998539,0.997556892672463,0.999548176773661,0.997044303154175,0.99969848794823,0.942844507050904,0.601407530350733,0.654802196281757,0.909613416038786,124.49502,169.369814285714,157.008916666667,143.1495,57.8431,49.2874185714813,23.7235464873037,22.4690572364899,65.515831858287,42.0992069138284,19.6147,120.81685,59.33095,78.81125,16.0193,207.4852,249.271025,198.998525,186.02775,82.9185
"ZNF860",0.522503582636275,0.387263011412046,0.999949410602079,0.144043572431516,0.621130640530438,0.6088410961936,0.728766989214325,0.0653787139718868,0.0377553069225034,0.0178734880648934,111.18004,70.2066428571429,68.2912694444444,25.1299666666667,156.506333333333,25.0668353247194,11.1846858574164,7.98927133633602,6.60031888227969,63.9016863822944,100.3308,36.259175,25.446175,20.6716,105.54095,135.0613,95.114975,102.9368,31.57405,215.37265
"ZNF695",0.965433818147004,0.701843851704523,0.907945378660588,0.986340317094337,0.797182465035213,0.481217664443165,0.817145759286218,0.955057306786361,0.998412864171657,0.619213336259433,56.59408,84.4130428571429,106.736463888889,26.3011333333333,120.983166666667,26.8380598251327,22.823986265431,13.5906140431311,24.3609338393347,69.8768498626055,21.876,42.84495,52.89675,1.9402,59.5834,54.0941,88.093375,133.8842,38.4859,180.57305
"ZNF665",0.489425218982513,0.997479811804591,0.198509096137441,0.999997987911904,0.712290463221432,0.999678494915156,0.968937034420876,0.974261798846067,0.98594116460761,0.985168281213392,5.54868,24.4738142857143,9.03348333333333,6.43356666666667,15.9060333333333,2.33915775556075,10.7066581574879,2.1243421739316,1.87965624723719,15.1477088028007,1.1316,5.8558,2.281025,4.67715,0.75855,7.8459,20.201275,7.7135,7.8915,23.55135
"ZNF624",0.82680589822586,0.888769914022115,0.996327654843482,0.674498012996185,0.964223028544932,0.900870911446097,0.992078306962657,0.648727605521151,0.714802332902093,0.515339812165655,103.32548,136.708364285714,129.854022222222,162.093066666667,83.9139666666667,16.405904740745,16.8776222581778,10.3142362270504,42.2189512684108,23.5697207306559,80.9276,81.97735,78.568525,140.6452,68.0246,112.0841,158.41955,177.157825,204.3102,106.93495
"ZNF841",0.636869472833493,0.991756489664048,0.0340765152475104,0.958036440378096,0.314434981694169,0.988426187732758,0.997310726229044,0.941666678610093,0.942099254078358,0.890705552789322,346.75942,556.484257142857,285.420088888889,200.951266666667,416.941033333333,61.2355128614957,137.504130979869,29.4092921080331,60.61572073663,109.993497485947,217.4655,229.255675,154.7966,142.85765,331.9627,425.5887,754.269575,380.5059,244.983,519.9111
