"gene","Stage IB-Stage IA","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","Stage IVB-Stage IA","Stage IVB-Stage IB","Stage IVB-Stage II","Stage IVB-Stage IIA","Stage IVB-Stage IIB","Stage IVB-Stage III","Stage IVB-Stage IIIA","Stage IVB-Stage IIIB","Stage IVB-Stage IIIC","Stage IVB-Stage IV","Stage IVB-Stage IVA","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB"
"ZNF671",0.977662192420497,0.999996981546335,0.922780719578857,0.999999999998798,0.948942550770339,0.999919709022121,0.99999999999934,0.965299081279914,0.99994888803898,1,0.99999999478805,0.976707211939084,0.999722722815217,0.999999987775018,0.999999999599432,0.99024690008183,0.999950403572035,0.952766286511904,0.650653157632911,0.922496402356206,0.938380231975379,0.999646867492561,0.812537212013319,0.999999996616877,0.995920721481708,0.997304064390142,0.992276681750363,0.823477924512485,0.999912635299003,0.858069839592311,0.999999999971424,0.998707985624936,0.999161285493903,0.997122895650007,0.881171905979683,1,0.999999527945432,0.989669616231306,0.999127302712118,0.999992324990264,0.999999477377231,0.999999998810513,0.990958577516458,0.985183375434966,0.993655104187959,1,0.96621523080652,0.999999469047778,0.999999997693927,0.999999998919527,0.999999748465964,0.979111963272478,0.99986464856156,0.999972535302432,0.999993848168791,0.999926912019096,0.862886279385501,0.999999999986099,0.99888505422328,0.999277529906363,0.997463084034886,0.887003049560301,1,1,0.994302754399559,0.99997763206089,46.94125,108.3606,23.4117,50.61117,50.8048,55.2003111111111,81.84196,9.0556,14.1518,59.8458571428571,43.3445,14.7398,1.34245,NA,NA,9.20284015429933,10.3314492498713,12.0892101666854,14.1376580286851,NA,NA,16.2154377242044,2.3548,NA,46.270025,108.3606,23.4117,20.656,33.93405,34.5584,50.237025,9.0556,14.1518,28.68115,42.1671,14.7398,47.612475,108.3606,23.4117,79.71865,67.471075,50.5837,117.55645,9.0556,14.1518,73.8332,44.5219,14.7398
"ZNF416",0.999721811112348,0.999873123727508,1,0.910211889864254,0.999999999512937,0.999999989152768,0.999997002773106,0.999996096473672,0.999999147824457,0.882729485572411,0.796970552149314,0.999998588973348,0.999993794475384,0.999951503694781,0.72579344786031,0.999729789028583,0.999999950758757,0.999999996185653,0.940240604668027,0.999999811726814,0.806171024253075,0.988893569981803,0.99999992518372,0.999999666494696,0.99999999648109,0.997974468398866,1,0.999609304096361,0.94233293834437,0.999975328024867,0.999943370256407,0.999969856466484,0.976225065143144,0.999999909346764,0.990658300931528,0.999999996968186,0.999987480499892,0.974318330141036,0.982892923080845,0.0252098515073456,0.923605586448601,0.0225930263262764,0.607387225019176,0.828559363776921,0.622183814263888,1,0.999724132174391,0.999874296093314,0.910599324452922,0.999997066503066,0.797552931080468,0.999733360030447,0.988944422852911,0.942507704670284,0.999987244660566,0.998450278318435,0.999999999997176,0.999999999897832,1,0.999916326112968,0.999999993853443,0.999994964950472,0.999999999658872,0.999998215129431,0.937302357974592,0.998460371516034,157.4956,105.0911,109.1838,92.7504,135.262083333333,78.3882111111111,124.45287,77.9431,57.7864,182.580142857143,157.44965,94.4265,91.86,NA,NA,12.287479986035,25.8134039634375,8.88801878986607,17.9795926768474,NA,NA,22.1651739749959,23.77165,NA,111.5656,105.0911,109.1838,49.6332,93.25265,56.8871,98.6728,77.9431,57.7864,140.9193,145.563825,94.4265,203.4256,105.0911,109.1838,100.579,176.47455,90.8074,148.744525,77.9431,57.7864,216.3023,169.335475,94.4265
"ZNF586",0.999988215976207,0.999967656814327,1,0.999999999546382,0.999995171521935,0.999982071530832,0.999994927596961,0.996268889108918,0.993659293139587,0.981596787842368,0.999999999991344,0.99974995099611,0.999437219863705,0.999904197268654,0.9999841055621,0.99997887990139,0.999999999535421,0.999999990773137,0.999710531747022,0.856222701761512,0.980808086430108,0.99999999940686,0.999999986959849,0.9999999276126,1,0.999954382851374,0.999999854840622,0.999999999935383,1,0.999998616018122,0.999995833252758,1,0.999999262263431,0.999999999990648,0.999999664285674,0.999999999980414,1,0.999901855347417,0.999758510336741,0.999997248046957,0.99993800080334,0.999999999998843,0.995726354224445,0.999999981598178,1,0.999999990246445,0.999999959317835,0.999999762406383,0.999999999965495,0.999166326504776,0.999994937658292,0.999999999308593,1,0.999999999806808,0.999999349695593,0.999999999996049,0.999973718306917,0.99994116533199,0.999999963728544,0.999999999013654,1,0.999975724756851,0.999999974758785,0.999999999990832,1,0.999999829983022,190.7464,257.3564,264.3397,206.263415,149.839783333333,179.358777777778,235.36381,217.0116,194.8228,185.522614285714,218.51635,174.1133,13.832,NA,NA,24.4180602730689,25.7296248238021,20.2212682474266,30.9257749237552,NA,NA,48.2563912707965,22.06145,NA,183.8304,257.3564,264.3397,129.40015,99.89785,128.7289,188.3337,217.0116,194.8228,116.8168,207.485625,174.1133,197.6624,257.3564,264.3397,262.9732,193.253025,204.6078,280.004375,217.0116,194.8228,221.24595,229.547075,174.1133
"ZNF446",1,0.982083946448953,0.995032407970082,0.999986888066798,0.999999757036084,0.994327782687076,0.999999999748937,0.999999999997975,0.980697989682459,0.999991289843875,0.999999970905188,0.99999999962186,0.98546227502805,0.999999255733034,0.99999999998898,1,1,0.960565419022159,0.998771775971436,0.999999999899399,0.999999752317841,0.999999999998226,0.999999999998306,0.987265828267913,0.999987009579725,0.999999982385375,0.999999756173792,0.999999999465874,1,1,0.990704087921817,0.999996199570479,0.999999998423347,0.999999962274146,0.999999999986249,1,0.999997882795698,0.99999994960943,0.994660565117008,1,0.999999770772986,0.999999995964741,0.999961191666985,0.999995929162382,0.999998938215563,1,1,0.985102639997427,0.999994799692451,0.999999999982705,0.999999994705116,1,0.999999999982501,1,0.999999257469997,1,1,0.996949435457366,0.999999980527589,1,0.999999999997785,1,0.999999999892673,0.999999999995093,0.999999997132746,1,155.7717,159.0705,364.3737,213.244555,178.586883333333,189.653755555556,165.31832,133.9069,142.848,207.8394,160.7264,170.4606,5.13039999999999,NA,NA,45.0234460278779,14.3236122002428,20.384951382032,14.8728021938018,NA,NA,46.1900121202007,20.9886,NA,153.2065,159.0705,364.3737,137.1991,156.96295,165.6467,135.8875,133.9069,142.848,122.84495,150.2321,170.4606,158.3369,159.0705,364.3737,230.599525,189.530525,246.9715,182.3238,133.9069,142.848,262.54995,171.2207,170.4606
"ZNF8",0.99949961957691,0.999997800592326,0.999999984911224,0.993661549107794,0.999999999885616,0.999999999398967,0.959780573210311,0.999999999999301,0.999995404825495,0.999891550295318,0.999278582927377,0.99999996706923,1,0.999999897068877,0.998946001958488,0.970820584376287,1,0.999999325085629,0.999986736933427,0.999999999733931,0.999652517184248,0.999999990886909,0.997965544883437,0.999939973697866,0.991601924841905,0.963095851336774,0.997841117911781,0.973198803987823,0.999999978612164,0.99999894717297,0.999999999993684,0.999999371556563,0.999887033509353,0.999999993610889,0.999965980607745,0.999995265759004,0.783423625156583,0.999998895068872,0.999375042746264,0.924749988621542,0.999966355427287,0.894460655260148,0.998608376142026,0.853908836971838,0.996029881027302,0.99999999993273,0.999926235841293,0.999999956915043,0.999316627745478,0.988984555050694,0.999966291217376,0.993499274693196,0.999999206478914,0.999999999982499,0.892201175362017,0.999999934802885,0.99999948546408,1,0.999999782274162,0.999934866636314,0.999999998788275,0.999982401620439,0.999991629710181,1,0.99714040991256,0.999999999858545,131.98735,253.6805,202.6413,230.100735,269.5361,212.774188888889,256.69623,89.806,177.6449,311.4232,153.90665,182.6439,5.08425,NA,NA,28.7316411967449,23.349315119963,25.1275331967161,33.6455907361856,NA,NA,75.1193523918849,43.58225,NA,129.445225,253.6805,202.6413,134.68815,221.419575,176.0634,149.692225,89.806,177.6449,180.36015,132.115525,182.6439,134.529475,253.6805,202.6413,280.893525,316.450875,262.6626,364.91365,89.806,177.6449,343.379,175.697775,182.6439
"ZNF264",0.999952812542606,0.830418975926086,0.997756103190745,0.999999993467374,0.999986247922658,0.750493483928419,0.999999140667969,0.999999649301627,0.873996672490245,0.999999962314755,0.999963006966399,0.999999991761516,0.90794862519561,0.99986974359673,0.999999997042621,0.999141427262438,1,0.95513547489039,0.985486656914224,0.999969384969608,0.999999665518254,0.999945828663747,0.992126724733299,0.631997449949783,0.997512628734861,0.994727975214188,0.984347223651703,0.957190564615914,0.999999734079238,0.998889621740247,0.775452649052059,0.999933813897103,0.999722040534826,0.998591447902328,0.993422897858418,0.999999999198755,0.999021865630813,1,0.966535188745968,0.990711311860663,0.999960267823043,0.999999251181972,1,0.956156562477443,0.992876194210508,0.999999905831482,0.999999903028264,0.941171325495141,0.99999999979022,1,0.999999999952186,0.999999505014963,0.998251230233369,0.999919913656963,0.999999014293041,0.986174972261683,0.999997322171689,0.999997509867204,0.982709749415762,0.99595410484715,0.998373916679649,0.999747677777494,0.89800651503103,0.961981756205188,0.999861379108408,0.99863537764849,868.5938,1259.2247,1937.8525,970.02338,1044.93776666667,1111.928,1202.67586,472.5097,631.8769,1219.35498571429,1043.91285,1599.7236,341.6228,NA,NA,112.560270626971,163.122641097651,114.514411885559,149.17788787393,NA,NA,277.05954340489,121.52285,NA,697.7824,1259.2247,1937.8525,607.624875,744.161175,837.7965,820.305,472.5097,631.8769,736.88345,983.151425,1599.7236,1039.4052,1259.2247,1937.8525,1373.835325,1321.6596,1348.9546,1437.7554,472.5097,631.8769,1589.36515,1104.674275,1599.7236
"ZNF213",0.99999928297146,0.986848350319397,0.9999341212986,0.999999840674556,0.999999998351023,0.989621437138515,0.999982438966907,0.998481011716715,0.811561458436799,0.895321729824244,0.999989805193022,0.998737606766133,0.810136297574988,0.829355230586902,1,0.999997899359832,0.999303552945092,0.837112108932781,0.877036812488411,0.999999999655359,0.999999999995822,0.999999587102039,1,0.999913141854829,0.99999999951974,0.998810113439628,0.999024366784915,0.999475327774468,0.999999833671149,0.999900296999362,0.965910851481657,0.999866847447366,1,1,1,0.999924018466682,0.999950110856045,1,0.998990298293757,0.999989626025771,0.816461587313401,0.761381825988379,0.811099398552397,1,0.998672955739246,0.72905716734689,0.989982251238382,0.999999748707831,0.527410527228867,0.152626203326693,0.129448429473244,0.146223152998084,0.988374667603089,0.718485804189226,0.824317740324853,0.999990544066153,0.999335910087475,0.930279592641153,0.998503765491686,0.999999999931186,0.999999999185901,0.999999988620604,0.999461907046707,0.999999999989967,0.992582825389574,0.603039404919082,755.90565,872.0224,1080.3448,816.90799,650.486283333333,660.220311111111,674.53518,866.1061,654.7556,870.752685714286,1185.49945,607.0935,179.89655,NA,NA,60.3613440637379,79.6771550179574,59.9071296049733,53.4099926626673,NA,NA,74.3127990762036,89.2420500000001,NA,665.957375,872.0224,1080.3448,598.1643,506.154825,537.873,585.853375,866.1061,654.7556,727.0085,1140.878425,607.0935,845.853925,872.0224,1080.3448,992.783925,715.558175,767.5097,687.0103,866.1061,654.7556,1019.1255,1230.120475,607.0935
"ZNF343",0.999999221976804,1,0.99999894648786,0.999999855845101,0.999999997804432,0.99999987336846,1,0.999986459000454,1,0.999727016198209,1,0.999999457736982,0.999999999941004,0.999998535097953,0.999999953755735,0.999999999998887,0.999999534750296,0.999999999899133,0.999998702359457,0.999999904278168,1,0.998440505527949,0.988336266311856,0.999827200670365,0.962670099962703,0.997620844347009,0.989424564728132,0.988373441466203,0.999999999544924,0.999999999905153,0.999999996923827,1,0.999999963380094,0.999999999973443,0.999999999983728,0.997230032643008,0.999999331274747,0.999540274254936,0.999999999252728,0.958455960013324,0.999998497197117,0.999281584498654,0.998943947093624,0.99980000473503,0.999986977547912,0.998819189073977,0.999999981387257,0.999521598922318,0.999331681845557,0.985829024433861,0.99586861895339,0.995915908696166,0.875209594820739,0.999994589699272,0.918642236171487,0.447512468872017,0.411428276569621,0.705263034376906,0.113373387504439,0.306169219893938,0.198636291440993,0.189831090549765,0.982227680902629,0.533658580898361,0.431173195844601,0.11148462896261,305.433,259.2247,314.1428,281.570145,312.9021,297.655266666667,296.91201,404.9159,282.328,335.251657142857,226.673,558.7287,95.925,NA,NA,19.7846566212311,41.8030092116584,30.6049164928838,19.265897710736,NA,NA,33.4493996175948,60.1294,NA,257.4705,259.2247,314.1428,210.366975,236.123625,219.0822,250.5992,404.9159,282.328,277.10975,196.6083,558.7287,353.3955,259.2247,314.1428,333.156725,373.619675,329.4881,348.72875,404.9159,282.328,368.4866,256.7377,558.7287
"ZNF302",0.997758368885606,0.999767017920216,0.999999999927458,0.973532048797523,0.999999999710078,1,0.999993830006605,0.999892182635585,0.99999845418035,0.989175370870362,0.985052908915504,0.999999999365636,1,1,0.997301977669473,0.835939396299446,0.999999999979744,0.999999568341475,0.997333964945621,0.814163465043029,0.999038502311474,0.99999999999921,0.998197218368953,0.9997528329238,0.993499468316661,0.999992443469969,0.995666986497055,0.950267151681884,0.999999999390879,0.996147939680341,0.999323636349781,0.985208521104103,0.999948302716773,0.989735679492937,0.917894325721164,1,0.984447121008845,0.999999999873557,1,1,0.99728281178243,1,0.999754247595172,0.995192483189143,0.98891158165946,0.999999999502765,0.999650392881704,0.999983475544003,0.996492423439226,0.99999999655803,0.998301389215255,0.941998577903251,0.999999983757128,0.99999965759605,0.998075913327004,1,0.999802638888804,0.999987937218143,0.999502797996458,0.9999999936576,0.999705144922263,0.989276832012386,0.999999999801487,0.999999990444834,0.999639213934155,1,198.83855,451.191,396.2967,406.027275,290.349333333333,401.265077777778,487.42203,166.8823,141.0461,407.526771428571,245.15345,227.0843,13.15695,NA,NA,55.5344601753755,34.4237606176186,50.9560943903992,49.017569651286,NA,NA,118.76360715867,95.22735,NA,192.260075,451.191,396.2967,243.25535,273.625775,302.0553,378.725925,166.8823,141.0461,216.2156,197.539775,227.0843,205.417025,451.191,396.2967,498.158575,335.031025,500,597.95665,166.8823,141.0461,412.8673,292.767125,227.0843
"ZNF268",0.999989851145371,0.999999991660273,0.999999998892539,1,0.999982678351463,0.999999996677021,1,0.999957008282212,0.999999953952397,0.999999999831102,0.999999999995431,0.999992454998918,0.999999999360058,1,0.99999999897347,1,0.999888122073843,0.999999758576497,0.999999884346798,1,0.999999842778223,0.996851691424523,0.999999711618293,0.999963497273389,0.991985272624101,0.990276909210084,0.994934816980767,0.983518455331866,0.999999999975278,0.999999946440876,1,0.99999999999944,0.999999999820076,1,0.999999997772286,0.999840106080382,0.999977529952606,0.99999999991527,0.999999999999,0.998723630413909,0.99902553853103,0.99983523330081,0.993653604337321,0.999884106201122,0.999999996721893,0.99998502815093,1,0.999999999906929,0.999933324951515,0.999861998672047,0.999979377019395,0.9995153453809,0.999992358928586,0.999999981730934,1,0.999999999995586,0.999999898637442,0.999999999999255,1,0.999999999963654,1,0.999999999381533,0.999790579145977,1,0.999999990317162,0.999999958867957,434.99955,297.5245,364.7973,418.73995,437.367666666667,412.471177777778,447.10203,184.6701,393.8911,337.684385714286,318.3907,399.8158,78.01445,NA,NA,45.4588434287262,86.9161757893956,68.9809756709087,70.0908564497967,NA,NA,71.2823731105097,9.5266,NA,395.992325,297.5245,364.7973,317.016,386.15765,347.6877,313.463175,184.6701,393.8911,254.88275,313.6274,399.8158,474.006775,297.5245,364.7973,501.2675,559.603725,570.5488,534.56445,184.6701,393.8911,443.9323,323.154,399.8158
"ZNF184",0.999999957213267,0.999668703429197,0.997816246900979,0.998603041064176,0.995210118493759,0.999999993716058,0.987741369558436,0.979364373612764,1,0.999968558989165,0.999887089954916,0.998795256979951,0.999999720071213,0.999999959204459,0.999631147290408,0.999992281461875,0.999687292437912,0.999994547011294,0.999916663633419,0.99477439557167,0.9999999893613,0.999999859506024,1,0.997056962071492,0.993156584667113,0.973467014953738,0.998137294822951,0.999468621989186,0.999999707337908,0.999964562133608,0.999999938604722,0.999999999856923,0.999998783633162,1,1,0.999940378845863,0.999983144717916,0.999548184231553,0.99999831428982,0.999997092943292,0.998790435761055,0.999999999973862,1,0.999258654635875,1,1,0.999999985503645,0.999519945279618,0.997718669314226,0.983396615466428,0.99978201346077,0.999980968263403,0.999999946058118,0.999999339792028,0.999962413812107,0.997645628556592,0.991822165951256,0.999999999979574,0.999996451779633,0.999999999707991,0.999972494085633,0.999815579259123,0.989646854812569,0.999996212471604,0.999919003949519,0.996892530397045,171.5848,126.5764,279.2381,247.72761,279.896516666667,233.042388888889,218.20699,121.2807,225.485,223.679142857143,167.27285,304.9286,15.8916,NA,NA,30.9580488022462,66.5290928597227,20.093344861597,25.6785854083707,NA,NA,20.5084264999705,70.15325,NA,163.639,126.5764,279.2381,163.781475,167.253575,207.7276,164.9615,121.2807,225.485,180.98665,132.196225,304.9286,179.5306,126.5764,279.2381,259.5372,310.4456,269.3187,292.435875,121.2807,225.485,261.69825,202.349475,304.9286
"ZNF500",0.999999998404657,0.977106282970347,0.998775007643172,0.998954955676354,0.999999905282184,0.998892481498163,0.992856871405353,0.999987590608278,0.999967019533608,0.999993532343254,0.999279937635831,0.999999911477909,0.999211567400018,1,0.999998740477084,0.999748591509447,0.999999992050723,0.998289739300644,0.999999999952565,0.999973116643285,0.999999999975117,0.999372082901968,0.999994713964296,0.999999761257175,0.999999879464834,1,0.999999929498002,0.999999439134544,0.999999833503265,1,0.999646170284509,0.999999999827285,0.999999482248233,0.999999999805872,0.999999999998603,0.999999599029449,0.951867386009852,0.999634136131687,0.999999626296128,0.992941246998257,0.999999222473771,0.99811755006845,0.991987288160094,1,0.999952286465461,0.992630867085931,0.999932849569235,0.999999809303023,0.999971398477001,0.9999999972847,0.999986000192873,0.999925535707607,1,0.999992611545486,1,0.999999989012777,0.999998464117201,0.964875655991249,0.997282681259837,0.989238903081085,0.997726936416593,0.998808028707096,0.997519226063107,0.999985102747534,0.95743517138362,0.986690498501716,183.08305,208.3139,317.1225,239.15394,260.093183333333,239.838377777778,233.37658,270.6986,221.947,280.514214285714,277.75955,152.9249,60.11055,NA,NA,14.6414475364925,38.3144905310895,20.5293466966044,32.8365332851208,NA,NA,46.1783191762182,49.78845,NA,153.027775,208.3139,317.1225,196.494025,210.46165,202.1692,167.89615,270.6986,221.947,192.3095,252.865325,152.9249,213.138325,208.3139,317.1225,269.918,256.54385,261.1038,248.54615,270.6986,221.947,348.65895,302.653775,152.9249
"ZNF419",1,0.999999999993182,1,0.999999999998004,1,1,0.99897723124265,0.999958598059924,0.999996096531751,0.968325756998963,0.999999999604192,0.999999999999268,1,0.999999999963713,0.995175579916565,0.995484765183442,0.999816571760722,0.999975180190052,0.78475877300034,0.999999999961168,0.95664243488758,0.999999998979916,0.999999999160903,0.999999957071019,0.999999832442383,0.998367405559842,0.999999286188205,0.995592779197555,0.999997426336252,0.999998900606433,0.999990971775034,0.999925392940473,0.984802966788066,0.999856738452866,0.969188599912056,0.999999999498674,0.947110894079076,0.995434928336846,0.998597867707493,0.411478142745237,0.999665488420352,0.707588225259886,0.999879408181639,0.967027400392152,0.885076726683776,0.999999697099907,0.999999988343471,0.999999999952978,0.999999648630313,0.999999618461957,0.999999988011088,0.999991988159755,0.999989454518222,0.999578086798898,0.997978830499288,1,1,1,1,0.999985984985074,1,0.999927111934637,0.999999993002832,0.999996712146787,0.997370737217225,0.999999998897482,59.38155,61.1864,67.894,64.007185,93.6094666666667,67.2543666666667,97.81309,45.925,31.3698,114.295785714286,78.0396,64.4864,4.74515,NA,NA,8.44337140156726,22.0543228589267,9.88029718872363,19.9464774831628,NA,NA,24.2375984434105,12.3084,NA,57.008975,61.1864,67.894,36.274925,70.401675,44.158,62.240975,45.925,31.3698,76.4531,71.8854,64.4864,61.754125,61.1864,67.894,81.6784,121.127075,68.1327,119.085925,45.925,31.3698,146.82255,84.1938,64.4864
"ZNF175",0.999986220456055,0.999778170184319,0.990685650918398,0.999980399226406,0.992942077221875,0.99999792653541,0.999999822791096,0.998437339608796,0.999985909461782,0.999999992030657,1,0.999972836737398,0.998454834975227,0.983941556924503,0.999909885086412,1,0.999975874094154,0.998219166384713,0.975305468905194,0.999853786906217,1,0.999999999391352,0.999912096099497,0.999998460411591,0.999999999980426,1,0.999999976850186,0.99999996548941,1,0.999995436158785,0.999959019394936,0.999999636018309,0.999999996575625,1,1,0.999999999957097,0.999828869004753,1,0.955280871563621,0.467666405206959,0.898022410933086,0.995220340840199,0.995134893727351,0.999588218625852,0.999985016642901,0.999984343065564,0.995814289219661,0.999999991512247,0.999999999898782,0.999999953695747,0.999565001422273,0.999445222253525,0.999999997830291,0.999998797506906,0.946182723453092,0.999999139346591,1,0.996156860828665,0.998143379595594,0.999699503188496,0.999998689417319,0.999998909958961,0.999986252182697,0.999999690352062,1,0.998750628416045,140.6183,199.4395,62.786,103.74281,114.77525,145.306122222222,146.20721,117.7232,138.4516,190.219214285714,91.98425,185.6287,4.23269999999999,NA,NA,14.4242715765,28.0268039153088,20.2566039963362,27.8493333753828,NA,NA,58.9032454235775,22.12215,NA,138.50195,199.4395,62.786,39.41435,60.155525,124.0087,80.022575,117.7232,138.4516,90.82625,80.923175,185.6287,142.73465,199.4395,62.786,143.10515,154.109725,168.9523,220.95665,117.7232,138.4516,224.93925,103.045325,185.6287
"ZNF14",0.999999999999434,1,1,0.999833735351639,0.999999757989006,0.999999166768714,0.999987982391277,0.999999989133873,0.99999994775072,0.99999999993849,0.99999999998975,1,1,0.995316792356993,0.999952237703201,0.999999858474067,0.999999999998026,0.999999999941911,0.999934013620469,0.999999943403098,0.999999886421056,1,0.999999999999005,1,0.999988655591611,0.999998717574645,0.999999999995493,0.999999983820823,1,0.999999999999171,1,0.999989134988405,0.9999987824111,0.999999999996236,0.999999985108295,1,0.999999999998157,1,1,0.997124997859541,0.999958104680223,1,0.999999870457615,0.99999999999881,0.999999999999058,0.999999999812235,0.999999991742179,0.999999998432012,0.99702938099925,0.999581066827929,0.999999580630632,0.999965102128059,0.999999999996693,0.999999999996117,0.9999998024173,0.99987434359735,0.999995386277937,0.999990929566213,0.999999967749306,0.999999792062376,0.999870999920128,0.999988721086497,0.999957521064843,0.999958645653983,0.999865024456638,0.999114299907741,118.4156,135.9178,130.0415,183.269845,173.272683333333,132.673888888889,152.44938,114.8124,115.1011,130.975828571429,94.6254,222.4781,3.8024,NA,NA,39.7526719025252,34.9859992427296,15.9340163097646,13.5958231255436,NA,NA,26.0895673610729,10.4304,NA,116.5144,135.9178,130.0415,92.384525,150.1763,102.2377,125.402125,114.8124,115.1011,83.2577,89.4102,222.4781,120.3168,135.9178,130.0415,205.74645,232.6771,162.2206,172.969,114.8124,115.1011,183.56455,99.8406,222.4781
"ZNF85",0.999999988519956,0.999999967884815,1,0.99999927247436,0.999941178381163,0.999902071829705,0.99999999999732,0.999999999199371,0.999999996506501,0.998564210946658,1,0.999999955608885,0.999999873643129,0.999539750658294,0.999999999861501,1,0.999999866632138,0.99999965623737,0.999785325158505,0.999999995477403,1,0.999999846563145,1,1,0.999779880232108,0.999999970339209,0.999999384682829,0.999998539441911,0.999999689343986,1,1,0.999678674457274,0.999999924741077,0.999998747223639,0.999997189379307,1,0.999999999983599,0.999999999591983,0.999999998022049,0.996614076182393,1,0.999999998778807,0.999999973503545,0.999999980893676,0.999999949103029,0.999999999972355,0.999999999988303,0.999999999922027,0.999944523782839,1,0.999999999770615,0.999999997687816,0.999999998906638,0.99999999665426,1,0.999981040678588,0.999757128237305,0.999668270980164,0.999999718701848,0.999731664184343,0.999904583976212,0.999938981491181,0.999448120408311,0.999295882850679,0.999640503795024,0.999849326029228,57.0754,22.4194,18.9422,88.033625,46.3188333333333,56.2446888888889,59.72344,12.9366,9.9062,44.6519428571429,40.8247,127.1304,47.2678,NA,NA,30.9161245976303,21.7552584600086,20.5997867729084,18.8024028376411,NA,NA,21.9640924833482,0.903500000000001,NA,33.4415,22.4194,18.9422,16.9395,15.6515,15.1347,24.99225,12.9366,9.9062,11.351,40.37295,127.1304,80.7093,22.4194,18.9422,105.57935,46.082825,64.5053,88.80075,12.9366,9.9062,49.7359,41.27645,127.1304
"ZKSCAN1",0.999999993612111,0.999994387968432,0.999905440793983,0.9995967833947,0.998710942550206,1,0.999999999711866,0.999999999987085,0.999793429154179,0.88500125816401,0.99973866639902,0.998961237099359,1,1,0.945002926658743,0.999999562633008,0.999965637990515,0.9999999790704,0.999859164468569,0.998267718266375,0.999969894667232,0.999262362540022,0.997508650792184,0.99999998906053,0.999998993704245,0.991856746855136,0.999999322566042,0.9998950501105,0.999999997706062,0.999998634395887,0.999999998857776,0.999999991952818,0.999999037233331,0.999999993065112,1,0.999994092934108,0.999963322506082,0.999668012752397,0.999999999998721,0.999999999672582,0.985849199432716,0.999999999880961,0.999999806344933,0.999995562351237,0.999999999921797,0.96942352694355,0.964265811252562,0.999985723415181,0.996941972594257,0.784742565739963,0.998168116479258,0.972435637948875,0.999999998724537,0.999361296552602,0.995742778516415,0.999999997502378,0.9999985797558,0.999999998944877,0.999999992652399,0.999998984588078,0.999999993659948,1,0.999994288478214,1,0.99999999993171,0.999375073369555,2275.31305,2586.6418,1685.4315,1725.99258,2431.30373333333,1722.10364444444,1983.06337,1307.5679,1992.0986,1810.8834,1039.27325,1989.8664,24.9510499999999,NA,NA,178.429973706061,692.194948915222,288.737298654339,263.331866354111,NA,NA,269.427708591182,105.85235,NA,2262.837525,2586.6418,1685.4315,1149.61795,1525.899175,1289.4737,1443.195525,1307.5679,1992.0986,1217.76305,986.347075,1989.8664,2287.788575,2586.6418,1685.4315,2171.42025,2661.29735,2270.8029,2741.7491,1307.5679,1992.0986,2289.324,1092.199425,1989.8664
